https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume BTC
1657051200000,2022-07-05 20:00:00,BTC/EUT,19861,20164,19847,19958,6910.0144324,0.34622780000000003
1657047600000,2022-07-05 19:00:00,BTC/EUT,19569,19922,19564,19861,2108.44793081,0.10616021
1657044000000,2022-07-05 18:00:00,BTC/EUT,19222,19566,19182,19566,14426.8864002,0.7373447
1657040400000,2022-07-05 17:00:00,BTC/EUT,19092,19259,19092,19222,2825.3837295599997,0.14698698
1657036800000,2022-07-05 16:00:00,BTC/EUT,19020,19198,19008,19073,2591.84675424,0.13589088
1657033200000,2022-07-05 15:00:00,BTC/EUT,18968,19009,18842,19009,11574.36757938,0.60888882
1657029600000,2022-07-05 14:00:00,BTC/EUT,18892,19076,18892,18976,3557.7652668799997,0.18748763
1657026000000,2022-07-05 13:00:00,BTC/EUT,18832,18982,18800,18910,4392.8052915,0.23230065
1657022400000,2022-07-05 12:00:00,BTC/EUT,18931,18959,18832,18832,2270.3699128000003,0.12055915
1657018800000,2022-07-05 11:00:00,BTC/EUT,19188,19246,18934,18934,19595.13248916,1.03491774
1657015200000,2022-07-05 10:00:00,BTC/EUT,19152,19212,19108,19141,1166.71515452,0.06095372
1657011600000,2022-07-05 09:00:00,BTC/EUT,19257,19300,19105,19146,1845.50132016,0.09639096
1657008000000,2022-07-05 08:00:00,BTC/EUT,19491,19491,19206,19269,2359.43027955,0.12244695
1657004400000,2022-07-05 07:00:00,BTC/EUT,19510,19510,19420,19478,5430.780969699999,0.27881615
1657000800000,2022-07-05 06:00:00,BTC/EUT,19477,19558,19463,19516,1163.73771388,0.05962993
1656997200000,2022-07-05 05:00:00,BTC/EUT,19406,19558,19393,19477,931.70683602,0.04783626
1656993600000,2022-07-05 04:00:00,BTC/EUT,19446,19446,19379,19406,551.0314294,0.0283949
1656990000000,2022-07-05 03:00:00,BTC/EUT,19396,19437,19394,19437,364.33276473,0.01874429
1656986400000,2022-07-05 02:00:00,BTC/EUT,19478,19505,19396,19396,397.73825519999997,0.0205062
1656982800000,2022-07-05 01:00:00,BTC/EUT,19616,19755,19478,19505,5081.32654525,0.26051405
1656979200000,2022-07-05 00:00:00,BTC/EUT,19413,19787,19401,19616,635.2310089599999,0.03238331
1656975600000,2022-07-04 23:00:00,BTC/EUT,19423,19563,19349,19430,818.5258613,0.04212691
1656972000000,2022-07-04 22:00:00,BTC/EUT,19194,19563,19092,19423,1536.06912038,0.07908506
1656968400000,2022-07-04 21:00:00,BTC/EUT,18964,19211,18961,19122,406.66432326,0.02126683
1656964800000,2022-07-04 20:00:00,BTC/EUT,19013,19053,18963,19020,412.86029279999997,0.02170664
1656961200000,2022-07-04 19:00:00,BTC/EUT,19098,19209,18990,19002,508.94044704,0.026783519999999998
1656957600000,2022-07-04 18:00:00,BTC/EUT,19160,19200,19013,19101,750.82631022,0.03930822
1656954000000,2022-07-04 17:00:00,BTC/EUT,18922,19252,18922,19160,774.5330368,0.04042448
1656950400000,2022-07-04 16:00:00,BTC/EUT,19003,19026,18888,18922,865.6398716,0.0457478
1656946800000,2022-07-04 15:00:00,BTC/EUT,18804,19323,18804,19003,1388.1885330599998,0.07305102
1656943200000,2022-07-04 14:00:00,BTC/EUT,18722,18806,18718,18791,1725.41686695,0.09182145
1656939600000,2022-07-04 13:00:00,BTC/EUT,18855,18951,18722,18722,946.9990123,0.05058215
1656936000000,2022-07-04 12:00:00,BTC/EUT,18930,19127,18799,18843,501.52415742,0.02661594
1656932400000,2022-07-04 11:00:00,BTC/EUT,18661,19070,18647,18927,1237.15729836,0.06536468
1656928800000,2022-07-04 10:00:00,BTC/EUT,18560,18786,18560,18661,361.10471897,0.01935077
1656925200000,2022-07-04 09:00:00,BTC/EUT,18358,18718,18357,18560,820.5129152,0.04420867
1656921600000,2022-07-04 08:00:00,BTC/EUT,18362,18475,18350,18358,1111.9743507,0.06057165
1656918000000,2022-07-04 07:00:00,BTC/EUT,18359,18374,18332,18350,923.6922075,0.05033745
1656914400000,2022-07-04 06:00:00,BTC/EUT,18333,18386,18331,18385,645.0110667499999,0.03508355
1656910800000,2022-07-04 05:00:00,BTC/EUT,18367,18370,18333,18333,472.82145309000003,0.02579073
1656907200000,2022-07-04 04:00:00,BTC/EUT,18331,18370,18329,18330,745.1863536000001,0.04065392
1656903600000,2022-07-04 03:00:00,BTC/EUT,18342,18367,18330,18365,300.63798840000004,0.01637016
1656900000000,2022-07-04 02:00:00,BTC/EUT,18398,18428,18354,18354,877.26834048,0.04779712
1656896400000,2022-07-04 01:00:00,BTC/EUT,18488,18507,18398,18411,1135.27951821,0.06166311
1656892800000,2022-07-04 00:00:00,BTC/EUT,18504,18527,18486,18488,812.19947096,0.04393117
1656889200000,2022-07-03 23:00:00,BTC/EUT,18507,18528,18492,18504,527.47465392,0.02850598
1656885600000,2022-07-03 22:00:00,BTC/EUT,18512,18579,18506,18507,1387.99427838,0.07499834
1656882000000,2022-07-03 21:00:00,BTC/EUT,18665,18750,18512,18512,434.63991584,0.02347882
1656878400000,2022-07-03 20:00:00,BTC/EUT,18737,18950,18665,18665,1920.2006982,0.10287708
1656874800000,2022-07-03 19:00:00,BTC/EUT,18458,18756,18442,18745,1260.02071735,0.06721903
1656871200000,2022-07-03 18:00:00,BTC/EUT,18449,18485,18409,18437,1455.45051971,0.07894183
1656867600000,2022-07-03 17:00:00,BTC/EUT,18371,18449,18365,18398,957.51673478,0.05204461
1656864000000,2022-07-03 16:00:00,BTC/EUT,18287,18483,18269,18371,681.42429669,0.03709239
1656860400000,2022-07-03 15:00:00,BTC/EUT,18301,18406,18287,18287,803.80307343,0.04395489
1656856800000,2022-07-03 14:00:00,BTC/EUT,18243,18406,18237,18301,566.97028729,0.03098029
1656853200000,2022-07-03 13:00:00,BTC/EUT,18309,18322,18243,18243,477.77833224,0.02618968
1656849600000,2022-07-03 12:00:00,BTC/EUT,18319,18361,18190,18262,636.61313738,0.03485999
1656846000000,2022-07-03 11:00:00,BTC/EUT,18307,18361,18302,18320,319.6387496,0.01744753
1656842400000,2022-07-03 10:00:00,BTC/EUT,18270,18335,18244,18304,471.31610240000003,0.02574935
1656838800000,2022-07-03 09:00:00,BTC/EUT,18260,18272,18209,18271,816.7893419400001,0.04470414
1656835200000,2022-07-03 08:00:00,BTC/EUT,18357,18368,18260,18260,575.9333646,0.03154071
1656831600000,2022-07-03 07:00:00,BTC/EUT,18360,18373,18330,18331,750.29259606,0.04093026
1656828000000,2022-07-03 06:00:00,BTC/EUT,18315,18377,18307,18347,848.6632352800001,0.046256240000000004
1656824400000,2022-07-03 05:00:00,BTC/EUT,18438,18540,18315,18315,1388.08304415,0.07578941
1656820800000,2022-07-03 04:00:00,BTC/EUT,18484,18510,17987,18400,2445.781728,0.13292292
1656817200000,2022-07-03 03:00:00,BTC/EUT,18449,18484,18449,18468,27.8580546,0.00150845
1656813600000,2022-07-03 02:00:00,BTC/EUT,18403,18459,18401,18451,664.9871402100001,0.036040710000000004
1656810000000,2022-07-03 01:00:00,BTC/EUT,18421,18444,18403,18403,119.95369848,0.00651816
1656806400000,2022-07-03 00:00:00,BTC/EUT,18473,18486,18421,18421,218.67329627,0.01187087
1656802800000,2022-07-02 23:00:00,BTC/EUT,18536,18549,18472,18472,564.3724299200001,0.03055286
1656799200000,2022-07-02 22:00:00,BTC/EUT,18561,18574,18536,18550,189.191821,0.01019902
1656795600000,2022-07-02 21:00:00,BTC/EUT,18470,18561,18470,18538,578.0841721200001,0.03118374
1656792000000,2022-07-02 20:00:00,BTC/EUT,18477,18504,18459,18470,346.85514859999995,0.01877938
1656788400000,2022-07-02 19:00:00,BTC/EUT,18580,18614,18468,18474,910.89049788,0.04930662
1656784800000,2022-07-02 18:00:00,BTC/EUT,18511,18580,18504,18551,939.65248689,0.05065239
1656781200000,2022-07-02 17:00:00,BTC/EUT,18508,18560,18508,18511,513.6239765600001,0.02774696
1656777600000,2022-07-02 16:00:00,BTC/EUT,18450,18527,18439,18509,971.34713748,0.05247972
1656774000000,2022-07-02 15:00:00,BTC/EUT,18544,18544,18438,18438,482.67955176,0.02617852
1656770400000,2022-07-02 14:00:00,BTC/EUT,18499,18545,18489,18525,1035.36206475,0.05588999
1656766800000,2022-07-02 13:00:00,BTC/EUT,18582,18699,18499,18512,5086.428391200001,0.27476385000000003
1656763200000,2022-07-02 12:00:00,BTC/EUT,18438,18711,18435,18583,1156.35542116,0.06222652
1656759600000,2022-07-02 11:00:00,BTC/EUT,18463,18473,18438,18438,469.671174,0.025473
1656756000000,2022-07-02 10:00:00,BTC/EUT,18378,18495,18378,18463,552.24236188,0.02991076
1656752400000,2022-07-02 09:00:00,BTC/EUT,18404,18405,18216,18378,1636.36866612,0.08903954
1656748800000,2022-07-02 08:00:00,BTC/EUT,18401,18427,18373,18373,495.99622189,0.02699593
1656745200000,2022-07-02 07:00:00,BTC/EUT,18454,18469,18401,18401,587.83503382,0.03194582
1656741600000,2022-07-02 06:00:00,BTC/EUT,18491,18491,18426,18426,324.40262820000004,0.017605700000000002
1656738000000,2022-07-02 05:00:00,BTC/EUT,18426,18496,18406,18450,1195.618302,0.06480316
1656734400000,2022-07-02 04:00:00,BTC/EUT,18349,18636,18348,18412,641.36710628,0.03483419
1656730800000,2022-07-02 03:00:00,BTC/EUT,18410,18423,18349,18371,558.8935846,0.0304226
1656727200000,2022-07-02 02:00:00,BTC/EUT,18467,18488,18391,18391,592.0780149,0.0321939
1656723600000,2022-07-02 01:00:00,BTC/EUT,18387,18516,18375,18467,165.0358856,0.0089368
1656720000000,2022-07-02 00:00:00,BTC/EUT,18463,18662,18456,18474,466.44614646,0.02524879
1656716400000,2022-07-01 23:00:00,BTC/EUT,18576,18680,18453,18453,1639.9459740300001,0.08887151
1656712800000,2022-07-01 22:00:00,BTC/EUT,18629,18652,18576,18576,4182.91841664,0.22517863999999999
1656709200000,2022-07-01 21:00:00,BTC/EUT,18708,18854,18640,18640,841.8161383999999,0.04516181
1656705600000,2022-07-01 20:00:00,BTC/EUT,18603,18881,18594,18854,1573.15909454,0.08343901000000001
1656702000000,2022-07-01 19:00:00,BTC/EUT,18669,18683,18560,18561,681.08791377,0.03669457
1656698400000,2022-07-01 18:00:00,BTC/EUT,18731,18758,18668,18668,1057.6553280800001,0.05665606
1656694800000,2022-07-01 17:00:00,BTC/EUT,18680,18784,18672,18731,1195.35210618,0.06381678
1656691200000,2022-07-01 16:00:00,BTC/EUT,18557,18742,18556,18701,1671.97206849,0.08940549
1656687600000,2022-07-01 15:00:00,BTC/EUT,18674,18726,18556,18556,1091.07665628,0.05879913
1656684000000,2022-07-01 14:00:00,BTC/EUT,18815,18815,18656,18673,1916.69979496,0.10264552
1656680400000,2022-07-01 13:00:00,BTC/EUT,18530,18883,18530,18815,2063.54095765,0.10967531
1656676800000,2022-07-01 12:00:00,BTC/EUT,18400,18556,18378,18530,1364.4391318,0.07363406
1656673200000,2022-07-01 11:00:00,BTC/EUT,18287,18448,18222,18370,2101.5507788,0.11440124
1656669600000,2022-07-01 10:00:00,BTC/EUT,18607,18621,18169,18223,1187.91144804,0.06518748
1656666000000,2022-07-01 09:00:00,BTC/EUT,18654,18714,18607,18607,855.0277475800001,0.045951940000000004
1656662400000,2022-07-01 08:00:00,BTC/EUT,18765,19106,18654,18654,7393.98465966,0.39637529
1656658800000,2022-07-01 07:00:00,BTC/EUT,18575,18802,18559,18801,1984.56531237,0.10555637
1656655200000,2022-07-01 06:00:00,BTC/EUT,18593,18633,18574,18589,672.7340511,0.0361899
1656651600000,2022-07-01 05:00:00,BTC/EUT,18621,18692,18544,18593,2425.3908448499997,0.13044645
1656648000000,2022-07-01 04:00:00,BTC/EUT,18903,18975,18544,18557,1415.9469770599999,0.07630258
1656644400000,2022-07-01 03:00:00,BTC/EUT,19455,19484,18903,18903,908.6352639300001,0.04806831
1656640800000,2022-07-01 02:00:00,BTC/EUT,19570,19626,19453,19484,1096.31928228,0.05626767
1656637200000,2022-07-01 01:00:00,BTC/EUT,19353,19571,19353,19506,618.17908044,0.03169174
1656633600000,2022-07-01 00:00:00,BTC/EUT,19080,20148,18817,19353,17159.74754007,0.8866711899999999
1656630000000,2022-06-30 23:00:00,BTC/EUT,18048,19010,18046,19004,3472.5667128,0.1827282
1656626400000,2022-06-30 22:00:00,BTC/EUT,17947,18084,17889,18048,1503.8835302399998,0.08332687999999999
1656622800000,2022-06-30 21:00:00,BTC/EUT,17886,18091,17880,17947,2927.93011305,0.16314315
1656619200000,2022-06-30 20:00:00,BTC/EUT,18068,18261,17858,17859,6563.42145342,0.36751338
1656615600000,2022-06-30 19:00:00,BTC/EUT,18171,18201,17999,18049,1561.0273267,0.0864883
1656612000000,2022-06-30 18:00:00,BTC/EUT,18310,18323,18157,18158,445.18259128,0.02451716
1656608400000,2022-06-30 17:00:00,BTC/EUT,18310,18390,18271,18310,1299.5132497,0.07097287
1656604800000,2022-06-30 16:00:00,BTC/EUT,18319,18390,18293,18336,1265.74013088,0.06903033
1656601200000,2022-06-30 15:00:00,BTC/EUT,18327,18412,18319,18345,968.8302696,0.05281168
1656597600000,2022-06-30 14:00:00,BTC/EUT,18134,18365,18132,18327,1765.31418678,0.09632314
1656594000000,2022-06-30 13:00:00,BTC/EUT,18531,18564,18111,18134,908.5614551,0.05010265
1656590400000,2022-06-30 12:00:00,BTC/EUT,18369,18607,18369,18531,1882.6606511999998,0.1015952
1656586800000,2022-06-30 11:00:00,BTC/EUT,18384,18446,18327,18369,1395.31364856,0.07596024
1656583200000,2022-06-30 10:00:00,BTC/EUT,18354,18452,18238,18334,1151.5836575800001,0.06281137
1656579600000,2022-06-30 09:00:00,BTC/EUT,18434,18470,18261,18388,2181.1542197999997,0.11861835
1656576000000,2022-06-30 08:00:00,BTC/EUT,18634,18647,18331,18374,728.62299114,0.03965511
1656572400000,2022-06-30 07:00:00,BTC/EUT,18647,18686,18595,18618,1745.22004176,0.09373832
1656568800000,2022-06-30 06:00:00,BTC/EUT,19176,19198,18571,18693,2080.54230273,0.11130061
1656565200000,2022-06-30 05:00:00,BTC/EUT,19196,19210,19176,19176,509.52549600000003,0.026571
1656561600000,2022-06-30 04:00:00,BTC/EUT,19251,19251,19196,19196,565.5608062800001,0.02946243
1656558000000,2022-06-30 03:00:00,BTC/EUT,19203,19262,19195,19209,795.56320953,0.04141617
1656554400000,2022-06-30 02:00:00,BTC/EUT,19185,19247,19185,19197,165.78087669,0.008635770000000001
1656550800000,2022-06-30 01:00:00,BTC/EUT,19232,19257,19165,19185,453.360735,0.023631
1656547200000,2022-06-30 00:00:00,BTC/EUT,19271,19315,19232,19258,723.03275132,0.03754454
1656543600000,2022-06-29 23:00:00,BTC/EUT,19432,19487,19271,19271,1207.7008511400002,0.06266934
1656540000000,2022-06-29 22:00:00,BTC/EUT,19434,19566,19417,19432,2856.95657128,0.14702329
1656536400000,2022-06-29 21:00:00,BTC/EUT,19524,19566,19330,19434,106.78186206,0.00549459
1656532800000,2022-06-29 20:00:00,BTC/EUT,19358,19599,19286,19328,3238.0615884800004,0.16753216
1656529200000,2022-06-29 19:00:00,BTC/EUT,19210,19373,19210,19358,2008.91961834,0.10377723
1656525600000,2022-06-29 18:00:00,BTC/EUT,19229,19289,19176,19210,2385.8364723,0.12419763
1656522000000,2022-06-29 17:00:00,BTC/EUT,19178,19228,19156,19228,1533.1099696,0.0797332
1656518400000,2022-06-29 16:00:00,BTC/EUT,19167,19228,19162,19178,570.82492346,0.02976457
1656514800000,2022-06-29 15:00:00,BTC/EUT,19203,19251,19167,19167,882.38178717,0.04603651
1656511200000,2022-06-29 14:00:00,BTC/EUT,19176,19336,19173,19203,1047.6321469499999,0.05455565
1656507600000,2022-06-29 13:00:00,BTC/EUT,19081,19199,19027,19199,1515.4390827700001,0.07893323000000001
1656504000000,2022-06-29 12:00:00,BTC/EUT,19094,19164,19081,19081,666.97845391,0.03495511
1656500400000,2022-06-29 11:00:00,BTC/EUT,19115,19145,18949,19080,876.0089736,0.04591242
1656496800000,2022-06-29 10:00:00,BTC/EUT,19125,19193,19097,19129,1387.62971127,0.07254063
1656493200000,2022-06-29 09:00:00,BTC/EUT,19071,19226,19057,19125,1898.49724875,0.09926783
1656489600000,2022-06-29 08:00:00,BTC/EUT,19111,19182,19071,19071,604.85698026,0.03171606
1656486000000,2022-06-29 07:00:00,BTC/EUT,19018,19183,19004,19111,1022.81460448,0.05351968
1656482400000,2022-06-29 06:00:00,BTC/EUT,19258,19271,19014,19018,1817.08184666,0.09554537
1656478800000,2022-06-29 05:00:00,BTC/EUT,19333,19401,19118,19258,1753.2230920200002,0.09103869
1656475200000,2022-06-29 04:00:00,BTC/EUT,19298,19401,19278,19332,1459.4096041199998,0.07549191
1656471600000,2022-06-29 03:00:00,BTC/EUT,19338,19371,19298,19298,1011.1403237600001,0.052396120000000004
1656468000000,2022-06-29 02:00:00,BTC/EUT,19367,19381,19338,19338,462.65700888,0.02392476
1656464400000,2022-06-29 01:00:00,BTC/EUT,19322,19370,19310,19367,1579.01242636,0.08153108
1656460800000,2022-06-29 00:00:00,BTC/EUT,19312,19370,19249,19340,1311.7583212,0.06782618
1656457200000,2022-06-28 23:00:00,BTC/EUT,19357,19371,19290,19290,518.5823292,0.02688348
1656453600000,2022-06-28 22:00:00,BTC/EUT,19392,19576,19356,19357,511.76423739999996,0.0264382
1656450000000,2022-06-28 21:00:00,BTC/EUT,19276,19392,19276,19363,958.3058508,0.049491600000000004
1656446400000,2022-06-28 20:00:00,BTC/EUT,19292,19320,19276,19276,973.60512292,0.05050867
1656442800000,2022-06-28 19:00:00,BTC/EUT,19345,19415,19292,19293,750.72323517,0.03891169
1656439200000,2022-06-28 18:00:00,BTC/EUT,19642,19661,19310,19346,1720.7804630599999,0.08894761
1656435600000,2022-06-28 17:00:00,BTC/EUT,19660,19685,19642,19642,639.32529738,0.032548890000000004
1656432000000,2022-06-28 16:00:00,BTC/EUT,19576,19890,19573,19660,558.4008174,0.02840289
1656428400000,2022-06-28 15:00:00,BTC/EUT,19770,19837,19576,19576,688.3788816800001,0.03516443
1656424800000,2022-06-28 14:00:00,BTC/EUT,20007,20036,19740,19785,1061.8348338,0.05366868
1656421200000,2022-06-28 13:00:00,BTC/EUT,19939,20065,19914,20036,902.88988168,0.04506338
1656417600000,2022-06-28 12:00:00,BTC/EUT,19896,20021,19888,19991,826.4167450399999,0.04133944
1656414000000,2022-06-28 11:00:00,BTC/EUT,19906,19960,19865,19912,820.17089936,0.04118978
1656410400000,2022-06-28 10:00:00,BTC/EUT,19959,19978,19906,19906,583.2408235,0.02929975
1656406800000,2022-06-28 09:00:00,BTC/EUT,19932,20264,19932,19977,208.34073231000002,0.01042903
1656403200000,2022-06-28 08:00:00,BTC/EUT,19751,20254,19737,19926,759.9937800600001,0.038140810000000004
1656399600000,2022-06-28 07:00:00,BTC/EUT,19736,19861,19727,19727,492.11664644999996,0.02494635
1656396000000,2022-06-28 06:00:00,BTC/EUT,19647,19750,19646,19712,501.07884288,0.02541999
1656392400000,2022-06-28 05:00:00,BTC/EUT,19643,19731,19618,19713,792.29720793,0.04019161
1656388800000,2022-06-28 04:00:00,BTC/EUT,19618,19644,19590,19619,347.94943927,0.01773533
1656385200000,2022-06-28 03:00:00,BTC/EUT,19512,19618,19487,19591,443.78101339000006,0.022652290000000002
1656381600000,2022-06-28 02:00:00,BTC/EUT,19521,19572,19417,19495,974.5800035999999,0.04999128
1656378000000,2022-06-28 01:00:00,BTC/EUT,19645,19673,19520,19571,953.0027994400001,0.048694640000000004
1656374400000,2022-06-28 00:00:00,BTC/EUT,19638,19733,19630,19630,1856.9838664,0.09459928
1656370800000,2022-06-27 23:00:00,BTC/EUT,19712,19732,19638,19653,420.05850527999996,0.02137376
1656367200000,2022-06-27 22:00:00,BTC/EUT,19727,19800,19711,19731,2441.21698845,0.12372495
1656363600000,2022-06-27 21:00:00,BTC/EUT,19763,19963,19727,19738,314.76761002,0.01594729
1656360000000,2022-06-27 20:00:00,BTC/EUT,19727,19963,19727,19763,39.748531379999996,0.00201126
1656356400000,2022-06-27 19:00:00,BTC/EUT,19715,19749,19605,19707,527.97890808,0.02679144
1656352800000,2022-06-27 18:00:00,BTC/EUT,19580,19794,19509,19715,1366.70274785,0.06932299
1656349200000,2022-06-27 17:00:00,BTC/EUT,19672,19685,19580,19580,270.62849439999997,0.01382168
1656345600000,2022-06-27 16:00:00,BTC/EUT,19612,19692,19571,19589,958.98047445,0.04895505
1656342000000,2022-06-27 15:00:00,BTC/EUT,19659,19746,19514,19612,785.68594188,0.04006149
1656338400000,2022-06-27 14:00:00,BTC/EUT,19656,19683,19476,19659,1463.88797259,0.07446401
1656334800000,2022-06-27 13:00:00,BTC/EUT,20105,20146,19591,19740,1004.2821726000001,0.05087549
1656331200000,2022-06-27 12:00:00,BTC/EUT,20228,20257,20104,20104,2619.91829904,0.13031826
1656327600000,2022-06-27 11:00:00,BTC/EUT,20295,20310,20241,20241,701.85019788,0.03467468
1656324000000,2022-06-27 10:00:00,BTC/EUT,20286,20346,20275,20295,526.5298269,0.02594382
1656320400000,2022-06-27 09:00:00,BTC/EUT,20296,20326,20281,20287,473.89965399,0.02335977
1656316800000,2022-06-27 08:00:00,BTC/EUT,20192,20325,20192,20325,852.2847697500001,0.041932830000000004
1656313200000,2022-06-27 07:00:00,BTC/EUT,20113,20235,20113,20192,460.7037008,0.02281615
1656309600000,2022-06-27 06:00:00,BTC/EUT,20076,20133,20074,20106,453.38547456000003,0.022549760000000002
1656306000000,2022-06-27 05:00:00,BTC/EUT,20115,20146,20076,20108,554.12540568,0.02755746
1656302400000,2022-06-27 04:00:00,BTC/EUT,20043,20381,20043,20093,285.61636896,0.01421472
1656298800000,2022-06-27 03:00:00,BTC/EUT,20019,20061,20005,20048,80.34115712,0.00400744
1656295200000,2022-06-27 02:00:00,BTC/EUT,19965,20034,19962,20034,533.7983170800001,0.02664462
1656291600000,2022-06-27 01:00:00,BTC/EUT,19938,20020,19841,19965,880.01627175,0.04407795
1656288000000,2022-06-27 00:00:00,BTC/EUT,19956,19983,19938,19938,451.14869004,0.02262758
1656284400000,2022-06-26 23:00:00,BTC/EUT,19992,20248,19955,19956,457.37016708,0.02291893
1656280800000,2022-06-26 22:00:00,BTC/EUT,20252,20279,19946,19989,1034.42895099,0.05174991
1656277200000,2022-06-26 21:00:00,BTC/EUT,20266,20341,20241,20279,516.64504115,0.02547685
1656273600000,2022-06-26 20:00:00,BTC/EUT,20183,20311,20157,20311,647.55875487,0.03188217
1656270000000,2022-06-26 19:00:00,BTC/EUT,20114,20223,20109,20178,1606.7549709000002,0.07962905
1656266400000,2022-06-26 18:00:00,BTC/EUT,20160,20214,20043,20086,880.3147460800001,0.04382728
1656262800000,2022-06-26 17:00:00,BTC/EUT,20249,20328,20084,20149,570.45667459,0.02831191
1656259200000,2022-06-26 16:00:00,BTC/EUT,20193,20350,20189,20350,75.4649225,0.00370835
