https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAHA,Volume USDT
1650884400,2022-04-25 11:00:00,MAHA/USDT,3.3589,3.361,3.3141,3.3295,11922.73444296,39847.82559689856
1650880800,2022-04-25 10:00:00,MAHA/USDT,3.3673,3.3808,3.3551,3.3612,17062.72836254,57423.957539043194
1650877200,2022-04-25 09:00:00,MAHA/USDT,3.4372,3.4785,3.3585,3.3788,24036.95334129,82537.555043317717
1650873600,2022-04-25 08:00:00,MAHA/USDT,3.6008,3.6091,3.4277,3.4408,16680.9164748,58595.3464075804
1650870000,2022-04-25 07:00:00,MAHA/USDT,3.6005,3.6087,3.6,3.6009,2144.707,7722.43532169
1650866400,2022-04-25 06:00:00,MAHA/USDT,3.6011,3.6084,3.6,3.601,2119.94330202,7632.42120266015
1650862800,2022-04-25 05:00:00,MAHA/USDT,3.6,3.6015,3.6,3.6012,871.2075,3136.68395809
1650859200,2022-04-25 04:00:00,MAHA/USDT,3.602,3.611,3.602,3.611,143.72931965,518.736959621436
1650855600,2022-04-25 03:00:00,MAHA/USDT,3.6102,3.6102,3.6,3.6094,480.66959252,1732.474169302436
1650852000,2022-04-25 02:00:00,MAHA/USDT,3.6105,3.6174,3.6101,3.6101,29.7201,107.32131933
1650848400,2022-04-25 01:00:00,MAHA/USDT,3.6074,3.63,3.6004,3.6174,490.79237484,1776.575486423284
1650844800,2022-04-25 00:00:00,MAHA/USDT,3.6073,3.6147,3.6,3.6,1021.20750549,3678.264347714703
1650841200,2022-04-24 23:00:00,MAHA/USDT,3.6073,3.6145,3.6057,3.6057,32.1765,116.08751397
1650837600,2022-04-24 22:00:00,MAHA/USDT,3.6394,3.6395,3.6,3.6145,3642.3054,13123.01009777
1650834000,2022-04-24 21:00:00,MAHA/USDT,3.6323,3.6395,3.6321,3.6321,186.30933184,677.93621820168
1650830400,2022-04-24 20:00:00,MAHA/USDT,3.6315,3.6388,3.6305,3.632,1.74417616,6.335910171008
1650826800,2022-04-24 19:00:00,MAHA/USDT,3.6378,3.6378,3.6305,3.6306,314.59908357,1142.629475820946
1650823200,2022-04-24 18:00:00,MAHA/USDT,3.6073,3.65,3.6073,3.642,701.3217,2546.46364628
1650819600,2022-04-24 17:00:00,MAHA/USDT,3.6833,3.6833,3.6,3.6147,1503.3863,5466.10332631
1650816000,2022-04-24 16:00:00,MAHA/USDT,3.6893,3.6956,3.677,3.6902,437.88436177,1613.313522837477
1650812400,2022-04-24 15:00:00,MAHA/USDT,3.7687,3.7761,3.6812,3.6812,3511.1065,13063.87963647
1650808800,2022-04-24 14:00:00,MAHA/USDT,3.7746,3.7865,3.7623,3.7762,1666.75403707,6297.428244643734
1650805200,2022-04-24 13:00:00,MAHA/USDT,3.6361,3.7761,3.6361,3.7709,8963.52343349,33154.271051065986
1650801600,2022-04-24 12:00:00,MAHA/USDT,3.6366,3.6366,3.627,3.6361,472.3268799,1713.95578314439
1650798000,2022-04-24 11:00:00,MAHA/USDT,3.6293,3.6366,3.6293,3.6294,12.0521,43.74685627
1650794400,2022-04-24 10:00:00,MAHA/USDT,3.6308,3.6366,3.628,3.6366,327.4472843,1188.72614942538
1650790800,2022-04-24 09:00:00,MAHA/USDT,3.6307,3.6308,3.6307,3.6308,19.0608,69.20562347
1650787200,2022-04-24 08:00:00,MAHA/USDT,3.6306,3.6381,3.6306,3.6307,286.9163,1043.34393838
1650783600,2022-04-24 07:00:00,MAHA/USDT,3.5995,3.6332,3.5995,3.6306,1274.6943,4610.37192535
1650780000,2022-04-24 06:00:00,MAHA/USDT,3.5994,3.5994,3.5994,3.5994,0.1107,0.39845358
1650776400,2022-04-24 05:00:00,MAHA/USDT,3.5971,3.5971,3.5971,3.5971,7.016,25.2372536
1650772800,2022-04-24 04:00:00,MAHA/USDT,3.5945,3.6059,3.5945,3.5971,579.26340246,2085.330512956578
1650769200,2022-04-24 03:00:00,MAHA/USDT,3.5728,3.5988,3.5728,3.5944,1783.71356123,6394.505298724524
1650765600,2022-04-24 02:00:00,MAHA/USDT,3.4953,3.5801,3.4923,3.5728,12250.8162,43354.26040847
1650762000,2022-04-24 01:00:00,MAHA/USDT,3.5076,3.512,3.4914,3.4999,14271.8063,50023.44138155
1650758400,2022-04-24 00:00:00,MAHA/USDT,3.5108,3.526,3.5,3.5038,12948.57768227,45444.568475787841
1650754800,2022-04-23 23:00:00,MAHA/USDT,3.5073,3.5328,3.5016,3.5201,18176.09175559,63911.404928174626
1650751200,2022-04-23 22:00:00,MAHA/USDT,3.5095,3.5192,3.5,3.5,17823.76961395,62556.365674705918
1650747600,2022-04-23 21:00:00,MAHA/USDT,3.5016,3.5103,3.5005,3.5103,14186.11990902,49715.496412245675
1650744000,2022-04-23 20:00:00,MAHA/USDT,3.5026,3.5066,3.5,3.5014,16296.83655021,57092.57081053605
1650740400,2022-04-23 19:00:00,MAHA/USDT,3.5033,3.5076,3.5,3.5028,18154.9393152,63603.12666994792
1650736800,2022-04-23 18:00:00,MAHA/USDT,3.5002,3.5073,3.5001,3.5025,14334.1567,50225.00041147
1650733200,2022-04-23 17:00:00,MAHA/USDT,3.5027,3.5092,3.5,3.5059,26982.1742,94513.59409694
1650729600,2022-04-23 16:00:00,MAHA/USDT,3.4825,3.5098,3.4673,3.5097,24605.84514081,85957.065339264903
1650726000,2022-04-23 15:00:00,MAHA/USDT,3.4644,3.488,3.45,3.479,16476.4312,57107.76883708
1650722400,2022-04-23 14:00:00,MAHA/USDT,3.4862,3.5008,3.4501,3.4647,21684.4067,75244.87160084
1650718800,2022-04-23 13:00:00,MAHA/USDT,3.5031,3.5098,3.4773,3.4927,14736.1892,51584.35976231
1650715200,2022-04-23 12:00:00,MAHA/USDT,3.504,3.5099,3.5,3.5065,10570.43248598,37052.704624555408
1650711600,2022-04-23 11:00:00,MAHA/USDT,3.5326,3.5466,3.5001,3.5106,6878.79452521,24184.181541979786
1650708000,2022-04-23 10:00:00,MAHA/USDT,3.5319,3.5397,3.5319,3.5326,322.75556783,1140.148542117851
1650704400,2022-04-23 09:00:00,MAHA/USDT,3.5481,3.5553,3.5204,3.5317,9993.7222,35328.85792636
1650700800,2022-04-23 08:00:00,MAHA/USDT,3.5415,3.5526,3.5291,3.5526,6941.65218362,24579.825542778412
1650697200,2022-04-23 07:00:00,MAHA/USDT,3.5549,3.5596,3.5286,3.5473,7856.8734,27847.29452663
1650693600,2022-04-23 06:00:00,MAHA/USDT,3.5372,3.5629,3.5306,3.5619,10638.1468,37726.52201496
1650690000,2022-04-23 05:00:00,MAHA/USDT,3.5434,3.5529,3.532,3.5402,8558.5987,30338.46145467
1650686400,2022-04-23 04:00:00,MAHA/USDT,3.5479,3.5526,3.5343,3.5428,8713.89788399,30907.865839622874
1650682800,2022-04-23 03:00:00,MAHA/USDT,3.5468,3.5523,3.5432,3.5509,6622.4663,23500.06843879
1650679200,2022-04-23 02:00:00,MAHA/USDT,3.5489,3.5615,3.5407,3.5468,8374.71844538,29725.144059937338
1650675600,2022-04-23 01:00:00,MAHA/USDT,3.5688,3.5688,3.5442,3.5464,12019.98839973,42780.536572017639
1650672000,2022-04-23 00:00:00,MAHA/USDT,3.5625,3.5715,3.5624,3.5673,9220.93440068,32892.681270327056
1650668400,2022-04-22 23:00:00,MAHA/USDT,3.5642,3.5735,3.5624,3.5689,12007.56991696,42856.021762164864
1650664800,2022-04-22 22:00:00,MAHA/USDT,3.5122,3.5817,3.5111,3.5641,18606.01039297,66365.96397773835
1650661200,2022-04-22 21:00:00,MAHA/USDT,3.5081,3.516,3.5001,3.5102,6819.0181,23925.7040848
1650657600,2022-04-22 20:00:00,MAHA/USDT,3.5054,3.5121,3.5002,3.51,8319.23300276,29162.927499139488
1650654000,2022-04-22 19:00:00,MAHA/USDT,3.5062,3.5077,3.5003,3.5055,10998.4791,38544.03359485
1650650400,2022-04-22 18:00:00,MAHA/USDT,3.5032,3.5079,3.5,3.5079,12528.4601,43876.41046537
1650646800,2022-04-22 17:00:00,MAHA/USDT,3.5108,3.519,3.5,3.5077,15558.4047,54587.93625977
1650643200,2022-04-22 16:00:00,MAHA/USDT,3.5407,3.547,3.4702,3.5122,23641.08780835,83109.636539000631
1650639600,2022-04-22 15:00:00,MAHA/USDT,3.6293,3.6293,3.5189,3.5459,19364.05810703,68859.56980349541
1650636000,2022-04-22 14:00:00,MAHA/USDT,3.6456,3.6472,3.6207,3.6294,11234.82676674,40871.434516673424
1650632400,2022-04-22 13:00:00,MAHA/USDT,3.4933,3.686,3.4821,3.6419,25995.09588177,93559.55394008763
1650628800,2022-04-22 12:00:00,MAHA/USDT,3.5707,3.5707,3.4905,3.4989,22668.87679813,79619.41714981032
1650625200,2022-04-22 11:00:00,MAHA/USDT,3.516,3.5782,3.506,3.5707,10438.9082,36832.83327171
1650621600,2022-04-22 10:00:00,MAHA/USDT,3.5062,3.5353,3.505,3.5161,12214.02761672,42976.935439035482
1650618000,2022-04-22 09:00:00,MAHA/USDT,3.4782,3.5238,3.4702,3.5109,15112.13731008,52742.040433594061
1650614400,2022-04-22 08:00:00,MAHA/USDT,3.4714,3.4821,3.4675,3.4745,13559.82142449,47142.741751888257
1650610800,2022-04-22 07:00:00,MAHA/USDT,3.4738,3.4808,3.4612,3.478,11475.76444633,39875.678913543848
1650607200,2022-04-22 06:00:00,MAHA/USDT,3.4673,3.4904,3.4584,3.4808,18110.9691,62936.16190522
1650603600,2022-04-22 05:00:00,MAHA/USDT,3.4861,3.4861,3.461,3.4759,11539.9149,40102.48145311
1650600000,2022-04-22 04:00:00,MAHA/USDT,3.4824,3.4905,3.4789,3.4874,8509.20563704,29657.138007061072
1650596400,2022-04-22 03:00:00,MAHA/USDT,3.4916,3.501,3.4821,3.4824,7890.8724,27534.82926497
1650592800,2022-04-22 02:00:00,MAHA/USDT,3.4789,3.4948,3.4789,3.4939,8447.006,29455.87004232
1650589200,2022-04-22 01:00:00,MAHA/USDT,3.4667,3.484,3.4575,3.484,9510.5442,33035.39366781
1650585600,2022-04-22 00:00:00,MAHA/USDT,3.4681,3.48,3.4584,3.4773,10858.40506138,37678.019029383702
1650582000,2022-04-21 23:00:00,MAHA/USDT,3.6551,3.6559,3.4343,3.4697,28786.53624812,101503.760221663149
1650578400,2022-04-21 22:00:00,MAHA/USDT,3.9421,3.9598,3.52,3.6595,35368.42237701,131928.151176610592
1650574800,2022-04-21 21:00:00,MAHA/USDT,3.9193,3.9841,3.8253,3.9361,5911.44207825,23078.342330229564
1650571200,2022-04-21 20:00:00,MAHA/USDT,3.8368,4.3029,3.7766,3.9193,27599.85008322,112451.807216143799
1650567600,2022-04-21 19:00:00,MAHA/USDT,3.85,3.856,3.8317,3.835,1698.55948463,6528.15553037328
1650564000,2022-04-21 18:00:00,MAHA/USDT,3.7,3.9,3.6949,3.8471,6428.03661645,24211.14278818556
1650560400,2022-04-21 17:00:00,MAHA/USDT,3.7,3.707,3.7,3.7,1283.57197068,4750.388003301467
1650556800,2022-04-21 16:00:00,MAHA/USDT,3.6854,3.7017,3.6653,3.7,713.26423728,2627.698169721874
1650553200,2022-04-21 15:00:00,MAHA/USDT,3.7123,3.7197,3.6782,3.686,1459.2407,5381.39099583
1650549600,2022-04-21 14:00:00,MAHA/USDT,3.7902,3.7902,3.7,3.7203,2242.2058,8395.86391191
1650546000,2022-04-21 13:00:00,MAHA/USDT,3.7309,3.89,3.715,3.7896,3719.02215005,14102.010745844525
1650542400,2022-04-21 12:00:00,MAHA/USDT,3.6463,3.7638,3.6298,3.7309,7552.9535,28113.68320136
1650538800,2022-04-21 11:00:00,MAHA/USDT,3.6322,3.6543,3.6322,3.6535,925.7063,3375.41380609
1650535200,2022-04-21 10:00:00,MAHA/USDT,3.6318,3.641,3.6318,3.6395,340.67059944,1237.60777346496
1650531600,2022-04-21 09:00:00,MAHA/USDT,3.6283,3.6409,3.6239,3.634,1951.3394,7080.76586252
1650528000,2022-04-21 08:00:00,MAHA/USDT,3.5813,3.6475,3.5813,3.641,14911.79407656,53721.355361077403
1650524400,2022-04-21 07:00:00,MAHA/USDT,3.5767,3.592,3.5636,3.5811,6201.0255,22184.65657476
1650520800,2022-04-21 06:00:00,MAHA/USDT,3.5801,3.5894,3.5623,3.5725,5778.5458,20664.63880679
1650517200,2022-04-21 05:00:00,MAHA/USDT,3.5893,3.592,3.5728,3.5899,5343.2273778,19166.57155686092
1650513600,2022-04-21 04:00:00,MAHA/USDT,3.5855,3.59,3.5838,3.5838,1096.55110584,3933.9353065656
1650510000,2022-04-21 03:00:00,MAHA/USDT,3.5955,3.5955,3.5872,3.5872,330.9321,1187.32603552
1650506400,2022-04-21 02:00:00,MAHA/USDT,3.5956,3.5956,3.5882,3.5882,11.0178,39.55467101
1650502800,2022-04-21 01:00:00,MAHA/USDT,3.5851,3.5967,3.5777,3.5967,2040.44058967,7322.014610516089
1650499200,2022-04-21 00:00:00,MAHA/USDT,3.5731,3.5915,3.5731,3.5915,4414.9877,15830.20344184
1650495600,2022-04-20 23:00:00,MAHA/USDT,3.5805,3.5941,3.57,3.5834,3697.3547,13244.58376739
1650492000,2022-04-20 22:00:00,MAHA/USDT,3.5932,3.5941,3.5748,3.594,3234.47346472,11601.26790136678
1650488400,2022-04-20 21:00:00,MAHA/USDT,3.5941,3.5965,3.5809,3.5915,3880.039,13946.39488392
1650484800,2022-04-20 20:00:00,MAHA/USDT,3.5917,3.5974,3.5846,3.5967,5212.46363377,18727.131001614198
1650481200,2022-04-20 19:00:00,MAHA/USDT,3.594,3.5973,3.5849,3.5932,3975.3055,14278.11257814
1650477600,2022-04-20 18:00:00,MAHA/USDT,3.5973,3.6043,3.5874,3.5877,1744.00156973,6270.865916667839
1650474000,2022-04-20 17:00:00,MAHA/USDT,3.5972,3.5973,3.5972,3.5972,31.749,114.20757529
1650470400,2022-04-20 16:00:00,MAHA/USDT,3.5974,3.6042,3.5972,3.5972,84.7188,304.75651335
1650466800,2022-04-20 15:00:00,MAHA/USDT,3.6336,3.6406,3.5846,3.5974,2507.27271816,9037.91962853758
1650463200,2022-04-20 14:00:00,MAHA/USDT,3.6294,3.6476,3.6294,3.6336,1063.2941,3869.19776193
1650459600,2022-04-20 13:00:00,MAHA/USDT,3.6351,3.6422,3.6294,3.6294,231.8914,844.40723725
1650456000,2022-04-20 12:00:00,MAHA/USDT,3.6537,3.6595,3.6294,3.6476,1001.95277181,3655.002057990503
1650452400,2022-04-20 11:00:00,MAHA/USDT,3.6545,3.66,3.6358,3.6473,915.71525927,3344.020656854492
1650448800,2022-04-20 10:00:00,MAHA/USDT,3.6557,3.6641,3.647,3.6608,1259.369,4606.03620405
1650445200,2022-04-20 09:00:00,MAHA/USDT,3.6639,3.6749,3.6532,3.666,1310.3857,4801.1618747
1650441600,2022-04-20 08:00:00,MAHA/USDT,3.6893,3.6927,3.6339,3.6798,3282.1312,12025.1151644
1650438000,2022-04-20 07:00:00,MAHA/USDT,3.6887,3.6977,3.6887,3.6893,257.6023,951.81103785
1650434400,2022-04-20 06:00:00,MAHA/USDT,3.6981,3.6983,3.6894,3.6896,749.1014,2767.51082203
1650430800,2022-04-20 05:00:00,MAHA/USDT,3.69,3.7019,3.6874,3.6996,955.1367,3528.82732648
1650427200,2022-04-20 04:00:00,MAHA/USDT,3.6918,3.704,3.6918,3.7019,770.07375457,2849.885588741688
1650423600,2022-04-20 03:00:00,MAHA/USDT,3.6996,3.707,3.6852,3.6918,762.4824,2821.54206031
1650420000,2022-04-20 02:00:00,MAHA/USDT,3.7058,3.75,3.6969,3.7034,3142.9043,11712.13057141
1650416400,2022-04-20 01:00:00,MAHA/USDT,3.7127,3.721,3.7055,3.7055,1141.4272,4236.62475989
1650412800,2022-04-20 00:00:00,MAHA/USDT,3.7358,3.7358,3.7058,3.7058,1011.1024,3754.80100112
1650409200,2022-04-19 23:00:00,MAHA/USDT,3.728,3.7354,3.728,3.7354,1.2034,4.48828282
1650405600,2022-04-19 22:00:00,MAHA/USDT,3.7292,3.7292,3.7292,3.7292,0.868,3.2369456
1650402000,2022-04-19 21:00:00,MAHA/USDT,3.7482,3.7502,3.7171,3.7326,1377.01727342,5142.990040799684
1650398400,2022-04-19 20:00:00,MAHA/USDT,3.7169,3.7606,3.7168,3.7494,1297.63125847,4855.711896787162
1650394800,2022-04-19 19:00:00,MAHA/USDT,3.7169,3.7229,3.7168,3.7229,2.6077,9.70063196
1650391200,2022-04-19 18:00:00,MAHA/USDT,3.7105,3.723,3.7075,3.7168,943.1627,3501.27615599
1650387600,2022-04-19 17:00:00,MAHA/USDT,3.6728,3.7158,3.6115,3.7023,8830.11708213,32423.091197262621
1650384000,2022-04-19 16:00:00,MAHA/USDT,3.6791,3.6968,3.6708,3.6727,651.94266716,2401.60228969895
1650380400,2022-04-19 15:00:00,MAHA/USDT,3.674,3.6858,3.6641,3.6791,1672.1405,6140.86206768
1650376800,2022-04-19 14:00:00,MAHA/USDT,3.6833,3.6922,3.6541,3.683,2251.905295,8276.178346600056
1650373200,2022-04-19 13:00:00,MAHA/USDT,3.5964,3.6905,3.5964,3.6905,3328.94744049,12130.124871894561
1650369600,2022-04-19 12:00:00,MAHA/USDT,3.5593,3.6066,3.5539,3.6066,3831.0731,13696.53514028
1650366000,2022-04-19 11:00:00,MAHA/USDT,3.5332,3.5715,3.5231,3.5715,11033.5181,39044.00196801
1650362400,2022-04-19 10:00:00,MAHA/USDT,3.5418,3.5435,3.5251,3.5342,11970.7725,42272.68613181
1650358800,2022-04-19 09:00:00,MAHA/USDT,3.5462,3.5512,3.5318,3.5414,8637.9573,30588.618752535256
1650355200,2022-04-19 08:00:00,MAHA/USDT,3.5804,3.5845,3.5391,3.5511,17123.4601,60909.78510566
1650351600,2022-04-19 07:00:00,MAHA/USDT,3.592,3.5988,3.5772,3.5831,5018.68155576,18002.462632477032
1650348000,2022-04-19 06:00:00,MAHA/USDT,3.5931,3.594,3.5917,3.5931,3270.33116192,11749.244622947016
1650344400,2022-04-19 05:00:00,MAHA/USDT,3.5912,3.5927,3.5912,3.5923,2891.4705,10386.03845852
1650340800,2022-04-19 04:00:00,MAHA/USDT,3.5924,3.5932,3.5912,3.5925,3589.94055817,12896.555875036444
1650337200,2022-04-19 03:00:00,MAHA/USDT,3.5905,3.5924,3.5746,3.5924,2022.66844424,7259.159459126322
1650333600,2022-04-19 02:00:00,MAHA/USDT,3.5902,3.5905,3.5749,3.5904,4735.61711662,16993.10616178411
1650330000,2022-04-19 01:00:00,MAHA/USDT,3.587,3.5905,3.5721,3.5902,5355.3866,19207.31276452
1650326400,2022-04-19 00:00:00,MAHA/USDT,3.583,3.5912,3.5824,3.5887,3271.46153914,11733.103697549568
1650322800,2022-04-18 23:00:00,MAHA/USDT,3.5812,3.5951,3.5742,3.5879,5990.24336086,21464.536585377786
1650319200,2022-04-18 22:00:00,MAHA/USDT,3.5786,3.582,3.5703,3.5816,5078.7178692,18164.33198838371
1650315600,2022-04-18 21:00:00,MAHA/USDT,3.5728,3.5798,3.5659,3.5737,5522.1948,19716.9065457
1650312000,2022-04-18 20:00:00,MAHA/USDT,3.5715,3.5806,3.5638,3.5655,7579.35149777,27076.943016511318
1650308400,2022-04-18 19:00:00,MAHA/USDT,3.5698,3.5782,3.5604,3.5726,7382.77983839,26363.058687640016
1650304800,2022-04-18 18:00:00,MAHA/USDT,3.5466,3.5708,3.5438,3.5708,11578.44983764,41163.309954070596
1650301200,2022-04-18 17:00:00,MAHA/USDT,3.5281,3.5479,3.5232,3.5479,16776.95756797,59310.724800108417
1650297600,2022-04-18 16:00:00,MAHA/USDT,3.5285,3.5404,3.5203,3.5304,21399.7503,75503.31610682
1650294000,2022-04-18 15:00:00,MAHA/USDT,3.538,3.5388,3.5205,3.5315,21562.00071727,76133.178578071102
1650290400,2022-04-18 14:00:00,MAHA/USDT,3.5386,3.5418,3.5301,3.5354,23390.8278,82680.77100804
1650286800,2022-04-18 13:00:00,MAHA/USDT,3.5349,3.5421,3.52,3.5357,22024.1938349,77808.3765915413
1650283200,2022-04-18 12:00:00,MAHA/USDT,3.5353,3.5479,3.5235,3.5366,16105.07856025,56972.9524838003
1650279600,2022-04-18 11:00:00,MAHA/USDT,3.5412,3.5512,3.534,3.5374,12934.4564,45842.61532428
1650276000,2022-04-18 10:00:00,MAHA/USDT,3.5438,3.5628,3.5323,3.5423,15294.95106053,54303.253583811793
1650272400,2022-04-18 09:00:00,MAHA/USDT,3.5506,3.5596,3.5312,3.5505,11917.9177,42334.87702517
1650268800,2022-04-18 08:00:00,MAHA/USDT,3.5552,3.5596,3.55,3.5525,12553.6458,44622.41406504
1650265200,2022-04-18 07:00:00,MAHA/USDT,3.5617,3.5622,3.5507,3.5596,13009.9199,46260.33790432
1650261600,2022-04-18 06:00:00,MAHA/USDT,3.5697,3.5708,3.55,3.5628,14371.3196,51175.06089519
1650258000,2022-04-18 05:00:00,MAHA/USDT,3.5811,3.5812,3.558,3.563,9658.6054,34496.24336039
1650254400,2022-04-18 04:00:00,MAHA/USDT,3.5948,3.5951,3.5718,3.5876,9533.68285817,34203.109536616444
1650250800,2022-04-18 03:00:00,MAHA/USDT,3.5924,3.5987,3.5825,3.5951,11247.33756447,40408.548951698189
1650247200,2022-04-18 02:00:00,MAHA/USDT,3.5936,3.5978,3.5909,3.5978,7820.8826,28116.04761393
1650243600,2022-04-18 01:00:00,MAHA/USDT,3.6072,3.6083,3.5846,3.597,10320.69403311,37126.153224804392
1650240000,2022-04-18 00:00:00,MAHA/USDT,3.5978,3.6071,3.5951,3.6058,7523.87817756,27098.036098374608
1650236400,2022-04-17 23:00:00,MAHA/USDT,3.6109,3.6184,3.5955,3.6025,7670.1877,27671.7664546
1650232800,2022-04-17 22:00:00,MAHA/USDT,3.6159,3.62,3.6096,3.6163,11687.0888,42250.77818274
1650229200,2022-04-17 21:00:00,MAHA/USDT,3.6218,3.6316,3.6113,3.6127,10098.30674708,36510.655423875728
1650225600,2022-04-17 20:00:00,MAHA/USDT,3.6458,3.6536,3.6125,3.6269,822.5384764,2981.87260945516
1650222000,2022-04-17 19:00:00,MAHA/USDT,3.6598,3.6598,3.64,3.6527,1394.6261,5082.87708098
1650218400,2022-04-17 18:00:00,MAHA/USDT,3.6561,3.6669,3.6525,3.6596,65.4867,239.47862929
1650214800,2022-04-17 17:00:00,MAHA/USDT,3.654,3.6689,3.654,3.6586,1352.0318649,4958.77002355161
1650211200,2022-04-17 16:00:00,MAHA/USDT,3.6635,3.6643,3.6557,3.6571,127.53280135,466.721850045725
1650207600,2022-04-17 15:00:00,MAHA/USDT,3.7007,3.7007,3.6501,3.6678,1447.32027033,5312.37527183846
1650204000,2022-04-17 14:00:00,MAHA/USDT,3.7042,3.7104,3.6831,3.7034,922.94714744,3413.767245064824
1650200400,2022-04-17 13:00:00,MAHA/USDT,3.7026,3.7116,3.7026,3.7045,301.17744283,1117.271777107847
1650196800,2022-04-17 12:00:00,MAHA/USDT,3.7005,3.7137,3.6953,3.705,300.11417368,1111.6077352244
1650193200,2022-04-17 11:00:00,MAHA/USDT,3.7156,3.7156,3.6964,3.7015,416.9837,1545.58687782
1650189600,2022-04-17 10:00:00,MAHA/USDT,3.7256,3.7326,3.7224,3.7225,230.65880471,859.216326651126
1650186000,2022-04-17 09:00:00,MAHA/USDT,3.72,3.7332,3.72,3.7241,280.50371291,1044.7623281352
1650182400,2022-04-17 08:00:00,MAHA/USDT,3.7198,3.72,3.7143,3.72,98.14146925,364.627344553568
1650178800,2022-04-17 07:00:00,MAHA/USDT,3.7124,3.7229,3.7042,3.7183,337.17495019,1251.462967282351
1650175200,2022-04-17 06:00:00,MAHA/USDT,3.705,3.7124,3.7047,3.705,97.18238203,360.280363008172
1650171600,2022-04-17 05:00:00,MAHA/USDT,3.7219,3.7219,3.693,3.705,557.543,2066.49572553
1650168000,2022-04-17 04:00:00,MAHA/USDT,3.7138,3.722,3.7138,3.722,50.7595366,188.79074654762
1650164400,2022-04-17 03:00:00,MAHA/USDT,3.71,3.7213,3.6998,3.7213,750.088,2781.00669191
1650160800,2022-04-17 02:00:00,MAHA/USDT,3.7113,3.7187,3.7107,3.7109,68.1166,253.0960841
1650157200,2022-04-17 01:00:00,MAHA/USDT,3.7188,3.7253,3.6973,3.7188,2425.21656816,9008.890196663408
1650153600,2022-04-17 00:00:00,MAHA/USDT,3.7214,3.7289,3.7168,3.7274,1221.50920677,4550.701771310648
1650150000,2022-04-16 23:00:00,MAHA/USDT,3.7329,3.7329,3.7208,3.7287,214.68404979,800.239452277036
1650146400,2022-04-16 22:00:00,MAHA/USDT,3.7523,3.7539,3.7313,3.7313,337.5045,1263.03932213
1650142800,2022-04-16 21:00:00,MAHA/USDT,3.7546,3.7551,3.7524,3.7524,19.1389,71.84984269
1650139200,2022-04-16 20:00:00,MAHA/USDT,3.7479,3.7533,3.7392,3.7516,177.02034473,663.036279604673
1650135600,2022-04-16 19:00:00,MAHA/USDT,3.7561,3.762,3.7479,3.7534,204.7119,768.96458998
1650132000,2022-04-16 18:00:00,MAHA/USDT,3.7498,3.7826,3.7407,3.753,968.22177893,3643.780184021919
1650128400,2022-04-16 17:00:00,MAHA/USDT,3.8024,3.8039,3.7388,3.7568,1644.2808,6191.50297564
1650124800,2022-04-16 16:00:00,MAHA/USDT,3.8566,3.8566,3.8,3.8,7880.29085826,29984.889927548771
1650121200,2022-04-16 15:00:00,MAHA/USDT,3.8652,3.8711,3.8566,3.8613,39.3206,151.96677761
1650117600,2022-04-16 14:00:00,MAHA/USDT,3.8653,3.873,3.8652,3.8652,35.8086,138.57704169
1650114000,2022-04-16 13:00:00,MAHA/USDT,3.8859,3.8859,3.8576,3.8738,683.40356833,2646.149395946754
1650110400,2022-04-16 12:00:00,MAHA/USDT,3.8837,3.8923,3.8837,3.8845,55.02590643,213.751329737489
1650106800,2022-04-16 11:00:00,MAHA/USDT,3.8881,3.8958,3.8879,3.8939,0.6287,2.44632433
1650103200,2022-04-16 10:00:00,MAHA/USDT,3.8881,3.8985,3.8876,3.8876,138.7591,540.45351336
1650099600,2022-04-16 09:00:00,MAHA/USDT,3.8854,3.8986,3.8854,3.8949,204.55494974,796.560596560383
1650096000,2022-04-16 08:00:00,MAHA/USDT,3.8854,3.8931,3.8854,3.8854,30.37055372,118.010099717332
1650092400,2022-04-16 07:00:00,MAHA/USDT,3.8854,3.8931,3.8854,3.8854,3.09294709,12.037115206079
1650088800,2022-04-16 06:00:00,MAHA/USDT,3.8922,3.8962,3.8855,3.8932,300.76,1171.23041083
1650085200,2022-04-16 05:00:00,MAHA/USDT,3.8826,3.8927,3.88,3.8927,248.20992101,963.241273020467
1650081600,2022-04-16 04:00:00,MAHA/USDT,3.8932,3.8932,3.8932,3.8932,0.25644713,0.998399966516
1650078000,2022-04-16 03:00:00,MAHA/USDT,3.8946,3.8946,3.88,3.8801,865.8296,3360.57553905
1650074400,2022-04-16 02:00:00,MAHA/USDT,3.8946,3.8946,3.8869,3.8869,45.84450667,178.311159516982
1650070800,2022-04-16 01:00:00,MAHA/USDT,3.8816,3.8903,3.8816,3.8872,54.5345,211.694146285876
1650067200,2022-04-16 00:00:00,MAHA/USDT,3.8836,3.8899,3.8808,3.8808,108.56846469,422.128407197631
1650063600,2022-04-15 23:00:00,MAHA/USDT,3.8811,3.8897,3.8811,3.8895,33.9448,131.89987828
1650060000,2022-04-15 22:00:00,MAHA/USDT,3.8878,3.8899,3.8817,3.8887,210.0397,816.13101209
1650056400,2022-04-15 21:00:00,MAHA/USDT,3.8878,3.8878,3.8801,3.8805,99.21039543,385.106313592754
1650052800,2022-04-15 20:00:00,MAHA/USDT,3.88,3.8878,3.88,3.8878,35.25680333,136.798399986374
