https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LIT,Volume USDT
1654635600,2022-06-07 21:00:00,LIT/USDT,0.7567,1.0472,0.745,0.8596,796064.6988039,689950.883398529667
1654632000,2022-06-07 20:00:00,LIT/USDT,0.66,0.9067,0.6599,0.7573,528424.78859868,394986.072805718395
1654628400,2022-06-07 19:00:00,LIT/USDT,0.6468,0.6674,0.6468,0.6596,51397.60957488,33933.882721453776
1654624800,2022-06-07 18:00:00,LIT/USDT,0.6409,0.6477,0.6369,0.647,28083.1661,18079.99978328
1654621200,2022-06-07 17:00:00,LIT/USDT,0.639,0.6475,0.6388,0.6411,31679.64,20356.92239791
1654617600,2022-06-07 16:00:00,LIT/USDT,0.633,0.639,0.629,0.639,31107.2437,19744.13939168
1654614000,2022-06-07 15:00:00,LIT/USDT,0.6408,0.6408,0.6315,0.6335,33946.58099762,21523.93731511465
1654610400,2022-06-07 14:00:00,LIT/USDT,0.6215,0.6434,0.6215,0.6408,36526.1361086,23086.8527197051
1654606800,2022-06-07 13:00:00,LIT/USDT,0.6054,0.6218,0.6053,0.6216,30172.4466,18507.47022828
1654603200,2022-06-07 12:00:00,LIT/USDT,0.6024,0.606,0.6001,0.6054,34833.7246,20998.89373841
1654599600,2022-06-07 11:00:00,LIT/USDT,0.6073,0.6073,0.598,0.6023,34603.4545,20835.12469142
1654596000,2022-06-07 10:00:00,LIT/USDT,0.6077,0.6095,0.6059,0.6073,31278.3909,18989.29510422
1654592400,2022-06-07 09:00:00,LIT/USDT,0.6113,0.6113,0.6076,0.6079,28297.518,17217.34263712
1654588800,2022-06-07 08:00:00,LIT/USDT,0.6085,0.6115,0.6078,0.6115,15639.75225183,9527.454066844045
1654585200,2022-06-07 07:00:00,LIT/USDT,0.605,0.6094,0.6049,0.6086,16995.92379122,10316.616168826492
1654581600,2022-06-07 06:00:00,LIT/USDT,0.6034,0.6065,0.6017,0.605,16760.67683676,10121.95516241494
1654578000,2022-06-07 05:00:00,LIT/USDT,0.601,0.6058,0.5971,0.6034,91030.5779,54467.52571107
1654574400,2022-06-07 04:00:00,LIT/USDT,0.6018,0.6018,0.5964,0.601,12510.31661823,7493.579789515239
1654570800,2022-06-07 03:00:00,LIT/USDT,0.5971,0.6042,0.596,0.6034,15936.68322983,9590.98676053817
1654567200,2022-06-07 02:00:00,LIT/USDT,0.5908,0.5978,0.588,0.5971,17199.16,10195.45092672
1654563600,2022-06-07 01:00:00,LIT/USDT,0.6052,0.6063,0.5832,0.5908,14708.1521,8792.36960046
1654560000,2022-06-07 00:00:00,LIT/USDT,0.6453,0.6459,0.6045,0.6066,20859.24703418,13078.356016565338
1654556400,2022-06-06 23:00:00,LIT/USDT,0.6465,0.6465,0.6418,0.6457,13882.42992061,8935.301302587877
1654552800,2022-06-06 22:00:00,LIT/USDT,0.6431,0.6535,0.6427,0.6461,13989.5587288,9071.96453160712
1654549200,2022-06-06 21:00:00,LIT/USDT,0.6344,0.6431,0.6344,0.6427,14920.3607,9548.60840054
1654545600,2022-06-06 20:00:00,LIT/USDT,0.6304,0.6344,0.6249,0.6343,16283.71213789,10288.806077523434
1654542000,2022-06-06 19:00:00,LIT/USDT,0.628,0.6303,0.6254,0.6302,15050.02565722,9453.215885234052
1654538400,2022-06-06 18:00:00,LIT/USDT,0.6289,0.63,0.6254,0.628,14696.55365158,9224.656242097398
1654534800,2022-06-06 17:00:00,LIT/USDT,0.6279,0.633,0.6263,0.6295,13855.2601,8702.31231698
1654531200,2022-06-06 16:00:00,LIT/USDT,0.6368,0.6407,0.627,0.6284,25995.2969,16472.36761017
1654527600,2022-06-06 15:00:00,LIT/USDT,0.6437,0.6437,0.6319,0.6368,16691.9262,10618.301802
1654524000,2022-06-06 14:00:00,LIT/USDT,0.6394,0.648,0.6394,0.6426,18823.5818,12143.03772469
1654520400,2022-06-06 13:00:00,LIT/USDT,0.6525,0.6525,0.6367,0.6382,19513.0626,12555.06703183
1654516800,2022-06-06 12:00:00,LIT/USDT,0.6479,0.6571,0.6447,0.6525,19282.4208,12525.2873982
1654513200,2022-06-06 11:00:00,LIT/USDT,0.6557,0.6614,0.644,0.6492,22074.04437909,14368.650623728229
1654509600,2022-06-06 10:00:00,LIT/USDT,0.649,0.6562,0.6458,0.6559,18079.8294,11727.75126043
1654506000,2022-06-06 09:00:00,LIT/USDT,0.649,0.6509,0.6457,0.6488,16082.22431371,10426.815630407823
1654502400,2022-06-06 08:00:00,LIT/USDT,0.6419,0.6503,0.6419,0.6475,16727.32559885,10802.897958968795
1654498800,2022-06-06 07:00:00,LIT/USDT,0.6454,0.6468,0.6409,0.6419,15855.7445,10212.25837169
1654495200,2022-06-06 06:00:00,LIT/USDT,0.6367,0.6464,0.6337,0.6455,20372.6688,13026.45133135
1654491600,2022-06-06 05:00:00,LIT/USDT,0.6387,0.6417,0.6358,0.6367,16623.4983,10613.97485903
1654488000,2022-06-06 04:00:00,LIT/USDT,0.64,0.6434,0.6388,0.64,16222.109,10409.29522028
1654484400,2022-06-06 03:00:00,LIT/USDT,0.6352,0.6405,0.6327,0.64,18693.2382109,11929.47121386927
1654480800,2022-06-06 02:00:00,LIT/USDT,0.6358,0.6384,0.6317,0.6351,17895.93134369,11375.557391496257
1654477200,2022-06-06 01:00:00,LIT/USDT,0.6198,0.6367,0.6198,0.6367,21552.45,13587.23508317
1654473600,2022-06-06 00:00:00,LIT/USDT,0.6112,0.6248,0.6085,0.6211,17234.8844,10619.91912313
1654470000,2022-06-05 23:00:00,LIT/USDT,0.6181,0.6283,0.6085,0.6112,23069.8757,14168.38461433
1654466400,2022-06-05 22:00:00,LIT/USDT,0.6153,0.6181,0.6147,0.6161,19403.7757,11955.51389953
1654462800,2022-06-05 21:00:00,LIT/USDT,0.6161,0.6167,0.6147,0.6151,40253.8655,24790.56159975
1654459200,2022-06-05 20:00:00,LIT/USDT,0.6147,0.6186,0.6126,0.616,67404.8811,41527.74377609
1654455600,2022-06-05 19:00:00,LIT/USDT,0.6123,0.618,0.61,0.6147,19081.9446,11732.6165
1654452000,2022-06-05 18:00:00,LIT/USDT,0.6097,0.6142,0.6091,0.6123,17908.4523,10950.37486244
1654448400,2022-06-05 17:00:00,LIT/USDT,0.602,0.611,0.6018,0.6097,16746.794,10168.7219948
1654444800,2022-06-05 16:00:00,LIT/USDT,0.6057,0.6113,0.6011,0.6026,17492.3741,10592.94552296
1654441200,2022-06-05 15:00:00,LIT/USDT,0.6012,0.6057,0.6008,0.6057,17266.80710357,10422.554839956994
1654437600,2022-06-05 14:00:00,LIT/USDT,0.5977,0.6024,0.5967,0.6007,16128.0407,9669.91938735
1654434000,2022-06-05 13:00:00,LIT/USDT,0.6016,0.6029,0.5979,0.5987,16530.2293,9935.15612531
1654430400,2022-06-05 12:00:00,LIT/USDT,0.5988,0.6041,0.5979,0.6016,17554.36914903,10555.221629445746
1654426800,2022-06-05 11:00:00,LIT/USDT,0.5995,0.6011,0.5968,0.6002,18821.23486336,11273.073683065696
1654423200,2022-06-05 10:00:00,LIT/USDT,0.599,0.6029,0.5988,0.5995,15921.8747,9567.41175558
1654419600,2022-06-05 09:00:00,LIT/USDT,0.6089,0.6089,0.5952,0.599,19216.9018,11562.82792355
1654416000,2022-06-05 08:00:00,LIT/USDT,0.6051,0.6113,0.6031,0.609,16486.7558074,10025.292819908387
1654412400,2022-06-05 07:00:00,LIT/USDT,0.6066,0.6082,0.6019,0.6051,16943.71483461,10269.125683752802
1654408800,2022-06-05 06:00:00,LIT/USDT,0.6088,0.6091,0.6038,0.6066,16882.7709,10241.64339596
1654405200,2022-06-05 05:00:00,LIT/USDT,0.6005,0.6112,0.6,0.6088,21417.20977323,12957.352076850409
1654401600,2022-06-05 04:00:00,LIT/USDT,0.6027,0.6032,0.5968,0.6007,6581.5352992,3947.18887343744
1654398000,2022-06-05 03:00:00,LIT/USDT,0.6016,0.6052,0.5999,0.6027,9105.93840528,5489.860742901847
1654394400,2022-06-05 02:00:00,LIT/USDT,0.5956,0.6026,0.5955,0.6021,6953.09445603,4167.507187255628
1654390800,2022-06-05 01:00:00,LIT/USDT,0.6019,0.6019,0.595,0.595,8891.8032,5316.03689978
1654387200,2022-06-05 00:00:00,LIT/USDT,0.6046,0.6063,0.6019,0.6032,8251.8318,4985.03868008
1654383600,2022-06-04 23:00:00,LIT/USDT,0.6063,0.6063,0.6014,0.6042,7460.033,4504.05373946
1654380000,2022-06-04 22:00:00,LIT/USDT,0.6007,0.611,0.6007,0.6075,6530.7390031,3960.1795650041
1654376400,2022-06-04 21:00:00,LIT/USDT,0.6005,0.6026,0.5988,0.6006,9555.0354,5737.14271764
1654372800,2022-06-04 20:00:00,LIT/USDT,0.5965,0.6008,0.5958,0.6,7619.2665,4566.05806116
1654369200,2022-06-04 19:00:00,LIT/USDT,0.5973,0.5998,0.5918,0.5971,6513.6264,3888.21546607
1654365600,2022-06-04 18:00:00,LIT/USDT,0.5999,0.602,0.5972,0.5998,6695.6104,4014.43602609
1654362000,2022-06-04 17:00:00,LIT/USDT,0.5981,0.5982,0.5916,0.5966,7468.6037,4445.75653677
1654358400,2022-06-04 16:00:00,LIT/USDT,0.5986,0.5998,0.5968,0.5986,6693.4861,4010.472419
1654354800,2022-06-04 15:00:00,LIT/USDT,0.5993,0.6012,0.5968,0.5992,5806.0691,3478.42271507
1654351200,2022-06-04 14:00:00,LIT/USDT,0.5951,0.6012,0.5862,0.5992,12061.8376592,7174.84684491552
1654347600,2022-06-04 13:00:00,LIT/USDT,0.5921,0.5982,0.5921,0.5967,6980.34294239,4156.215607485308
1654344000,2022-06-04 12:00:00,LIT/USDT,0.6048,0.6048,0.5911,0.5919,10164.87368291,6073.803519659672
1654340400,2022-06-04 11:00:00,LIT/USDT,0.6046,0.6095,0.6038,0.6052,9202.68851581,5587.181561857737
1654336800,2022-06-04 10:00:00,LIT/USDT,0.6114,0.6126,0.6046,0.6058,13755.13105618,8373.398748204406
1654333200,2022-06-04 09:00:00,LIT/USDT,0.6118,0.6189,0.6099,0.6113,8071.9196,4958.14391566
1654329600,2022-06-04 08:00:00,LIT/USDT,0.5985,0.613,0.5985,0.6114,6751.2394,4069.04925281
1654326000,2022-06-04 07:00:00,LIT/USDT,0.602,0.602,0.5968,0.5985,7931.7039,4754.11288417
1654322400,2022-06-04 06:00:00,LIT/USDT,0.5999,0.6038,0.5972,0.602,8112.406,4868.21978327
1654318800,2022-06-04 05:00:00,LIT/USDT,0.6018,0.6045,0.5995,0.5998,6357.4962,3822.46063843
1654315200,2022-06-04 04:00:00,LIT/USDT,0.584,0.6047,0.584,0.6047,8330.3682,4970.32218019
1654311600,2022-06-04 03:00:00,LIT/USDT,0.5825,0.5865,0.5813,0.5854,6881.0642,4022.56035038
1654308000,2022-06-04 02:00:00,LIT/USDT,0.5882,0.5882,0.5761,0.581,6697.9463,3894.90301944
1654304400,2022-06-04 01:00:00,LIT/USDT,0.5985,0.5985,0.5864,0.5876,6971.2268,4114.69130369
1654300800,2022-06-04 00:00:00,LIT/USDT,0.5881,0.6002,0.5881,0.5966,7335.3471,4366.57511016
1654297200,2022-06-03 23:00:00,LIT/USDT,0.5916,0.595,0.5881,0.5907,7318.86352268,4327.4119840346
1654293600,2022-06-03 22:00:00,LIT/USDT,0.5975,0.6021,0.5885,0.5899,6589.4377,3922.96847816
1654290000,2022-06-03 21:00:00,LIT/USDT,0.5879,0.5975,0.587,0.5975,14067.5695,8342.83468144
1654286400,2022-06-03 20:00:00,LIT/USDT,0.5739,0.5883,0.5739,0.5883,7087.2132,4125.87451519
1654282800,2022-06-03 19:00:00,LIT/USDT,0.5745,0.575,0.5689,0.5734,7159.534,4102.65622165
1654279200,2022-06-03 18:00:00,LIT/USDT,0.574,0.5756,0.5706,0.5735,6925.11805329,3968.1248025295
1654275600,2022-06-03 17:00:00,LIT/USDT,0.5788,0.5815,0.5709,0.574,14969.7342,8622.15157872
1654272000,2022-06-03 16:00:00,LIT/USDT,0.5685,0.5788,0.5676,0.5788,7605.4401,4346.98015716
1654268400,2022-06-03 15:00:00,LIT/USDT,0.5715,0.5715,0.5653,0.5686,7300.4444,4147.52958567
1654264800,2022-06-03 14:00:00,LIT/USDT,0.5779,0.5809,0.5669,0.5725,7423.2286,4247.73656637
1654261200,2022-06-03 13:00:00,LIT/USDT,0.5698,0.5768,0.5698,0.5766,7400.0724,4243.96776515
1654257600,2022-06-03 12:00:00,LIT/USDT,0.5715,0.5811,0.567,0.5704,9338.56236732,5364.926546385144
1654254000,2022-06-03 11:00:00,LIT/USDT,0.5707,0.5742,0.5649,0.5715,4685.89425347,2671.391010676307
1654250400,2022-06-03 10:00:00,LIT/USDT,0.5864,0.5865,0.5665,0.5707,2985.15327131,1719.499701445622
1654246800,2022-06-03 09:00:00,LIT/USDT,0.5984,0.5992,0.5846,0.5881,5478.1825,3226.91869345
1654243200,2022-06-03 08:00:00,LIT/USDT,0.6033,0.6052,0.5964,0.5981,1823.74424725,1095.04440046096
1654239600,2022-06-03 07:00:00,LIT/USDT,0.6088,0.6092,0.6006,0.6038,1047.97346671,634.966826769732
1654236000,2022-06-03 06:00:00,LIT/USDT,0.6143,0.6155,0.6082,0.6088,287.77474093,176.044172849206
1654232400,2022-06-03 05:00:00,LIT/USDT,0.6103,0.6176,0.6097,0.615,209.44956071,128.086567464496
1654228800,2022-06-03 04:00:00,LIT/USDT,0.6169,0.618,0.6099,0.6099,890.81452873,547.42642721514
1654225200,2022-06-03 03:00:00,LIT/USDT,0.6158,0.6206,0.6156,0.6173,251.958,155.45530407
1654221600,2022-06-03 02:00:00,LIT/USDT,0.6208,0.6213,0.613,0.6158,2387.96618137,1478.230201324797
1654218000,2022-06-03 01:00:00,LIT/USDT,0.6103,0.6212,0.6103,0.6198,344.6502,212.39936681
1654214400,2022-06-03 00:00:00,LIT/USDT,0.6164,0.6167,0.6087,0.6087,2428.7031,1486.39517871
1654210800,2022-06-02 23:00:00,LIT/USDT,0.6169,0.6195,0.613,0.6164,532.9852,328.80210944
1654207200,2022-06-02 22:00:00,LIT/USDT,0.6123,0.6171,0.6095,0.6169,1799.44305695,1106.84200165564
1654203600,2022-06-02 21:00:00,LIT/USDT,0.6095,0.615,0.6094,0.6123,372.5867,227.75483145
1654200000,2022-06-02 20:00:00,LIT/USDT,0.6037,0.6149,0.6037,0.6074,735.5605,447.94986826
1654196400,2022-06-02 19:00:00,LIT/USDT,0.6041,0.6058,0.5979,0.6037,5856.3264,3516.3586347
1654192800,2022-06-02 18:00:00,LIT/USDT,0.6063,0.6113,0.6025,0.605,3794.0195,2303.72636549
1654189200,2022-06-02 17:00:00,LIT/USDT,0.6043,0.6092,0.6026,0.6048,6389.09291733,3878.726421557436
1654185600,2022-06-02 16:00:00,LIT/USDT,0.6052,0.6092,0.6025,0.6042,2587.8868075,1567.469528534
1654182000,2022-06-02 15:00:00,LIT/USDT,0.6048,0.6099,0.6043,0.6051,212.6446,129.17000555
1654178400,2022-06-02 14:00:00,LIT/USDT,0.5964,0.6027,0.5959,0.6027,1217.93362683,732.350353424343
1654174800,2022-06-02 13:00:00,LIT/USDT,0.6119,0.6119,0.5929,0.5956,4387.73265349,2634.398319207248
1654171200,2022-06-02 12:00:00,LIT/USDT,0.624,0.624,0.6127,0.6127,2784.8234,1721.8626556
1654167600,2022-06-02 11:00:00,LIT/USDT,0.6085,0.6253,0.6076,0.6253,4530.3488,2796.98923756
1654164000,2022-06-02 10:00:00,LIT/USDT,0.6072,0.6092,0.6035,0.6058,768.85160723,465.627382591057
1654160400,2022-06-02 09:00:00,LIT/USDT,0.6082,0.6141,0.6049,0.6112,314.96213062,191.935801764944
1654156800,2022-06-02 08:00:00,LIT/USDT,0.6092,0.6137,0.6078,0.6085,1839.80125989,1123.670758864493
1654153200,2022-06-02 07:00:00,LIT/USDT,0.6063,0.6141,0.6063,0.6092,646.7814,394.87373832
1654149600,2022-06-02 06:00:00,LIT/USDT,0.6065,0.6074,0.5996,0.606,1326.08190816,799.749663283088
1654146000,2022-06-02 05:00:00,LIT/USDT,0.5985,0.6061,0.5984,0.6057,894.93015834,540.374631459834
1654142400,2022-06-02 04:00:00,LIT/USDT,0.602,0.6024,0.596,0.6024,1206.62747357,724.243305178568
1654138800,2022-06-02 03:00:00,LIT/USDT,0.6112,0.6112,0.6022,0.6055,945.2423248,572.56325640568
1654135200,2022-06-02 02:00:00,LIT/USDT,0.6118,0.6118,0.607,0.6112,308.5853,188.32940996
1654131600,2022-06-02 01:00:00,LIT/USDT,0.6127,0.6182,0.6127,0.6131,220.8019,135.7135291
1654128000,2022-06-02 00:00:00,LIT/USDT,0.6182,0.6196,0.6086,0.6132,2910.05533324,1785.379652295368
1654124400,2022-06-01 23:00:00,LIT/USDT,0.6154,0.6286,0.6154,0.627,341.8157,214.30649722
1654120800,2022-06-01 22:00:00,LIT/USDT,0.6074,0.622,0.6073,0.6157,686.8908843,426.18066455566
1654117200,2022-06-01 21:00:00,LIT/USDT,0.6162,0.6172,0.6092,0.6112,4332.39599175,2670.5928732381
1654113600,2022-06-01 20:00:00,LIT/USDT,0.6321,0.6343,0.5904,0.6118,3911.72318616,2375.916351264597
1654110000,2022-06-01 19:00:00,LIT/USDT,0.607,0.632,0.607,0.632,6250.7333,3860.72710236
1654106400,2022-06-01 18:00:00,LIT/USDT,0.6108,0.6152,0.607,0.607,1459.09022438,891.807615304196
1654102800,2022-06-01 17:00:00,LIT/USDT,0.6182,0.6202,0.6036,0.6056,3729.91613314,2266.646753115516
1654099200,2022-06-01 16:00:00,LIT/USDT,0.6273,0.629,0.6165,0.6245,2761.66735484,1705.718576181384
1654095600,2022-06-01 15:00:00,LIT/USDT,0.6553,0.6553,0.6245,0.6301,9840.98995989,6330.155353159998
1654092000,2022-06-01 14:00:00,LIT/USDT,0.6727,0.6727,0.6517,0.6563,3015.34159436,1986.245293901231
1654088400,2022-06-01 13:00:00,LIT/USDT,0.6667,0.6794,0.6657,0.6733,846.0373,568.21695313
1654084800,2022-06-01 12:00:00,LIT/USDT,0.6617,0.6678,0.6564,0.6678,818.7890778,540.37169697694
1654081200,2022-06-01 11:00:00,LIT/USDT,0.6694,0.6736,0.6596,0.6596,1413.4374,939.83948668
1654077600,2022-06-01 10:00:00,LIT/USDT,0.6813,0.6813,0.67,0.67,4765.2130488,3223.0363358068
1654074000,2022-06-01 09:00:00,LIT/USDT,0.6707,0.6894,0.6707,0.6831,4675.76060796,3198.405385616066
1654070400,2022-06-01 08:00:00,LIT/USDT,0.6597,0.6695,0.6573,0.6695,2297.55308215,1531.884159009425
1654066800,2022-06-01 07:00:00,LIT/USDT,0.6637,0.6707,0.6605,0.6605,1819.73517067,1211.65812861555
1654063200,2022-06-01 06:00:00,LIT/USDT,0.6577,0.6641,0.6577,0.6627,1022.9107,676.37549065
1654059600,2022-06-01 05:00:00,LIT/USDT,0.6562,0.6613,0.6519,0.6519,1365.77250352,897.469347766883
1654056000,2022-06-01 04:00:00,LIT/USDT,0.6484,0.6562,0.6389,0.6547,6355.25633203,4112.085892889251
1654052400,2022-06-01 03:00:00,LIT/USDT,0.6603,0.6603,0.6439,0.6439,2342.63442138,1522.041191955688
1654048800,2022-06-01 02:00:00,LIT/USDT,0.6697,0.6697,0.6593,0.6623,458.7256,302.74887714
1654045200,2022-06-01 01:00:00,LIT/USDT,0.6697,0.6723,0.6697,0.6723,239.8788,161.27001284
1654041600,2022-06-01 00:00:00,LIT/USDT,0.6751,0.6751,0.6607,0.6694,6053.12718532,4023.254849697424
1654038000,2022-05-31 23:00:00,LIT/USDT,0.6773,0.6783,0.6687,0.6687,454.66962287,306.019529169851
1654034400,2022-05-31 22:00:00,LIT/USDT,0.6697,0.6813,0.6697,0.6773,322.47448275,218.665601067575
1654030800,2022-05-31 21:00:00,LIT/USDT,0.6687,0.6723,0.6657,0.6693,1800.88101948,1206.860799026194
1654027200,2022-05-31 20:00:00,LIT/USDT,0.6666,0.6725,0.6657,0.6687,1767.37489014,1188.31647203915
1654023600,2022-05-31 19:00:00,LIT/USDT,0.6635,0.6703,0.6595,0.6633,452.65231721,299.896151233253
1654020000,2022-05-31 18:00:00,LIT/USDT,0.6746,0.6786,0.6648,0.6648,1473.6697,996.87042175
1654016400,2022-05-31 17:00:00,LIT/USDT,0.6786,0.6786,0.6666,0.6746,667.72374163,448.162865487849
1654012800,2022-05-31 16:00:00,LIT/USDT,0.6786,0.6866,0.6697,0.6786,2826.08643691,1924.442330773564
1654009200,2022-05-31 15:00:00,LIT/USDT,0.6635,0.6861,0.6626,0.6743,2086.0061,1409.62898904
1654005600,2022-05-31 14:00:00,LIT/USDT,0.6519,0.6626,0.6437,0.6626,1314.6158,853.05252381
1654002000,2022-05-31 13:00:00,LIT/USDT,0.6722,0.6735,0.6472,0.6602,3387.88042846,2228.204286998034
1653998400,2022-05-31 12:00:00,LIT/USDT,0.6803,0.6803,0.6693,0.6693,212.9146,142.94082558
1653994800,2022-05-31 11:00:00,LIT/USDT,0.6747,0.6814,0.6695,0.6772,1140.88691361,770.682911011758
1653991200,2022-05-31 10:00:00,LIT/USDT,0.675,0.6782,0.6671,0.6707,2407.8804,1617.17427413
1653987600,2022-05-31 09:00:00,LIT/USDT,0.6793,0.6834,0.675,0.6783,3063.7227,2077.68757427
1653984000,2022-05-31 08:00:00,LIT/USDT,0.6815,0.6874,0.6753,0.6753,688.2022754,466.18377054756
1653980400,2022-05-31 07:00:00,LIT/USDT,0.6711,0.6851,0.6685,0.6851,1870.41252655,1260.551892211235
1653976800,2022-05-31 06:00:00,LIT/USDT,0.6788,0.6804,0.6637,0.6678,1097.31243639,736.841567650086
1653973200,2022-05-31 05:00:00,LIT/USDT,0.6864,0.6875,0.6788,0.6788,358.7738,245.14996954
1653969600,2022-05-31 04:00:00,LIT/USDT,0.6875,0.6945,0.6826,0.6826,947.80386583,655.598682148935
1653966000,2022-05-31 03:00:00,LIT/USDT,0.6945,0.7024,0.6891,0.6891,348.8817,242.43462309
1653962400,2022-05-31 02:00:00,LIT/USDT,0.6862,0.6994,0.6854,0.6922,4323.27058603,2994.950951995078
1653958800,2022-05-31 01:00:00,LIT/USDT,0.6957,0.6957,0.6794,0.6896,3147.2594054,2157.43559915762
1653955200,2022-05-31 00:00:00,LIT/USDT,0.7103,0.7103,0.6956,0.7024,3019.91685628,2115.750332909912
1653951600,2022-05-30 23:00:00,LIT/USDT,0.7054,0.7121,0.7024,0.7085,202.9376,144.13082425
1653948000,2022-05-30 22:00:00,LIT/USDT,0.7185,0.724,0.7046,0.7046,5487.48934384,3910.286958418496
1653944400,2022-05-30 21:00:00,LIT/USDT,0.6916,0.7367,0.6807,0.7195,12325.96508057,8892.757266809356
1653940800,2022-05-30 20:00:00,LIT/USDT,0.697,0.708,0.6834,0.6875,4050.08226501,2811.276776377934
1653937200,2022-05-30 19:00:00,LIT/USDT,0.6874,0.7185,0.6856,0.6998,9132.31747451,6433.747729570592
1653933600,2022-05-30 18:00:00,LIT/USDT,0.6823,0.6984,0.6777,0.6893,4684.51966546,3225.604160488627
1653930000,2022-05-30 17:00:00,LIT/USDT,0.6894,0.7075,0.6807,0.6807,6510.70626651,4541.287269760908
1653926400,2022-05-30 16:00:00,LIT/USDT,0.6844,0.6998,0.6749,0.6875,5556.8944948,3797.37327077798
1653922800,2022-05-30 15:00:00,LIT/USDT,0.6794,0.7123,0.6794,0.6807,4007.42943083,2767.893636204732
1653919200,2022-05-30 14:00:00,LIT/USDT,0.6635,0.6866,0.6635,0.6803,11165.61783956,7564.933876645248
1653915600,2022-05-30 13:00:00,LIT/USDT,0.6675,0.6706,0.6541,0.6557,2514.36472359,1664.289613093917
1653912000,2022-05-30 12:00:00,LIT/USDT,0.6939,0.6964,0.6557,0.6694,23178.16911583,15702.47452495995
1653908400,2022-05-30 11:00:00,LIT/USDT,0.6836,0.7214,0.6826,0.6976,26379.60467942,18585.253308872021
1653904800,2022-05-30 10:00:00,LIT/USDT,0.6976,0.6976,0.6806,0.6864,11248.92256747,7728.091472366126
1653901200,2022-05-30 09:00:00,LIT/USDT,0.6835,0.7024,0.6835,0.6955,12378.87138811,8574.500387835804
1653897600,2022-05-30 08:00:00,LIT/USDT,0.6795,0.6853,0.6763,0.6783,6342.64952023,4313.610038733619
1653894000,2022-05-30 07:00:00,LIT/USDT,0.6806,0.6866,0.6694,0.684,8303.37546016,5624.427803210787
1653890400,2022-05-30 06:00:00,LIT/USDT,0.6904,0.7018,0.679,0.6793,22669.68593532,15602.531168193848
1653886800,2022-05-30 05:00:00,LIT/USDT,0.6856,0.6959,0.6798,0.6944,19138.65691542,13190.999685550938
1653883200,2022-05-30 04:00:00,LIT/USDT,0.6675,0.6967,0.6657,0.6866,23915.92327066,16259.23833034288
1653879600,2022-05-30 03:00:00,LIT/USDT,0.6737,0.6954,0.6617,0.6667,29648.88887742,20063.75416678853
1653876000,2022-05-30 02:00:00,LIT/USDT,0.6305,0.6794,0.6305,0.6793,29957.26406472,19452.675854343708
1653872400,2022-05-30 01:00:00,LIT/USDT,0.6208,0.6362,0.6208,0.6252,8884.53041917,5568.201643445314
1653868800,2022-05-30 00:00:00,LIT/USDT,0.6052,0.6241,0.5968,0.6241,13771.61776796,8514.046615736424
1653865200,2022-05-29 23:00:00,LIT/USDT,0.595,0.6071,0.5942,0.6071,259.6115,156.14611465
1653861600,2022-05-29 22:00:00,LIT/USDT,0.599,0.602,0.5871,0.595,12302.91786946,7327.48248955468
1653858000,2022-05-29 21:00:00,LIT/USDT,0.5609,0.6115,0.5609,0.595,16617.21527252,9697.374814459361
1653854400,2022-05-29 20:00:00,LIT/USDT,0.5669,0.5782,0.5621,0.5621,1404.86500712,802.800535896168
1653850800,2022-05-29 19:00:00,LIT/USDT,0.558,0.5698,0.5525,0.5679,3142.0555,1779.25658732
1653847200,2022-05-29 18:00:00,LIT/USDT,0.555,0.5599,0.5515,0.558,1775.54014691,989.253248207269
1653843600,2022-05-29 17:00:00,LIT/USDT,0.5529,0.5573,0.5461,0.5549,2786.5991,1542.56465963
1653840000,2022-05-29 16:00:00,LIT/USDT,0.5422,0.5828,0.5422,0.5529,10332.04994977,5876.714233160732
1653836400,2022-05-29 15:00:00,LIT/USDT,0.5453,0.5453,0.5399,0.5409,845.10712021,457.192281826051
1653832800,2022-05-29 14:00:00,LIT/USDT,0.5471,0.5501,0.5459,0.5479,250.8598,137.09405615
1653829200,2022-05-29 13:00:00,LIT/USDT,0.5561,0.5573,0.5453,0.5453,4154.5961949,2283.01524966491
1653825600,2022-05-29 12:00:00,LIT/USDT,0.5549,0.5589,0.5529,0.5529,584.5171,326.24023751
1653822000,2022-05-29 11:00:00,LIT/USDT,0.554,0.5551,0.551,0.5526,1203.3353,667.63139051
1653818400,2022-05-29 10:00:00,LIT/USDT,0.5501,0.5601,0.5479,0.5541,623.8656,347.79962343
1653814800,2022-05-29 09:00:00,LIT/USDT,0.5529,0.5529,0.5453,0.5453,12114.8962,6648.74012922
1653811200,2022-05-29 08:00:00,LIT/USDT,0.5453,0.5595,0.5395,0.5509,30054.52829545,16496.305372961603
1653807600,2022-05-29 07:00:00,LIT/USDT,0.5351,0.559,0.5329,0.5475,8271.48005732,4477.329914076057
1653804000,2022-05-29 06:00:00,LIT/USDT,0.5309,0.5364,0.5309,0.5331,3729.08622358,1988.71543663354
1653800400,2022-05-29 05:00:00,LIT/USDT,0.5252,0.5285,0.5246,0.5285,1130.31499227,595.477858235468
1653796800,2022-05-29 04:00:00,LIT/USDT,0.5263,0.5263,0.5229,0.5229,1443.0000724,756.64446987724
1653793200,2022-05-29 03:00:00,LIT/USDT,0.5195,0.5281,0.5189,0.5281,113.8737,60.02093367
