https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume EUR
1651010400,2022-04-26 22:00:00,UMA/EUR,5.31,5.31,5.31,5.31,148.00376647,785.8999999556999
1651006800,2022-04-26 21:00:00,UMA/EUR,5.30,5.31,5.30,5.31,131.68382900,699.24113199
1651003200,2022-04-26 20:00:00,UMA/EUR,5.29,5.29,5.25,5.25,70.71142857,371.2349999925
1650999600,2022-04-26 19:00:00,UMA/EUR,5.43,5.43,5.37,5.37,87.00000000,467.19
1650996000,2022-04-26 18:00:00,UMA/EUR,5.40,5.44,5.40,5.44,472.49882434,2570.3936044096004
1650992400,2022-04-26 17:00:00,UMA/EUR,5.50,5.50,5.40,5.40,409.30640476,2210.2545857040004
1650988800,2022-04-26 16:00:00,UMA/EUR,5.62,5.62,5.62,5.62,0.00000000,0.0
1650985200,2022-04-26 15:00:00,UMA/EUR,5.68,5.68,5.62,5.62,82.04299760,461.081646512
1650981600,2022-04-26 14:00:00,UMA/EUR,5.68,5.81,5.68,5.69,652.92122436,3715.1217666084003
1650978000,2022-04-26 13:00:00,UMA/EUR,5.58,5.87,5.57,5.77,1629.93975948,9404.7524121996
1650974400,2022-04-26 12:00:00,UMA/EUR,5.56,5.61,5.56,5.59,288.45492635,1612.4630382965
1650970800,2022-04-26 11:00:00,UMA/EUR,5.47,5.47,5.47,5.47,3.85162658,21.068397392599998
1650967200,2022-04-26 10:00:00,UMA/EUR,5.45,5.45,5.45,5.45,0.00000000,0.0
1650963600,2022-04-26 09:00:00,UMA/EUR,5.45,5.45,5.45,5.45,149.33259150,813.862623675
1650960000,2022-04-26 08:00:00,UMA/EUR,5.49,5.49,5.49,5.49,75.00000000,411.75
1650956400,2022-04-26 07:00:00,UMA/EUR,5.55,5.56,5.55,5.56,448.02124577,2490.9981264812
1650952800,2022-04-26 06:00:00,UMA/EUR,5.50,5.50,5.50,5.50,200.00000000,1100.0
1650949200,2022-04-26 05:00:00,UMA/EUR,5.54,5.54,5.54,5.54,90.03610108,498.7999999832
1650945600,2022-04-26 04:00:00,UMA/EUR,5.51,5.51,5.51,5.51,90.00000000,495.9
1650942000,2022-04-26 03:00:00,UMA/EUR,5.49,5.49,5.49,5.49,0.00000000,0.0
1650938400,2022-04-26 02:00:00,UMA/EUR,5.50,5.50,5.49,5.49,90.04673288,494.35656351119997
1650934800,2022-04-26 01:00:00,UMA/EUR,5.54,5.54,5.54,5.54,0.00000000,0.0
1650931200,2022-04-26 00:00:00,UMA/EUR,5.54,5.54,5.54,5.54,38.16000000,211.4064
1650927600,2022-04-25 23:00:00,UMA/EUR,5.54,5.54,5.51,5.51,914.07000000,5036.5257
1650924000,2022-04-25 22:00:00,UMA/EUR,5.52,5.52,5.52,5.52,5.63000000,31.077599999999997
1650920400,2022-04-25 21:00:00,UMA/EUR,5.51,5.53,5.51,5.53,429.43260154,2374.7622865162
1650916800,2022-04-25 20:00:00,UMA/EUR,5.51,5.51,5.51,5.51,0.00000000,0.0
1650913200,2022-04-25 19:00:00,UMA/EUR,5.47,5.51,5.47,5.51,117.73662418,648.7287992318
1650909600,2022-04-25 18:00:00,UMA/EUR,5.47,5.49,5.47,5.49,5.64802559,31.007660489099997
1650906000,2022-04-25 17:00:00,UMA/EUR,5.49,5.49,5.49,5.49,0.00000000,0.0
1650902400,2022-04-25 16:00:00,UMA/EUR,5.49,5.49,5.49,5.49,78.27183271,429.7123615779
1650898800,2022-04-25 15:00:00,UMA/EUR,5.46,5.46,5.46,5.46,0.00000000,0.0
1650895200,2022-04-25 14:00:00,UMA/EUR,5.41,5.46,5.41,5.46,102.11172161,557.5299999906
1650891600,2022-04-25 13:00:00,UMA/EUR,5.36,5.42,5.36,5.42,117.72509225,638.069999995
1650888000,2022-04-25 12:00:00,UMA/EUR,5.37,5.40,5.37,5.40,292.32161191,1578.5367043140002
1650884400,2022-04-25 11:00:00,UMA/EUR,5.32,5.38,5.32,5.38,266.17608638,1432.0273447244
1650880800,2022-04-25 10:00:00,UMA/EUR,5.26,5.26,5.26,5.26,0.00000000,0.0
1650877200,2022-04-25 09:00:00,UMA/EUR,5.26,5.26,5.23,5.26,208.31666050,1095.74563423
1650873600,2022-04-25 08:00:00,UMA/EUR,5.23,5.28,5.23,5.28,513.06903029,2709.0044799312
1650870000,2022-04-25 07:00:00,UMA/EUR,5.28,5.29,5.25,5.26,372.03185333,1956.8875485157998
1650866400,2022-04-25 06:00:00,UMA/EUR,5.41,5.41,5.33,5.33,145.35025716,774.7168706628
1650862800,2022-04-25 05:00:00,UMA/EUR,5.41,5.42,5.39,5.39,128.45590000,692.377301
1650859200,2022-04-25 04:00:00,UMA/EUR,5.44,5.44,5.44,5.44,108.99000000,592.9056
1650855600,2022-04-25 03:00:00,UMA/EUR,5.41,5.41,5.41,5.41,0.00000000,0.0
1650852000,2022-04-25 02:00:00,UMA/EUR,5.41,5.41,5.41,5.41,0.00000000,0.0
1650848400,2022-04-25 01:00:00,UMA/EUR,5.36,5.41,5.36,5.41,163.70000000,885.617
1650844800,2022-04-25 00:00:00,UMA/EUR,5.56,5.56,5.28,5.39,1965.50253870,10594.058683592999
1650841200,2022-04-24 23:00:00,UMA/EUR,5.65,5.65,5.65,5.65,0.00000000,0.0
1650837600,2022-04-24 22:00:00,UMA/EUR,5.65,5.65,5.65,5.65,0.00000000,0.0
1650834000,2022-04-24 21:00:00,UMA/EUR,5.65,5.65,5.65,5.65,30.00000000,169.5
1650830400,2022-04-24 20:00:00,UMA/EUR,5.63,5.63,5.63,5.63,16.63865500,93.67562765
1650826800,2022-04-24 19:00:00,UMA/EUR,5.67,5.67,5.67,5.67,38.76000000,219.76919999999998
1650823200,2022-04-24 18:00:00,UMA/EUR,5.65,5.66,5.65,5.65,471.00893784,2661.200498796
1650819600,2022-04-24 17:00:00,UMA/EUR,5.63,5.63,5.63,5.63,10.76603483,60.6127760929
1650816000,2022-04-24 16:00:00,UMA/EUR,5.71,5.71,5.60,5.70,1806.10000000,10294.77
1650812400,2022-04-24 15:00:00,UMA/EUR,5.75,5.75,5.75,5.75,5.17513135,29.7570052625
1650808800,2022-04-24 14:00:00,UMA/EUR,5.71,5.71,5.71,5.71,5.00000000,28.55
1650805200,2022-04-24 13:00:00,UMA/EUR,5.74,5.75,5.69,5.75,68.42192286,393.426056445
1650801600,2022-04-24 12:00:00,UMA/EUR,5.92,5.92,5.92,5.92,139.37335206,825.0902441952001
1650798000,2022-04-24 11:00:00,UMA/EUR,5.73,5.73,5.73,5.73,158.55497382,908.5199999886
1650794400,2022-04-24 10:00:00,UMA/EUR,5.78,5.78,5.78,5.78,0.00000000,0.0
1650790800,2022-04-24 09:00:00,UMA/EUR,5.80,5.80,5.78,5.78,250.40587041,1447.3459309698
1650787200,2022-04-24 08:00:00,UMA/EUR,5.86,5.86,5.86,5.86,0.00000000,0.0
1650783600,2022-04-24 07:00:00,UMA/EUR,5.86,5.86,5.86,5.86,0.00000000,0.0
1650780000,2022-04-24 06:00:00,UMA/EUR,5.86,5.86,5.86,5.86,4.20000000,24.612000000000002
1650776400,2022-04-24 05:00:00,UMA/EUR,5.90,5.90,5.90,5.90,0.00000000,0.0
1650772800,2022-04-24 04:00:00,UMA/EUR,5.90,5.90,5.90,5.90,8.00000000,47.2
1650769200,2022-04-24 03:00:00,UMA/EUR,5.93,5.93,5.93,5.93,0.00000000,0.0
1650765600,2022-04-24 02:00:00,UMA/EUR,5.93,5.93,5.93,5.93,0.00000000,0.0
1650762000,2022-04-24 01:00:00,UMA/EUR,5.93,5.93,5.93,5.93,0.00000000,0.0
1650758400,2022-04-24 00:00:00,UMA/EUR,5.93,5.93,5.93,5.93,91.09516226,540.1943122017999
1650754800,2022-04-23 23:00:00,UMA/EUR,5.74,5.74,5.73,5.73,156.17766690,894.898031337
1650751200,2022-04-23 22:00:00,UMA/EUR,5.78,5.78,5.78,5.78,59.70242214,345.07999996920006
1650747600,2022-04-23 21:00:00,UMA/EUR,5.83,5.83,5.83,5.83,0.00000000,0.0
1650744000,2022-04-23 20:00:00,UMA/EUR,5.85,5.85,5.80,5.83,188.28990974,1097.7301737842001
1650740400,2022-04-23 19:00:00,UMA/EUR,5.82,5.84,5.82,5.84,150.00000000,876.0
1650736800,2022-04-23 18:00:00,UMA/EUR,5.85,5.95,5.85,5.90,185.46000000,1094.2140000000002
1650733200,2022-04-23 17:00:00,UMA/EUR,5.95,5.95,5.86,5.86,322.45949894,1889.6126637884001
1650729600,2022-04-23 16:00:00,UMA/EUR,6.16,6.23,5.89,5.96,1749.00197835,10424.051790966
1650726000,2022-04-23 15:00:00,UMA/EUR,5.62,6.32,5.62,6.32,1810.91857523,11445.0053954536
1650722400,2022-04-23 14:00:00,UMA/EUR,5.57,5.57,5.57,5.57,0.00000000,0.0
1650718800,2022-04-23 13:00:00,UMA/EUR,5.57,5.57,5.57,5.57,0.00000000,0.0
1650715200,2022-04-23 12:00:00,UMA/EUR,5.57,5.57,5.57,5.57,4.70000000,26.179000000000002
1650711600,2022-04-23 11:00:00,UMA/EUR,5.58,5.58,5.58,5.58,0.00000000,0.0
1650708000,2022-04-23 10:00:00,UMA/EUR,5.58,5.58,5.58,5.58,8.08438061,45.1108438038
1650704400,2022-04-23 09:00:00,UMA/EUR,5.57,5.57,5.57,5.57,48.42913832,269.75030044240003
1650700800,2022-04-23 08:00:00,UMA/EUR,5.58,5.58,5.58,5.58,0.00000000,0.0
1650697200,2022-04-23 07:00:00,UMA/EUR,5.58,5.58,5.58,5.58,0.00000000,0.0
1650693600,2022-04-23 06:00:00,UMA/EUR,5.57,5.58,5.57,5.58,16.00000000,89.28
1650690000,2022-04-23 05:00:00,UMA/EUR,5.53,5.53,5.53,5.53,0.00000000,0.0
1650686400,2022-04-23 04:00:00,UMA/EUR,5.53,5.53,5.53,5.53,148.41742453,820.7483576509001
1650682800,2022-04-23 03:00:00,UMA/EUR,5.61,5.61,5.61,5.61,0.00000000,0.0
1650679200,2022-04-23 02:00:00,UMA/EUR,5.61,5.61,5.61,5.61,0.00000000,0.0
1650675600,2022-04-23 01:00:00,UMA/EUR,5.61,5.61,5.61,5.61,0.00000000,0.0
1650672000,2022-04-23 00:00:00,UMA/EUR,5.61,5.61,5.61,5.61,0.00000000,0.0
1650668400,2022-04-22 23:00:00,UMA/EUR,5.61,5.61,5.61,5.61,0.00000000,0.0
1650664800,2022-04-22 22:00:00,UMA/EUR,5.61,5.61,5.61,5.61,4.70000000,26.367
1650661200,2022-04-22 21:00:00,UMA/EUR,5.60,5.60,5.60,5.60,0.00000000,0.0
1650657600,2022-04-22 20:00:00,UMA/EUR,5.60,5.60,5.60,5.60,13.72000000,76.832
1650654000,2022-04-22 19:00:00,UMA/EUR,5.62,5.65,5.62,5.65,955.37182082,5397.850787633
1650650400,2022-04-22 18:00:00,UMA/EUR,5.57,5.57,5.56,5.56,882.39932318,4906.140236880799
1650646800,2022-04-22 17:00:00,UMA/EUR,5.55,5.59,5.55,5.58,276.42401549,1542.4460064342
1650643200,2022-04-22 16:00:00,UMA/EUR,5.52,5.57,5.52,5.57,21.00000000,116.97
1650639600,2022-04-22 15:00:00,UMA/EUR,5.57,5.57,5.52,5.52,535.07725818,2953.6264651535994
1650636000,2022-04-22 14:00:00,UMA/EUR,5.64,5.64,5.54,5.57,176.69673846,984.2008332222001
1650632400,2022-04-22 13:00:00,UMA/EUR,5.67,5.67,5.67,5.67,1.70000000,9.639
1650628800,2022-04-22 12:00:00,UMA/EUR,5.67,5.67,5.67,5.67,5.00000000,28.35
1650625200,2022-04-22 11:00:00,UMA/EUR,5.66,5.66,5.66,5.66,2.75000000,15.565000000000001
1650621600,2022-04-22 10:00:00,UMA/EUR,5.64,5.66,5.64,5.66,6.75000000,38.205
1650618000,2022-04-22 09:00:00,UMA/EUR,5.70,5.70,5.70,5.70,0.00000000,0.0
1650614400,2022-04-22 08:00:00,UMA/EUR,5.70,5.70,5.70,5.70,19.41777409,110.681312313
1650610800,2022-04-22 07:00:00,UMA/EUR,5.71,5.72,5.67,5.67,191.42591549,1085.3849408283
1650607200,2022-04-22 06:00:00,UMA/EUR,5.71,5.71,5.71,5.71,0.00000000,0.0
1650603600,2022-04-22 05:00:00,UMA/EUR,5.71,5.71,5.71,5.71,86.03514938,491.26070295979997
1650600000,2022-04-22 04:00:00,UMA/EUR,5.69,5.69,5.69,5.69,0.00000000,0.0
1650596400,2022-04-22 03:00:00,UMA/EUR,5.69,5.69,5.69,5.69,0.00000000,0.0
1650592800,2022-04-22 02:00:00,UMA/EUR,5.69,5.69,5.69,5.69,0.00000000,0.0
1650589200,2022-04-22 01:00:00,UMA/EUR,5.69,5.69,5.69,5.69,437.79261861,2491.0399998909
1650585600,2022-04-22 00:00:00,UMA/EUR,5.72,5.72,5.72,5.72,125.00000000,715.0
1650582000,2022-04-21 23:00:00,UMA/EUR,5.69,5.69,5.69,5.69,44.60000000,253.77400000000003
1650578400,2022-04-21 22:00:00,UMA/EUR,5.71,5.71,5.63,5.65,226.87099998,1281.821149887
1650574800,2022-04-21 21:00:00,UMA/EUR,5.74,5.74,5.60,5.72,5216.50930734,29838.433237984802
1650571200,2022-04-21 20:00:00,UMA/EUR,5.82,5.82,5.80,5.82,34.09278350,198.41999997000002
1650567600,2022-04-21 19:00:00,UMA/EUR,5.83,5.84,5.82,5.82,189.00557536,1100.0124485952
1650564000,2022-04-21 18:00:00,UMA/EUR,5.89,5.89,5.89,5.89,1.70000000,10.013
1650560400,2022-04-21 17:00:00,UMA/EUR,5.93,5.93,5.92,5.92,8.46000000,50.083200000000005
1650556800,2022-04-21 16:00:00,UMA/EUR,5.95,5.95,5.95,5.95,10.00000000,59.5
1650553200,2022-04-21 15:00:00,UMA/EUR,5.99,5.99,5.94,5.94,130.59193642,775.7161023348
1650549600,2022-04-21 14:00:00,UMA/EUR,5.94,5.94,5.94,5.94,0.00000000,0.0
1650546000,2022-04-21 13:00:00,UMA/EUR,5.93,5.94,5.93,5.94,704.77514674,4186.3643716356
1650542400,2022-04-21 12:00:00,UMA/EUR,5.92,5.94,5.92,5.92,936.35664306,5543.2313269152
1650538800,2022-04-21 11:00:00,UMA/EUR,5.93,6.06,5.93,6.06,5409.02989505,32778.721164003
1650535200,2022-04-21 10:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650531600,2022-04-21 09:00:00,UMA/EUR,5.87,5.87,5.87,5.87,13.00000000,76.31
1650528000,2022-04-21 08:00:00,UMA/EUR,5.91,5.91,5.91,5.91,29.36717428,173.5599999948
1650524400,2022-04-21 07:00:00,UMA/EUR,5.84,5.87,5.84,5.87,13.69604747,80.3957986489
1650520800,2022-04-21 06:00:00,UMA/EUR,5.86,5.97,5.82,5.97,426.08462770,2543.725227369
1650517200,2022-04-21 05:00:00,UMA/EUR,5.89,6.02,5.89,6.02,423.48197274,2549.3614758947997
1650513600,2022-04-21 04:00:00,UMA/EUR,5.91,5.91,5.90,5.90,173.40508474,1023.089999966
1650510000,2022-04-21 03:00:00,UMA/EUR,5.88,5.88,5.88,5.88,0.00000000,0.0
1650506400,2022-04-21 02:00:00,UMA/EUR,5.88,5.88,5.88,5.88,2.10000000,12.348
1650502800,2022-04-21 01:00:00,UMA/EUR,5.86,5.86,5.86,5.86,0.00000000,0.0
1650499200,2022-04-21 00:00:00,UMA/EUR,5.86,5.86,5.86,5.86,45.07160582,264.1196101052
1650495600,2022-04-20 23:00:00,UMA/EUR,5.88,5.88,5.88,5.88,0.00000000,0.0
1650492000,2022-04-20 22:00:00,UMA/EUR,5.86,5.88,5.86,5.88,336.87113503,1980.8022739764
1650488400,2022-04-20 21:00:00,UMA/EUR,5.81,5.81,5.81,5.81,0.00000000,0.0
1650484800,2022-04-20 20:00:00,UMA/EUR,5.79,5.81,5.79,5.81,36.61073800,212.70838777999998
1650481200,2022-04-20 19:00:00,UMA/EUR,5.82,5.82,5.82,5.82,9.58247422,55.7699999604
1650477600,2022-04-20 18:00:00,UMA/EUR,5.85,5.85,5.81,5.82,327.38896253,1905.4037619246
1650474000,2022-04-20 17:00:00,UMA/EUR,5.80,5.80,5.80,5.80,0.00000000,0.0
1650470400,2022-04-20 16:00:00,UMA/EUR,5.82,5.82,5.80,5.80,289.62570434,1679.829085172
1650466800,2022-04-20 15:00:00,UMA/EUR,5.84,5.86,5.84,5.86,93.11945392,545.6799999712
1650463200,2022-04-20 14:00:00,UMA/EUR,5.87,5.89,5.86,5.89,271.24513404,1597.6338394956
1650459600,2022-04-20 13:00:00,UMA/EUR,5.96,5.96,5.60,5.86,6659.03139646,39021.923983255605
1650456000,2022-04-20 12:00:00,UMA/EUR,5.97,5.97,5.96,5.96,32.98548037,196.5934630052
1650452400,2022-04-20 11:00:00,UMA/EUR,5.97,5.97,5.97,5.97,2.09212730,12.489999981
1650448800,2022-04-20 10:00:00,UMA/EUR,5.96,5.96,5.96,5.96,587.95134228,3504.1899999887996
1650445200,2022-04-20 09:00:00,UMA/EUR,5.91,5.91,5.91,5.91,4.30131004,25.4207423364
1650441600,2022-04-20 08:00:00,UMA/EUR,5.95,5.95,5.95,5.95,0.00000000,0.0
1650438000,2022-04-20 07:00:00,UMA/EUR,5.95,5.95,5.95,5.95,0.00000000,0.0
1650434400,2022-04-20 06:00:00,UMA/EUR,5.95,5.95,5.95,5.95,167.23025210,995.019999995
1650430800,2022-04-20 05:00:00,UMA/EUR,5.94,5.94,5.92,5.92,101.61073800,601.53556896
1650427200,2022-04-20 04:00:00,UMA/EUR,5.90,5.90,5.90,5.90,0.00000000,0.0
1650423600,2022-04-20 03:00:00,UMA/EUR,5.90,5.90,5.90,5.90,8.00000000,47.2
1650420000,2022-04-20 02:00:00,UMA/EUR,5.89,5.91,5.88,5.90,282.50737203,1666.7934949770001
1650416400,2022-04-20 01:00:00,UMA/EUR,5.89,5.89,5.89,5.89,8.47198641,49.8999999549
1650412800,2022-04-20 00:00:00,UMA/EUR,5.92,5.92,5.92,5.92,0.00000000,0.0
1650409200,2022-04-19 23:00:00,UMA/EUR,5.92,5.92,5.92,5.92,0.00000000,0.0
1650405600,2022-04-19 22:00:00,UMA/EUR,5.92,5.92,5.92,5.92,122.52497516,725.3478529472
1650402000,2022-04-19 21:00:00,UMA/EUR,5.94,5.94,5.94,5.94,0.00000000,0.0
1650398400,2022-04-19 20:00:00,UMA/EUR,5.94,5.94,5.94,5.94,0.00000000,0.0
1650394800,2022-04-19 19:00:00,UMA/EUR,5.94,5.94,5.94,5.94,0.00000000,0.0
1650391200,2022-04-19 18:00:00,UMA/EUR,5.87,5.94,5.87,5.94,791.68548113,4702.6117579122
1650387600,2022-04-19 17:00:00,UMA/EUR,5.86,5.86,5.86,5.86,2.00000000,11.72
1650384000,2022-04-19 16:00:00,UMA/EUR,5.96,5.96,5.93,5.93,27.83053691,165.03508387629998
1650380400,2022-04-19 15:00:00,UMA/EUR,5.99,5.99,5.96,5.96,29.97071180,178.625442328
1650376800,2022-04-19 14:00:00,UMA/EUR,6.01,6.01,5.99,5.99,69.27936410,414.98339095899996
1650373200,2022-04-19 13:00:00,UMA/EUR,5.95,5.96,5.95,5.96,262.92255330,1567.018417668
1650369600,2022-04-19 12:00:00,UMA/EUR,5.86,5.87,5.86,5.87,7.00000000,41.09
1650366000,2022-04-19 11:00:00,UMA/EUR,5.88,5.88,5.88,5.88,0.00000000,0.0
1650362400,2022-04-19 10:00:00,UMA/EUR,5.88,5.88,5.88,5.88,4.48000000,26.3424
1650358800,2022-04-19 09:00:00,UMA/EUR,5.88,5.88,5.82,5.82,4219.65407155,24558.386696421
1650355200,2022-04-19 08:00:00,UMA/EUR,5.87,5.87,5.87,5.87,19.41777408,113.98233384960001
1650351600,2022-04-19 07:00:00,UMA/EUR,5.92,5.92,5.92,5.92,83.41385135,493.80999999200003
1650348000,2022-04-19 06:00:00,UMA/EUR,6.05,6.05,6.05,6.05,0.00000000,0.0
1650344400,2022-04-19 05:00:00,UMA/EUR,6.03,6.05,6.03,6.05,164.87513776,997.494583448
1650340800,2022-04-19 04:00:00,UMA/EUR,5.87,5.87,5.87,5.87,124.00000000,727.88
1650337200,2022-04-19 03:00:00,UMA/EUR,5.88,5.88,5.88,5.88,0.00000000,0.0
1650333600,2022-04-19 02:00:00,UMA/EUR,5.88,5.88,5.88,5.88,0.00000000,0.0
1650330000,2022-04-19 01:00:00,UMA/EUR,5.86,5.88,5.86,5.88,21.69727891,127.5799999908
1650326400,2022-04-19 00:00:00,UMA/EUR,5.85,5.85,5.85,5.85,0.00000000,0.0
1650322800,2022-04-18 23:00:00,UMA/EUR,5.85,5.85,5.85,5.85,0.00000000,0.0
1650319200,2022-04-18 22:00:00,UMA/EUR,5.85,5.85,5.85,5.85,0.00000000,0.0
1650315600,2022-04-18 21:00:00,UMA/EUR,5.85,5.85,5.85,5.85,175.00000000,1023.7499999999999
1650312000,2022-04-18 20:00:00,UMA/EUR,5.86,5.86,5.82,5.82,17.86128205,103.952661531
1650308400,2022-04-18 19:00:00,UMA/EUR,5.95,5.95,5.85,5.85,363.29829469,2125.2950239364995
1650304800,2022-04-18 18:00:00,UMA/EUR,5.84,5.84,5.84,5.84,238.10414000,1390.5281776
1650301200,2022-04-18 17:00:00,UMA/EUR,5.74,6.09,5.74,5.80,6390.94833779,37067.500359182
1650297600,2022-04-18 16:00:00,UMA/EUR,5.63,5.89,5.63,5.75,1312.50584641,7546.9086168575
1650294000,2022-04-18 15:00:00,UMA/EUR,5.59,5.60,5.59,5.60,289.22845767,1619.679362952
1650290400,2022-04-18 14:00:00,UMA/EUR,5.60,5.60,5.60,5.60,0.00000000,0.0
1650286800,2022-04-18 13:00:00,UMA/EUR,5.63,5.63,5.60,5.60,446.48745968,2500.329774208
1650283200,2022-04-18 12:00:00,UMA/EUR,5.56,5.56,5.56,5.56,0.00000000,0.0
1650279600,2022-04-18 11:00:00,UMA/EUR,5.59,5.59,5.56,5.56,855.00000000,4753.799999999999
1650276000,2022-04-18 10:00:00,UMA/EUR,5.60,5.60,5.60,5.60,0.00000000,0.0
1650272400,2022-04-18 09:00:00,UMA/EUR,5.60,5.60,5.60,5.60,10.00000000,56.0
1650268800,2022-04-18 08:00:00,UMA/EUR,5.68,5.68,5.68,5.68,6.14040000,34.877472
1650265200,2022-04-18 07:00:00,UMA/EUR,5.53,5.72,5.53,5.70,557.77712395,3179.3296065150003
1650261600,2022-04-18 06:00:00,UMA/EUR,5.57,5.57,5.56,5.56,95.98134034,533.6562522904
1650258000,2022-04-18 05:00:00,UMA/EUR,5.54,5.57,5.54,5.55,391.20000000,2171.16
1650254400,2022-04-18 04:00:00,UMA/EUR,5.73,5.73,5.53,5.58,564.29781363,3148.7818000554
1650250800,2022-04-18 03:00:00,UMA/EUR,5.73,5.73,5.73,5.73,0.00000000,0.0
1650247200,2022-04-18 02:00:00,UMA/EUR,5.73,5.73,5.73,5.73,0.00000000,0.0
1650243600,2022-04-18 01:00:00,UMA/EUR,5.73,5.73,5.73,5.73,79.00000000,452.67
1650240000,2022-04-18 00:00:00,UMA/EUR,5.69,5.69,5.69,5.69,5.00000000,28.450000000000003
1650236400,2022-04-17 23:00:00,UMA/EUR,5.73,5.73,5.73,5.73,65.73055140,376.636059522
1650232800,2022-04-17 22:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650229200,2022-04-17 21:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650225600,2022-04-17 20:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650222000,2022-04-17 19:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650218400,2022-04-17 18:00:00,UMA/EUR,5.86,5.87,5.83,5.87,92.00000000,540.04
1650214800,2022-04-17 17:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650211200,2022-04-17 16:00:00,UMA/EUR,5.94,5.94,5.91,5.91,608.87619259,3598.4582982069
1650207600,2022-04-17 15:00:00,UMA/EUR,5.91,5.91,5.91,5.91,358.87499997,2120.9512498227
1650204000,2022-04-17 14:00:00,UMA/EUR,5.93,5.93,5.93,5.93,12.00000000,71.16
1650200400,2022-04-17 13:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650196800,2022-04-17 12:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650193200,2022-04-17 11:00:00,UMA/EUR,5.91,5.91,5.91,5.91,54.42722000,321.6648702
1650189600,2022-04-17 10:00:00,UMA/EUR,5.92,5.92,5.92,5.92,0.00000000,0.0
1650186000,2022-04-17 09:00:00,UMA/EUR,5.92,5.92,5.92,5.92,0.00000000,0.0
1650182400,2022-04-17 08:00:00,UMA/EUR,5.92,5.92,5.92,5.92,127.47606685,754.6583157519999
1650178800,2022-04-17 07:00:00,UMA/EUR,5.96,5.96,5.96,5.96,9.84177796,58.6569966416
1650175200,2022-04-17 06:00:00,UMA/EUR,6.02,6.02,5.95,5.99,521.03819154,3121.0187673246
1650171600,2022-04-17 05:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650168000,2022-04-17 04:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650164400,2022-04-17 03:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650160800,2022-04-17 02:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650157200,2022-04-17 01:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650153600,2022-04-17 00:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650150000,2022-04-16 23:00:00,UMA/EUR,5.90,5.91,5.90,5.91,257.01806495,1518.9767638545
1650146400,2022-04-16 22:00:00,UMA/EUR,5.94,5.94,5.91,5.91,511.82957960,3024.912815436
1650142800,2022-04-16 21:00:00,UMA/EUR,5.88,5.88,5.88,5.88,0.00000000,0.0
1650139200,2022-04-16 20:00:00,UMA/EUR,5.88,5.88,5.88,5.88,10.00000000,58.8
1650135600,2022-04-16 19:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650132000,2022-04-16 18:00:00,UMA/EUR,5.87,5.87,5.87,5.87,102.09705169,599.3096934203
1650128400,2022-04-16 17:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650124800,2022-04-16 16:00:00,UMA/EUR,5.87,5.87,5.87,5.87,0.00000000,0.0
1650121200,2022-04-16 15:00:00,UMA/EUR,5.88,5.88,5.87,5.87,93.00000000,545.91
1650117600,2022-04-16 14:00:00,UMA/EUR,5.92,5.92,5.92,5.92,6.90572390,40.881885488
1650114000,2022-04-16 13:00:00,UMA/EUR,5.94,5.94,5.94,5.94,638.00000000,3789.7200000000003
1650110400,2022-04-16 12:00:00,UMA/EUR,5.92,5.92,5.92,5.92,0.00000000,0.0
1650106800,2022-04-16 11:00:00,UMA/EUR,5.93,5.93,5.92,5.92,20.09929173,118.9878070416
1650103200,2022-04-16 10:00:00,UMA/EUR,5.91,5.91,5.91,5.91,0.00000000,0.0
1650099600,2022-04-16 09:00:00,UMA/EUR,5.91,5.91,5.89,5.91,65.59391187,387.6600191517
1650096000,2022-04-16 08:00:00,UMA/EUR,5.89,5.89,5.89,5.89,0.00000000,0.0
1650092400,2022-04-16 07:00:00,UMA/EUR,5.89,5.89,5.89,5.89,0.00000000,0.0
1650088800,2022-04-16 06:00:00,UMA/EUR,5.89,5.89,5.89,5.89,0.00000000,0.0
1650085200,2022-04-16 05:00:00,UMA/EUR,5.90,5.90,5.89,5.89,10.38000000,61.138200000000005
1650081600,2022-04-16 04:00:00,UMA/EUR,5.96,5.96,5.96,5.96,0.00000000,0.0
