https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KP3R,Volume USDT
1656842400,2022-07-03 10:00:00,KP3R/USDT,125.13,126.75,125.13,126.75,4.5707,576.8976894
1656838800,2022-07-03 09:00:00,KP3R/USDT,126.788,126.993,124.859,125.01,21.30053179,2670.66974808283
1656835200,2022-07-03 08:00:00,KP3R/USDT,124.852,127.641,124.5,126.611,8.6168,1090.7747946
1656831600,2022-07-03 07:00:00,KP3R/USDT,125.303,128.518,124.5,125.026,15.1155,1916.78651034562
1656828000,2022-07-03 06:00:00,KP3R/USDT,124.082,125.733,123.75,125.733,4.66708206,581.86361314998
1656824400,2022-07-03 05:00:00,KP3R/USDT,125.552,126.769,123.852,124.236,8.88326405,1115.59134055445
1656820800,2022-07-03 04:00:00,KP3R/USDT,126.536,126.536,122.358,125.164,30.1079,3770.2088666
1656817200,2022-07-03 03:00:00,KP3R/USDT,125.445,127.19,125.294,126.966,14.05158989,1768.82968828501
1656813600,2022-07-03 02:00:00,KP3R/USDT,124.503,125.445,124.503,125.445,6.14405954,770.34872822216
1656810000,2022-07-03 01:00:00,KP3R/USDT,125.363,126.226,124,124,2.79053362,349.50084986754
1656806400,2022-07-03 00:00:00,KP3R/USDT,125.478,126.238,124,125.25,7.4312,928.3503016
1656802800,2022-07-02 23:00:00,KP3R/USDT,126.767,126.767,125.25,125.999,24.33515855,3057.91378480114
1656799200,2022-07-02 22:00:00,KP3R/USDT,127.996,129.108,126,126.742,24.49845945,3114.2028056706
1656795600,2022-07-02 21:00:00,KP3R/USDT,126,127.952,125.744,127.952,6.9758,883.1431219
1656792000,2022-07-02 20:00:00,KP3R/USDT,126.391,126.391,124.255,126,5.73596334,716.86922394
1656788400,2022-07-02 19:00:00,KP3R/USDT,127.857,127.857,126,126,7.1469,908.3652671
1656784800,2022-07-02 18:00:00,KP3R/USDT,125.552,129,125.478,127.857,69.0143984,8823.7587304472
1656781200,2022-07-02 17:00:00,KP3R/USDT,125.409,125.552,124.993,125.552,14.0281,1753.8465167
1656777600,2022-07-02 16:00:00,KP3R/USDT,125.83,126.362,124.953,125.442,25.5375,3203.1053535
1656774000,2022-07-02 15:00:00,KP3R/USDT,126.993,127.678,124.485,126.434,15.3058,1937.7185243
1656770400,2022-07-02 14:00:00,KP3R/USDT,123.635,128.227,123.635,126.993,23.30582087,2956.74484613053
1656766800,2022-07-02 13:00:00,KP3R/USDT,125.127,125.127,122.948,123.54,31.25461884,3869.33797657772
1656763200,2022-07-02 12:00:00,KP3R/USDT,124.503,125.278,123.62,124.873,17.73738258,2210.54891355724
1656759600,2022-07-02 11:00:00,KP3R/USDT,124.677,125.733,123.62,124.5,17.35529849,2149.24440979239
1656756000,2022-07-02 10:00:00,KP3R/USDT,123.908,124.503,122.25,124.503,22.96966757,2823.45891199861
1656752400,2022-07-02 09:00:00,KP3R/USDT,125.45,125.45,122.204,124.344,48.79770416,6007.3532114745
1656748800,2022-07-02 08:00:00,KP3R/USDT,130.934,134.461,123.221,125.45,112.62909124,14604.91402669221
1656745200,2022-07-02 07:00:00,KP3R/USDT,126.359,134.951,125.042,130.889,259.6951847,33820.66011759345
1656741600,2022-07-02 06:00:00,KP3R/USDT,123.286,129.524,122.883,126.536,156.59954789,19930.94231112762
1656738000,2022-07-02 05:00:00,KP3R/USDT,123.366,123.366,121.8,123.336,4.1588,508.2045529
1656734400,2022-07-02 04:00:00,KP3R/USDT,122.392,124.784,122.392,123.5,12.7238,1572.5654914
1656730800,2022-07-02 03:00:00,KP3R/USDT,122.602,122.735,120.89,122.259,6.7897,825.4504693
1656727200,2022-07-02 02:00:00,KP3R/USDT,123.547,126.081,120.372,122.602,72.79246244,8953.2854340763
1656723600,2022-07-02 01:00:00,KP3R/USDT,126.167,126.167,123.45,123.45,94.17758419,11692.71981771984
1656720000,2022-07-02 00:00:00,KP3R/USDT,128.754,130.5,125.719,125.719,67.87338175,8727.77037132097
1656716400,2022-07-01 23:00:00,KP3R/USDT,132.407,134.25,128.25,128.25,21.05621539,2751.51613783323
1656712800,2022-07-01 22:00:00,KP3R/USDT,130.204,133.604,130.204,131.899,7.50841919,991.3490508834
1656709200,2022-07-01 21:00:00,KP3R/USDT,135.453,135.453,129.33,129.783,99.93986103,13211.02884931532
1656705600,2022-07-01 20:00:00,KP3R/USDT,136.546,139.465,135.502,135.502,78.74348532,10816.51482153257
1656702000,2022-07-01 19:00:00,KP3R/USDT,137.423,139.202,135.34,136.09,43.22806964,5899.60109631028
1656698400,2022-07-01 18:00:00,KP3R/USDT,140.55,141.806,137.076,137.489,50.49556868,7018.90859831915
1656694800,2022-07-01 17:00:00,KP3R/USDT,144.752,144.752,139.162,140.681,94.51464913,13340.94491799679
1656691200,2022-07-01 16:00:00,KP3R/USDT,141.015,146.075,139.12,144.816,158.54826825,22606.99630991446
1656687600,2022-07-01 15:00:00,KP3R/USDT,145.569,148.891,137.705,141,402.67083946,57616.05848414776
1656684000,2022-07-01 14:00:00,KP3R/USDT,134.085,154.972,134.085,146.074,650.11123681,95328.60203172351
1656680400,2022-07-01 13:00:00,KP3R/USDT,131.775,139.908,130.934,134.4,618.73692167,83691.46235470366
1656676800,2022-07-01 12:00:00,KP3R/USDT,130.021,145,130.021,131.906,437.42990539,59485.60479338479
1656673200,2022-07-01 11:00:00,KP3R/USDT,127.176,131.921,126.421,129.962,56.99762994,7324.58581637526
1656669600,2022-07-01 10:00:00,KP3R/USDT,128.022,135.547,126.108,127.5,197.64645569,25645.4760575408
1656666000,2022-07-01 09:00:00,KP3R/USDT,134.352,136.41,127.758,128.067,153.54692908,20194.48110141516
1656662400,2022-07-01 08:00:00,KP3R/USDT,133.13,144,130.692,134.352,620.86849501,85249.71212126086
1656658800,2022-07-01 07:00:00,KP3R/USDT,118.885,140.083,117.957,133,329.30252099,43455.14467438156
1656655200,2022-07-01 06:00:00,KP3R/USDT,116.511,119.888,114.985,118.459,13.81547122,1623.2768514429
1656651600,2022-07-01 05:00:00,KP3R/USDT,115.929,118.87,114.732,117,8.07629833,941.1486653871
1656648000,2022-07-01 04:00:00,KP3R/USDT,116.25,116.733,115.412,115.412,7.8697,909.9990155
1656644400,2022-07-01 03:00:00,KP3R/USDT,120.658,120.658,116.25,116.25,7.71,911.3119981
1656640800,2022-07-01 02:00:00,KP3R/USDT,121.505,121.505,120.315,121.127,1.4503,175.0464671
1656637200,2022-07-01 01:00:00,KP3R/USDT,120.561,122.596,119.817,122.069,11.2883019,1367.43490912838
1656633600,2022-07-01 00:00:00,KP3R/USDT,116.511,121.536,116.511,120.392,13.11324267,1560.91476356825
1656630000,2022-06-30 23:00:00,KP3R/USDT,113.773,117,112.664,116.802,33.01644905,3779.94101789895
1656626400,2022-06-30 22:00:00,KP3R/USDT,113.138,114.159,112.684,114.159,31.34005095,3573.38975540105
1656622800,2022-06-30 21:00:00,KP3R/USDT,111.517,113.522,111.517,113.522,0.6675,75.1410807
1656619200,2022-06-30 20:00:00,KP3R/USDT,113.522,113.522,111.413,111.413,5.6049,633.6144691
1656615600,2022-06-30 19:00:00,KP3R/USDT,115.372,115.372,113.138,113.138,3.4432,396.791353
1656612000,2022-06-30 18:00:00,KP3R/USDT,115.235,115.372,115.235,115.372,14.1579,1632.5569787
1656608400,2022-06-30 17:00:00,KP3R/USDT,114.251,115.204,113.472,115.204,1.23692681,142.33287871924
1656604800,2022-06-30 16:00:00,KP3R/USDT,113.681,114.639,113.25,114.639,0.0834,9.5270371
1656601200,2022-06-30 15:00:00,KP3R/USDT,113.472,115.412,113.25,113.25,0.92738384,105.84623729248
1656597600,2022-06-30 14:00:00,KP3R/USDT,112.5,113.472,112.5,113.472,0.03821616,4.30995930752
1656594000,2022-06-30 13:00:00,KP3R/USDT,114.251,114.251,112.5,112.5,0.7118,80.7526932
1656590400,2022-06-30 12:00:00,KP3R/USDT,111.164,117.675,111.164,114.32,36.88266896,4270.3162187494
1656586800,2022-06-30 11:00:00,KP3R/USDT,112.192,112.259,110.627,111.164,1.31364986,145.9980631166
1656583200,2022-06-30 10:00:00,KP3R/USDT,112.98,114.077,111.48,112.573,6.24393257,705.74070630753
1656579600,2022-06-30 09:00:00,KP3R/USDT,111.532,113.472,108.489,113.472,11.0054591,1221.0604992155
1656576000,2022-06-30 08:00:00,KP3R/USDT,113.614,114.266,111.532,111.532,4.6235409,523.1784961845
1656572400,2022-06-30 07:00:00,KP3R/USDT,113.029,114.522,111.72,113.773,39.9847,4522.36179551734
1656568800,2022-06-30 06:00:00,KP3R/USDT,117.329,117.329,112.98,112.98,15.44315378,1769.39207117582
1656565200,2022-06-30 05:00:00,KP3R/USDT,117,117.77,115.3,117.77,29.4478,3429.288465
1656561600,2022-06-30 04:00:00,KP3R/USDT,118.553,119.571,116.755,117,6.0118,712.796592
1656558000,2022-06-30 03:00:00,KP3R/USDT,116.607,120.077,116.348,118.497,57.18297489,6713.62858057676
1656554400,2022-06-30 02:00:00,KP3R/USDT,115.122,116.637,115.122,116.637,2.42105623,282.03876649851
1656550800,2022-06-30 01:00:00,KP3R/USDT,116.58,117,114.29,114.96,3.564,413.5088975
1656547200,2022-06-30 00:00:00,KP3R/USDT,117.75,119.553,116.185,116.185,7.43153449,879.76142268571
1656543600,2022-06-29 23:00:00,KP3R/USDT,119.482,119.482,115.925,117.748,9.52266978,1111.82511644464
1656540000,2022-06-29 22:00:00,KP3R/USDT,119.386,120.262,119.25,119.902,0.66093752,79.02313532304
1656536400,2022-06-29 21:00:00,KP3R/USDT,119.315,119.322,118.2,119.322,0.6739,80.0968934
1656532800,2022-06-29 20:00:00,KP3R/USDT,119.35,121.238,119.25,119.315,38.54888773,4646.54592290974
1656529200,2022-06-29 19:00:00,KP3R/USDT,118.322,120.75,117.328,119.482,8.53534788,1011.914188483
1656525600,2022-06-29 18:00:00,KP3R/USDT,119.88,120.26,118.459,118.459,7.5526,903.5771931
1656522000,2022-06-29 17:00:00,KP3R/USDT,118.5,119.72,117.39,119.72,28.4619,3360.3339185
1656518400,2022-06-29 16:00:00,KP3R/USDT,120.489,120.489,118.5,118.5,9.8646,1176.3954988
1656514800,2022-06-29 15:00:00,KP3R/USDT,121.5,122.056,119.715,121.048,2.97234321,360.60706063976
1656511200,2022-06-29 14:00:00,KP3R/USDT,119.72,121.468,119.72,121.468,0.9109,109.9288683
1656507600,2022-06-29 13:00:00,KP3R/USDT,120.321,120.75,117.031,119.553,17.3588,2044.8010842
1656504000,2022-06-29 12:00:00,KP3R/USDT,123.217,123.217,119.294,120.735,5.0126283,604.2123000005
1656500400,2022-06-29 11:00:00,KP3R/USDT,122.945,124.329,120.898,123.75,54.70564571,6688.93327522108
1656496800,2022-06-29 10:00:00,KP3R/USDT,122.392,122.774,120.75,122.774,14.65898294,1792.95931419154
1656493200,2022-06-29 09:00:00,KP3R/USDT,121.048,124,120.658,122.573,33.93771645,4200.5440112624
1656489600,2022-06-29 08:00:00,KP3R/USDT,121.5,124.311,121.023,121.165,13.21754421,1621.35178328543
1656486000,2022-06-29 07:00:00,KP3R/USDT,118.15,121.5,118,121.5,12.64527131,1513.87360978381
1656482400,2022-06-29 06:00:00,KP3R/USDT,121.64,122.521,118,118.553,43.01608907,5174.81599040855
1656478800,2022-06-29 05:00:00,KP3R/USDT,122.016,122.564,119.985,121.918,15.6662,1895.7359915
1656475200,2022-06-29 04:00:00,KP3R/USDT,121.747,123.11,121.747,122.11,2.2974,281.2883003
1656471600,2022-06-29 03:00:00,KP3R/USDT,123.833,124.521,121,121.576,8.32590898,1017.7709585112
1656468000,2022-06-29 02:00:00,KP3R/USDT,124.429,124.429,123.562,123.562,0.2013,24.9134628
1656464400,2022-06-29 01:00:00,KP3R/USDT,124.155,124.89,124.155,124.89,0.6621,82.6201588
1656460800,2022-06-29 00:00:00,KP3R/USDT,122.945,125.25,122.945,123.716,2.48940608,309.6670186056
1656457200,2022-06-28 23:00:00,KP3R/USDT,124.329,126,121.461,122.945,10.34829145,1291.12726892648
1656453600,2022-06-28 22:00:00,KP3R/USDT,125.478,125.478,121.99,123.908,6.22453018,767.99696661137
1656450000,2022-06-28 21:00:00,KP3R/USDT,123.85,137.12,112.822,125.957,326.37358953,40244.30319073044
1656446400,2022-06-28 20:00:00,KP3R/USDT,124.852,125.894,123.85,123.85,10.54075216,1312.63089543104
1656442800,2022-06-28 19:00:00,KP3R/USDT,127.089,127.089,123.596,124.429,43.62359135,5426.05901833755
1656439200,2022-06-28 18:00:00,KP3R/USDT,127.602,127.602,125.151,126.542,2.55973746,322.60511860128
1656435600,2022-06-28 17:00:00,KP3R/USDT,128.89,130.146,127.691,127.769,29.55981275,3792.27529084782
1656432000,2022-06-28 16:00:00,KP3R/USDT,132,132.326,128.616,128.89,132.51596418,17316.97663748268
1656428400,2022-06-28 15:00:00,KP3R/USDT,133.818,133.818,131.026,131.856,2.86136176,379.27929482656
1656424800,2022-06-28 14:00:00,KP3R/USDT,136.465,136.465,132.886,134.352,4.41574124,589.98362261857
1656421200,2022-06-28 13:00:00,KP3R/USDT,135.711,137.25,135.711,136.469,2.49494615,340.7424304875
1656417600,2022-06-28 12:00:00,KP3R/USDT,135.948,137.15,135.704,135.704,3.10769448,423.6059486514
1656414000,2022-06-28 11:00:00,KP3R/USDT,134.5,135.948,134.5,135.422,5.56009855,753.7810396754
1656410400,2022-06-28 10:00:00,KP3R/USDT,135.232,135.232,134.333,134.416,23.4783,3167.225663
1656406800,2022-06-28 09:00:00,KP3R/USDT,135.848,137.496,135.272,135.272,22.74273813,3110.36695408346
1656403200,2022-06-28 08:00:00,KP3R/USDT,133.993,135.764,133.634,135.764,27.1379,3670.8868932
1656399600,2022-06-28 07:00:00,KP3R/USDT,133.775,136.189,133.775,134,21.8823005,2953.02899993727
1656396000,2022-06-28 06:00:00,KP3R/USDT,132.013,134.25,132.013,133.5,20.83566086,2783.717955163
1656392400,2022-06-28 05:00:00,KP3R/USDT,132.267,134.292,132,132,22.79409802,3031.05795197498
1656388800,2022-06-28 04:00:00,KP3R/USDT,131.63,132.267,131.63,131.777,0.9967,131.342394
1656385200,2022-06-28 03:00:00,KP3R/USDT,131.672,132.266,131.5,132.266,1.8951,249.6455946
1656381600,2022-06-28 02:00:00,KP3R/USDT,132.821,132.821,130.38,131.879,13.11746751,1721.72467472699
1656378000,2022-06-28 01:00:00,KP3R/USDT,136.599,136.65,132,133.031,25.12678047,3365.1878313078
1656374400,2022-06-28 00:00:00,KP3R/USDT,136.579,140.034,136.001,136.382,19.3796053,2688.83542401401
1656370800,2022-06-27 23:00:00,KP3R/USDT,137.391,138,135.75,136.229,27.74446643,3799.77869361254
1656367200,2022-06-27 22:00:00,KP3R/USDT,137.25,141,136.57,136.89,37.8107479,5240.0467086134
1656363600,2022-06-27 21:00:00,KP3R/USDT,136.4,142.071,135.712,137.246,177.72922134,24591.27431320335
1656360000,2022-06-27 20:00:00,KP3R/USDT,136.93,137.598,135,135.75,11.22784163,1531.61510413482
1656356400,2022-06-27 19:00:00,KP3R/USDT,132,138,132,136.07,160.46737869,21599.35143194683
1656352800,2022-06-27 18:00:00,KP3R/USDT,129.75,132.022,128.367,132,22.17042701,2891.06431791256
1656349200,2022-06-27 17:00:00,KP3R/USDT,130.222,130.5,129.735,129.75,1.7161,223.1847675
1656345600,2022-06-27 16:00:00,KP3R/USDT,131.424,131.749,129.75,130.096,3.29595797,431.29707899553
1656342000,2022-06-27 15:00:00,KP3R/USDT,131.25,132.581,129.962,132,14.97538879,1967.2806905907
1656338400,2022-06-27 14:00:00,KP3R/USDT,130.764,132,128.548,132,33.98144009,4405.38483034903
1656334800,2022-06-27 13:00:00,KP3R/USDT,133.5,139.73,130.537,131.141,85.97123593,11727.81267950187
1656331200,2022-06-27 12:00:00,KP3R/USDT,131.879,134.141,131.809,133.419,14.2455895,1890.6352908361
1656327600,2022-06-27 11:00:00,KP3R/USDT,134.856,134.856,131.879,131.939,27.39850916,3660.16919677152
1656324000,2022-06-27 10:00:00,KP3R/USDT,135.607,135.952,134.017,135.083,3.88776293,525.73525635936
1656320400,2022-06-27 09:00:00,KP3R/USDT,136.497,136.497,134.08,135,17.92693922,2422.27519135005
1656316800,2022-06-27 08:00:00,KP3R/USDT,132.359,136.248,132.359,136.021,8.66234765,1169.12597490635
1656313200,2022-06-27 07:00:00,KP3R/USDT,130.5,132.296,130.5,132.185,15.1033238,1992.55733469704
1656309600,2022-06-27 06:00:00,KP3R/USDT,129.75,130.5,128.748,130.5,0.75929948,98.44108193052
1656306000,2022-06-27 05:00:00,KP3R/USDT,131.543,131.543,129.993,130.103,11.6876,1528.6051522
1656302400,2022-06-27 04:00:00,KP3R/USDT,130.326,132.267,130.276,132.267,1.9727,258.065771
1656298800,2022-06-27 03:00:00,KP3R/USDT,130.541,130.541,129.75,129.75,1.57665214,205.20049126184
1656295200,2022-06-27 02:00:00,KP3R/USDT,129.332,131.469,129.325,130.682,5.45279297,712.23116467293
1656291600,2022-06-27 01:00:00,KP3R/USDT,129.894,130.541,128.487,129.765,2.2788,294.4916666
1656288000,2022-06-27 00:00:00,KP3R/USDT,128.25,129.75,128.25,129.75,0.5484025,70.763755325
1656284400,2022-06-26 23:00:00,KP3R/USDT,129.678,130.547,126.86,127.22,15.00421469,1951.76881951055
1656280800,2022-06-26 22:00:00,KP3R/USDT,134.474,134.474,128.757,129.327,35.88999799,4658.41386035426
1656277200,2022-06-26 21:00:00,KP3R/USDT,136.718,136.718,134.548,134.942,8.88339854,1203.99885598648
1656273600,2022-06-26 20:00:00,KP3R/USDT,133.707,137.072,133.707,137.072,8.02555731,1089.46488121386
1656270000,2022-06-26 19:00:00,KP3R/USDT,132.267,134.003,132.198,133.489,1.8714,248.2616011
1656266400,2022-06-26 18:00:00,KP3R/USDT,133.413,133.69,131.35,132.468,12.2991,1629.973792
1656262800,2022-06-26 17:00:00,KP3R/USDT,133.78,134.585,132.75,133.406,11.93529514,1592.37796554618
1656259200,2022-06-26 16:00:00,KP3R/USDT,135.758,135.758,133.167,133.167,23.2954,3143.066424
1656255600,2022-06-26 15:00:00,KP3R/USDT,137.445,137.445,134.58,136.1,29.9373674,4046.33739875
1656252000,2022-06-26 14:00:00,KP3R/USDT,137.445,138.75,137.445,137.448,1.12300602,154.89230867668
1656248400,2022-06-26 13:00:00,KP3R/USDT,138,138,136.5,136.617,19.52682948,2679.27222074288
1656244800,2022-06-26 12:00:00,KP3R/USDT,140.034,142.184,137.06,137.06,48.90295415,6851.82154622903
1656241200,2022-06-26 11:00:00,KP3R/USDT,137.191,141,135.748,139.568,22.1778465,3069.37999998496
1656237600,2022-06-26 10:00:00,KP3R/USDT,136.865,138,134.284,137,73.39832347,9976.71551263964
1656234000,2022-06-26 09:00:00,KP3R/USDT,139.371,140,137,137,10.80438294,1503.39323120656
1656230400,2022-06-26 08:00:00,KP3R/USDT,140,144.704,138.356,138.75,192.95512003,26904.47615766461
1656226800,2022-06-26 07:00:00,KP3R/USDT,142.008,142.008,139,139,2.663,373.404837
1656223200,2022-06-26 06:00:00,KP3R/USDT,139.49,143.123,139.49,142.623,6.11072305,855.63318058733
1656219600,2022-06-26 05:00:00,KP3R/USDT,142.946,142.946,138.75,139.405,3.51166869,494.34329565423
1656216000,2022-06-26 04:00:00,KP3R/USDT,140.034,144.75,138.089,143.228,17.65736099,2503.81764492266
1656212400,2022-06-26 03:00:00,KP3R/USDT,138.75,140.25,138.497,140.25,1.39984229,194.8531230725
1656208800,2022-06-26 02:00:00,KP3R/USDT,138.75,141.764,138.75,139.56,5.74400275,806.894964385
1656205200,2022-06-26 01:00:00,KP3R/USDT,138.164,141.479,137.499,137.499,6.24524287,874.61432566272
1656201600,2022-06-26 00:00:00,KP3R/USDT,139.568,140.25,136.026,138.104,5.58861612,768.5924639087
1656198000,2022-06-25 23:00:00,KP3R/USDT,140.412,140.412,137.233,140.412,13.97392265,1941.72917265639
1656194400,2022-06-25 22:00:00,KP3R/USDT,144.75,148,140.412,140.639,65.83671126,9355.69228015428
1656190800,2022-06-25 21:00:00,KP3R/USDT,140.25,145.773,139.5,144.284,22.4240525,3223.41245696342
1656187200,2022-06-25 20:00:00,KP3R/USDT,140.846,141.139,139.5,140.331,6.907,968.6278334
1656183600,2022-06-25 19:00:00,KP3R/USDT,142.724,144.75,140.25,141,27.7536465,3951.54877457678
1656180000,2022-06-25 18:00:00,KP3R/USDT,139.5,145.5,137.94,142.724,35.793834,5087.74548196572
1656176400,2022-06-25 17:00:00,KP3R/USDT,140.18,148.1,138.126,140.372,195.51174098,27903.71222643612
1656172800,2022-06-25 16:00:00,KP3R/USDT,130.863,140.426,129.759,139.5,77.43713488,10397.39416350032
1656169200,2022-06-25 15:00:00,KP3R/USDT,134.384,135.388,130.667,131.23,25.98797525,3451.72026837925
1656165600,2022-06-25 14:00:00,KP3R/USDT,136.744,137.336,132.688,134.852,12.9698,1750.9697493
1656162000,2022-06-25 13:00:00,KP3R/USDT,135.546,139,133.725,136.9,48.73627014,6666.56625063171
1656158400,2022-06-25 12:00:00,KP3R/USDT,142.393,143.106,133.958,135.467,74.27711452,10239.1464303193
1656154800,2022-06-25 11:00:00,KP3R/USDT,144.518,146,140.661,143.103,38.06459052,5427.51589651447
1656151200,2022-06-25 10:00:00,KP3R/USDT,147.751,147.751,143.483,143.483,13.50879978,1954.86057793466
1656147600,2022-06-25 09:00:00,KP3R/USDT,145.821,150.188,145.821,147.9,42.26323272,6280.09713540738
1656144000,2022-06-25 08:00:00,KP3R/USDT,150.42,154,145.297,145.297,174.32121628,25633.17431905878
1656140400,2022-06-25 07:00:00,KP3R/USDT,152.59,156.191,149.656,150.55,103.15765985,15743.69214520476
1656136800,2022-06-25 06:00:00,KP3R/USDT,151.976,154.8,150.26,152.436,31.17598034,4746.01312347586
1656133200,2022-06-25 05:00:00,KP3R/USDT,155.88,158.29,151.488,151.488,29.15264876,4515.85537595687
1656129600,2022-06-25 04:00:00,KP3R/USDT,159.969,160.288,151.984,155.957,119.50625353,18566.03708522388
1656126000,2022-06-25 03:00:00,KP3R/USDT,149.247,164.661,148.498,159.731,102.91964307,16168.12695142726
1656122400,2022-06-25 02:00:00,KP3R/USDT,154.22,161.773,147.664,149.697,141.16969472,21968.41715795676
1656118800,2022-06-25 01:00:00,KP3R/USDT,149.25,157.076,147.268,154.758,78.71612032,11865.82610133256
1656115200,2022-06-25 00:00:00,KP3R/USDT,141.34,168.433,141.34,150,624.71015304,96979.55513344502
1656111600,2022-06-24 23:00:00,KP3R/USDT,141.466,143.278,137.58,141.04,81.46640492,11400.23204725597
1656108000,2022-06-24 22:00:00,KP3R/USDT,143.365,148.553,141.173,141.173,143.67385419,20831.39778733449
1656104400,2022-06-24 21:00:00,KP3R/USDT,143.235,145.579,140.194,143.25,99.75337691,14257.37548089351
1656100800,2022-06-24 20:00:00,KP3R/USDT,151.78,151.78,141.75,142.001,184.2376224,26969.03890796662
1656097200,2022-06-24 19:00:00,KP3R/USDT,156.367,157.514,143.165,151.78,450.57947202,67306.73023141814
1656093600,2022-06-24 18:00:00,KP3R/USDT,137.94,182.413,137.94,156.638,2370.66083229,364575.11231285363
1656090000,2022-06-24 17:00:00,KP3R/USDT,125.669,139.681,124.515,137.321,359.08325919,48552.04772367051
1656086400,2022-06-24 16:00:00,KP3R/USDT,128.577,128.577,122.25,125.25,59.98018727,7559.52999040738
1656082800,2022-06-24 15:00:00,KP3R/USDT,124.215,132.877,123.947,128.943,170.71022642,21937.32089445185
1656079200,2022-06-24 14:00:00,KP3R/USDT,118.947,124.845,117.328,124.163,108.64787051,13129.14923772641
1656075600,2022-06-24 13:00:00,KP3R/USDT,114.266,128.986,114.266,119.052,502.03376032,61907.76530998416
1656072000,2022-06-24 12:00:00,KP3R/USDT,110.29,114.037,110.29,114.037,4.6664,523.90775
1656068400,2022-06-24 11:00:00,KP3R/USDT,108.741,112.597,108.741,110.198,33.59467645,3751.31244595956
1656064800,2022-06-24 10:00:00,KP3R/USDT,107.67,110.362,107.67,108.469,4.00363918,438.71538615232
1656061200,2022-06-24 09:00:00,KP3R/USDT,111.856,112.366,107.361,107.361,8.49189615,931.08759872224
1656057600,2022-06-24 08:00:00,KP3R/USDT,110.182,114.246,110.121,112.399,19.90887879,2233.67829425632
1656054000,2022-06-24 07:00:00,KP3R/USDT,106.189,110.053,106.189,110.053,6.96649835,752.99492391255
1656050400,2022-06-24 06:00:00,KP3R/USDT,106.347,106.559,105.624,105.905,8.49335378,900.23688424016
1656046800,2022-06-24 05:00:00,KP3R/USDT,106.4,108,106.347,106.4,11.9061,1277.6808251
1656043200,2022-06-24 04:00:00,KP3R/USDT,107.142,108.041,106.453,106.453,0.91431558,98.08346558328
1656039600,2022-06-24 03:00:00,KP3R/USDT,107.168,107.445,106.835,106.835,16.98039424,1815.3747520168
1656036000,2022-06-24 02:00:00,KP3R/USDT,105.926,108.264,105.716,107.192,6.84158185,736.42054064205
1656032400,2022-06-24 01:00:00,KP3R/USDT,105.667,106.612,105.667,105.964,2.2841,242.4357451
1656028800,2022-06-24 00:00:00,KP3R/USDT,106.137,106.242,105.404,105.404,10.41709973,1106.43266886839
1656025200,2022-06-23 23:00:00,KP3R/USDT,104.837,108.47,104.837,106.189,4.95207229,532.13368027406
1656021600,2022-06-23 22:00:00,KP3R/USDT,103.759,104.785,103.759,104.785,12.1062,1265.7706633
1656018000,2022-06-23 21:00:00,KP3R/USDT,104.323,104.528,103.501,103.501,3.6486,377.8894046
1656014400,2022-06-23 20:00:00,KP3R/USDT,104.374,104.97,104.019,104.019,5.0846,532.5262845
1656010800,2022-06-23 19:00:00,KP3R/USDT,103.252,104.323,103.252,104.323,0.5118,53.159923
1656007200,2022-06-23 18:00:00,KP3R/USDT,103.132,103.201,103.132,103.201,0.0148,1.526908
1656003600,2022-06-23 17:00:00,KP3R/USDT,102.696,103.1,102.696,103.1,0.064,6.5854176
1656000000,2022-06-23 16:00:00,KP3R/USDT,102.491,102.645,102.246,102.645,2.9995,307.0533483
1655996400,2022-06-23 15:00:00,KP3R/USDT,103.404,104.016,102.541,102.69,1.7023,175.1273714
1655992800,2022-06-23 14:00:00,KP3R/USDT,102.945,103.353,101.888,103.353,11.2484,1160.1767671
1655989200,2022-06-23 13:00:00,KP3R/USDT,105.15,105.15,102.981,102.981,3.0461,315.5812183
1655985600,2022-06-23 12:00:00,KP3R/USDT,104.68,105.473,104.15,105.15,102.17200928,10742.27685868944
1655982000,2022-06-23 11:00:00,KP3R/USDT,104.971,104.971,104.278,104.701,1.7776378,185.9404350454
1655978400,2022-06-23 10:00:00,KP3R/USDT,104.035,104.989,104.035,104.989,2.0359,212.7401538
1655974800,2022-06-23 09:00:00,KP3R/USDT,103.86,104.528,102.496,104.067,107.2377,11095.7120218
1655971200,2022-06-23 08:00:00,KP3R/USDT,103.44,104.323,103.44,103.876,1.50291723,155.66296428348
1655967600,2022-06-23 07:00:00,KP3R/USDT,103.914,103.914,102.502,103.608,3.67558208,378.64688036112
1655964000,2022-06-23 06:00:00,KP3R/USDT,102.656,103.914,102.656,103.914,1.44981792,149.07034723888
1655960400,2022-06-23 05:00:00,KP3R/USDT,103.047,103.77,102.51,102.51,3.40698712,351.56241252075
1655956800,2022-06-23 04:00:00,KP3R/USDT,102.192,104.25,102.192,103.311,1.9102,197.7468646
1655953200,2022-06-23 03:00:00,KP3R/USDT,102.141,102.293,101.919,101.919,2.9508,301.6732967
1655949600,2022-06-23 02:00:00,KP3R/USDT,102.091,102.091,102.091,102.091,0.0063,0.6431733
1655946000,2022-06-23 01:00:00,KP3R/USDT,101.776,102.041,101.776,102.023,1.9968,203.4527661
1655942400,2022-06-23 00:00:00,KP3R/USDT,98.88,102.678,98.831,101.842,18.93595424,1926.85119245472
