https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1662577200000,2022-09-07 19:00:00,BTC/UST,19075,19200,19000,19000,346755.41006,18.25028474
1662573600000,2022-09-07 18:00:00,BTC/UST,19005,19190,18970,19080,726679.0551888,38.08590436
1662570000000,2022-09-07 17:00:00,BTC/UST,18914,19030,18913,19003,333284.61413872,17.53852624
1662566400000,2022-09-07 16:00:00,BTC/UST,18877,18974,18855,18914,261273.3119479,13.81375235
1662562800000,2022-09-07 15:00:00,BTC/UST,18912,18936,18858,18877,273316.24379574,14.47879662
1662559200000,2022-09-07 14:00:00,BTC/UST,18847,18967,18826,18912,195638.0851008,10.3446534
1662555600000,2022-09-07 13:00:00,BTC/UST,18777,18926,18777,18843,117211.39836747,6.22042129
1662552000000,2022-09-07 12:00:00,BTC/UST,18739,18779,18684,18769,282372.40051935,15.04461615
1662548400000,2022-09-07 11:00:00,BTC/UST,18752,18775,18707,18739,33961.95701857,1.81236763
1662544800000,2022-09-07 10:00:00,BTC/UST,18793,18797,18737,18748,64224.021706880005,3.42564656
1662541200000,2022-09-07 09:00:00,BTC/UST,18804,18815,18769,18790,65556.1544112,3.48888528
1662537600000,2022-09-07 08:00:00,BTC/UST,18801,18849,18780,18809,149110.38470279,7.92760831
1662534000000,2022-09-07 07:00:00,BTC/UST,18798,18822,18734,18801,57359.95266303,3.05089903
1662530400000,2022-09-07 06:00:00,BTC/UST,18762,18835,18736,18800,229379.187656,12.20102062
1662526800000,2022-09-07 05:00:00,BTC/UST,18723,18791,18715,18757,520355.85443668,27.74195524
1662523200000,2022-09-07 04:00:00,BTC/UST,18744,18754,18680,18720,56228.086512,3.0036371
1662519600000,2022-09-07 03:00:00,BTC/UST,18620,18759,18614,18750,155064.4974375,8.27010653
1662516000000,2022-09-07 02:00:00,BTC/UST,18790,18820,18545,18621,591921.43251003,31.78784343
1662512400000,2022-09-07 01:00:00,BTC/UST,18838,18856,18779,18789,108233.65176806999,5.76047963
1662508800000,2022-09-07 00:00:00,BTC/UST,18787,18865,18664,18837,243376.84821996,12.92014908
1662505200000,2022-09-06 23:00:00,BTC/UST,18912,18912,18787,18787,67129.44012164,3.57318572
1662501600000,2022-09-06 22:00:00,BTC/UST,18978,18990,18889,18912,280730.8116576,14.8440573
1662498000000,2022-09-06 21:00:00,BTC/UST,18979,19063,18927,18978,262035.3806385,13.80732325
1662494400000,2022-09-06 20:00:00,BTC/UST,18822,19005,18654,18978,460435.34177052,24.26153134
1662490800000,2022-09-06 19:00:00,BTC/UST,18963,19009,18768,18824,347554.39951336,18.46336589
1662487200000,2022-09-06 18:00:00,BTC/UST,19102,19130,18960,18968,664028.7360545599,35.00784142
1662483600000,2022-09-06 17:00:00,BTC/UST,19754,19754,18900,19103,2544956.2366979104,133.22285697
1662480000000,2022-09-06 16:00:00,BTC/UST,19815,19853,19689,19755,59388.7283307,3.00626314
1662476400000,2022-09-06 15:00:00,BTC/UST,19844,19879,19780,19820,336452.4254234,16.97539987
1662472800000,2022-09-06 14:00:00,BTC/UST,19770,19861,19668,19848,540786.5928504,27.2464023
1662469200000,2022-09-06 13:00:00,BTC/UST,19861,19914,19722,19778,453081.6390144,22.9083648
1662465600000,2022-09-06 12:00:00,BTC/UST,19921,20008,19860,19860,604657.0154388,30.44597258
1662462000000,2022-09-06 11:00:00,BTC/UST,19919,19952,19872,19919,216987.22672566999,10.89347993
1662458400000,2022-09-06 10:00:00,BTC/UST,19919,19994,19909,19911,599706.30577218,30.11934638
1662454800000,2022-09-06 09:00:00,BTC/UST,20010,20019,19888,19921,503326.51138517,25.26612677
1662451200000,2022-09-06 08:00:00,BTC/UST,19908,20013,19866,20009,1572093.09788839,78.56929871
1662447600000,2022-09-06 07:00:00,BTC/UST,19859,19952,19855,19908,246110.52302928,12.36239316
1662444000000,2022-09-06 06:00:00,BTC/UST,19785,19892,19762,19854,336177.35011278,16.93247457
1662440400000,2022-09-06 05:00:00,BTC/UST,19762,19837,19741,19791,82459.56110246999,4.16651817
1662436800000,2022-09-06 04:00:00,BTC/UST,19782,19848,19759,19763,20574.657911910002,1.04106957
1662433200000,2022-09-06 03:00:00,BTC/UST,19816,19820,19714,19781,26277.53872577,1.32842317
1662429600000,2022-09-06 02:00:00,BTC/UST,19791,19827,19687,19816,69816.52205656,3.52323991
1662426000000,2022-09-06 01:00:00,BTC/UST,20104,20176,19772,19772,114869.1738738,5.80968915
1662422400000,2022-09-06 00:00:00,BTC/UST,19805,20181,19784,20107,547059.39568498,27.20741014
1662418800000,2022-09-05 23:00:00,BTC/UST,19811,19855,19759,19791,58047.34558221,2.93301731
1662415200000,2022-09-05 22:00:00,BTC/UST,19748,19808,19730,19808,12566.08863296,0.63439462
1662411600000,2022-09-05 21:00:00,BTC/UST,19746,19790,19709,19751,55924.36871023999,2.83147024
1662408000000,2022-09-05 20:00:00,BTC/UST,19708,19789,19703,19747,23624.19726667,1.19634361
1662404400000,2022-09-05 19:00:00,BTC/UST,19740,19766,19700,19701,74671.94417562,3.79026162
1662400800000,2022-09-05 18:00:00,BTC/UST,19831,19844,19678,19741,86947.26987568,4.40440048
1662397200000,2022-09-05 17:00:00,BTC/UST,19842,19855,19802,19822,6465.14589864,0.32616012
1662393600000,2022-09-05 16:00:00,BTC/UST,19857,19906,19829,19842,61575.51033984,3.10329152
1662390000000,2022-09-05 15:00:00,BTC/UST,19849,19942,19843,19854,323192.57581224,16.27846156
1662386400000,2022-09-05 14:00:00,BTC/UST,19741,19868,19734,19841,115584.30997645001,5.82552845
1662382800000,2022-09-05 13:00:00,BTC/UST,19731,19786,19720,19744,8040.730574079999,0.40724931999999997
1662379200000,2022-09-05 12:00:00,BTC/UST,19695,19750,19673,19724,27215.66060764,1.37982461
1662375600000,2022-09-05 11:00:00,BTC/UST,19694,19718,19642,19695,51424.63231035,2.61105013
1662372000000,2022-09-05 10:00:00,BTC/UST,19775,19783,19664,19698,44391.003475560006,2.25357922
1662368400000,2022-09-05 09:00:00,BTC/UST,19780,19797,19735,19775,91565.65474874999,4.63037445
1662364800000,2022-09-05 08:00:00,BTC/UST,19746,19786,19726,19780,23890.823598400002,1.20782728
1662361200000,2022-09-05 07:00:00,BTC/UST,19788,19798,19716,19745,14263.024263399999,0.72236132
1662357600000,2022-09-05 06:00:00,BTC/UST,19723,19797,19712,19786,5715.51316258,0.28886653
1662354000000,2022-09-05 05:00:00,BTC/UST,19890,19890,19692,19727,138723.70517788,7.03217444
1662350400000,2022-09-05 04:00:00,BTC/UST,19896,19908,19840,19885,39327.3348449,1.97773874
1662346800000,2022-09-05 03:00:00,BTC/UST,19856,19916,19821,19889,509034.3423625,25.5937625
1662343200000,2022-09-05 02:00:00,BTC/UST,19834,19862,19820,19852,121022.59538992,6.0962419599999995
1662339600000,2022-09-05 01:00:00,BTC/UST,19910,19974,19816,19834,22875.05657862,1.15332543
1662336000000,2022-09-05 00:00:00,BTC/UST,20000,20048,19884,19910,55309.4044019,2.77797109
1662332400000,2022-09-04 23:00:00,BTC/UST,19837,20019,19830,19999,153391.65983351,7.66996649
1662328800000,2022-09-04 22:00:00,BTC/UST,19862,19876,19824,19836,25813.91660544,1.3013670400000001
1662325200000,2022-09-04 21:00:00,BTC/UST,19903,19924,19835,19863,56194.32490965,2.82909555
1662321600000,2022-09-04 20:00:00,BTC/UST,19884,19922,19870,19903,139343.72882794,7.00114198
1662318000000,2022-09-04 19:00:00,BTC/UST,19843,19918,19826,19884,172547.33251667998,8.67769727
1662314400000,2022-09-04 18:00:00,BTC/UST,19837,19875,19807,19849,28820.282143970002,1.45197653
1662310800000,2022-09-04 17:00:00,BTC/UST,19908,19948,19833,19835,178785.783453,9.0136518
1662307200000,2022-09-04 16:00:00,BTC/UST,19786,19909,19730,19899,354591.10625499004,17.81954401
1662303600000,2022-09-04 15:00:00,BTC/UST,19744,19784,19686,19784,80879.32196168,4.08811777
1662300000000,2022-09-04 14:00:00,BTC/UST,19707,19744,19655,19744,115730.45544128,5.86155062
1662296400000,2022-09-04 13:00:00,BTC/UST,19873,19878,19696,19707,22934.438644259997,1.16377118
1662292800000,2022-09-04 12:00:00,BTC/UST,19849,19949,19782,19872,330937.13662848,16.65343884
1662289200000,2022-09-04 11:00:00,BTC/UST,19760,19843,19715,19843,22230.992143329997,1.12034431
1662285600000,2022-09-04 10:00:00,BTC/UST,19778,19796,19752,19759,28563.10476719,1.44557441
1662282000000,2022-09-04 09:00:00,BTC/UST,19737,19827,19728,19780,44456.640273599995,2.24755512
1662278400000,2022-09-04 08:00:00,BTC/UST,19636,19753,19598,19737,62586.27390987,3.1710125099999997
1662274800000,2022-09-04 07:00:00,BTC/UST,19696,19723,19622,19650,20928.799599,1.06507886
1662271200000,2022-09-04 06:00:00,BTC/UST,19775,19788,19687,19701,25283.63415006,1.28336806
1662267600000,2022-09-04 05:00:00,BTC/UST,19799,19806,19768,19774,6040.924175159999,0.30549834
1662264000000,2022-09-04 04:00:00,BTC/UST,19771,19803,19758,19803,4132.24883946,0.20866782
1662260400000,2022-09-04 03:00:00,BTC/UST,19796,19808,19754,19771,9453.16279796,0.47813276
1662256800000,2022-09-04 02:00:00,BTC/UST,19786,19805,19778,19791,1670.01544287,0.08438257
1662253200000,2022-09-04 01:00:00,BTC/UST,19816,19827,19780,19785,3563.1372351,0.18009286
1662249600000,2022-09-04 00:00:00,BTC/UST,19830,19853,19805,19806,2976.5476809,0.15028515
1662246000000,2022-09-03 23:00:00,BTC/UST,19798,19839,19770,19830,22478.5517121,1.13356287
1662242400000,2022-09-03 22:00:00,BTC/UST,19754,19818,19754,19798,183601.30218444,9.27372978
1662238800000,2022-09-03 21:00:00,BTC/UST,19744,19769,19729,19753,24951.0710855,1.2631535
1662235200000,2022-09-03 20:00:00,BTC/UST,19707,19743,19678,19740,16372.5354366,0.82940909
1662231600000,2022-09-03 19:00:00,BTC/UST,19755,19820,19664,19707,111714.80491893,5.66878799
1662228000000,2022-09-03 18:00:00,BTC/UST,19817,19827,19745,19752,9079.149804480001,0.45965724
1662224400000,2022-09-03 17:00:00,BTC/UST,19797,19821,19754,19821,20970.09115782,1.05797342
1662220800000,2022-09-03 16:00:00,BTC/UST,19771,19825,19771,19796,113358.13847064,5.72631534
1662217200000,2022-09-03 15:00:00,BTC/UST,19819,19832,19752,19769,51180.68211008,2.58893632
1662213600000,2022-09-03 14:00:00,BTC/UST,19866,19866,19786,19816,7907.7888127999995,0.3990608
1662210000000,2022-09-03 13:00:00,BTC/UST,19846,19895,19828,19867,298205.03645226004,15.010068780000001
1662206400000,2022-09-03 12:00:00,BTC/UST,19803,19859,19789,19847,10825.048585710001,0.54542493
1662202800000,2022-09-03 11:00:00,BTC/UST,19850,19855,19770,19800,41473.600146,2.09462627
1662199200000,2022-09-03 10:00:00,BTC/UST,19793,19862,19793,19850,24314.078013000002,1.22489058
1662195600000,2022-09-03 09:00:00,BTC/UST,19789,19814,19735,19793,89830.66568619,4.53850683
1662192000000,2022-09-03 08:00:00,BTC/UST,19814,19856,19769,19788,62385.38737368,3.15268786
1662188400000,2022-09-03 07:00:00,BTC/UST,19891,19908,19763,19824,76958.29266384,3.88207691
1662184800000,2022-09-03 06:00:00,BTC/UST,19944,19950,19835,19886,8179.56977458,0.41132303
1662181200000,2022-09-03 05:00:00,BTC/UST,19923,19962,19923,19942,5516.14385712,0.27660935999999997
1662177600000,2022-09-03 04:00:00,BTC/UST,19897,19934,19893,19927,15279.558703089999,0.7667766699999999
1662174000000,2022-09-03 03:00:00,BTC/UST,19934,19937,19876,19897,24423.64489933,1.22750389
1662170400000,2022-09-03 02:00:00,BTC/UST,19954,19962,19905,19936,7192.88567424,0.36079884
1662166800000,2022-09-03 01:00:00,BTC/UST,20005,20007,19937,19954,218791.10458634,10.96477421
1662163200000,2022-09-03 00:00:00,BTC/UST,19956,20052,19931,20004,236680.1375622,11.83164055
1662159600000,2022-09-02 23:00:00,BTC/UST,19992,19997,19930,19959,41708.61789279,2.08971481
1662156000000,2022-09-02 22:00:00,BTC/UST,19975,20012,19887,19992,104079.73384704001,5.20606912
1662152400000,2022-09-02 21:00:00,BTC/UST,19974,20011,19929,19971,65504.17742022,3.27996482
1662148800000,2022-09-02 20:00:00,BTC/UST,19899,19975,19865,19967,23047.12000251,1.15426053
1662145200000,2022-09-02 19:00:00,BTC/UST,19936,19982,19784,19909,40985.62681471,2.05864819
1662141600000,2022-09-02 18:00:00,BTC/UST,19793,20067,19766,19943,206107.57192641,10.33483287
1662138000000,2022-09-02 17:00:00,BTC/UST,20125,20125,19771,19804,382736.30878528,19.32621232
1662134400000,2022-09-02 16:00:00,BTC/UST,20365,20377,20103,20128,215397.31847008003,10.701377110000001
1662130800000,2022-09-02 15:00:00,BTC/UST,20365,20397,20295,20357,63675.058686489996,3.12791957
1662127200000,2022-09-02 14:00:00,BTC/UST,20264,20440,20212,20363,732346.65436821,35.96457567
1662123600000,2022-09-02 13:00:00,BTC/UST,20291,20395,20254,20263,219096.97537437998,10.81266226
1662120000000,2022-09-02 12:00:00,BTC/UST,20092,20364,20021,20285,2336208.6098996997,115.16926842
1662116400000,2022-09-02 11:00:00,BTC/UST,20070,20095,19977,20089,162137.77559255,8.07097295
1662112800000,2022-09-02 10:00:00,BTC/UST,20136,20165,20038,20067,431328.30781104,21.49440912
1662109200000,2022-09-02 09:00:00,BTC/UST,20094,20161,20080,20136,15910.617662159999,0.79015781
1662105600000,2022-09-02 08:00:00,BTC/UST,20117,20133,20075,20096,70077.67436032,3.48714542
1662102000000,2022-09-02 07:00:00,BTC/UST,20105,20121,20052,20110,89190.33921579999,4.43512378
1662098400000,2022-09-02 06:00:00,BTC/UST,20125,20125,20066,20112,197353.75990704,9.81273667
1662094800000,2022-09-02 05:00:00,BTC/UST,20162,20170,20087,20122,310354.17359754,15.42362457
1662091200000,2022-09-02 04:00:00,BTC/UST,20166,20287,20149,20159,23681.223418669997,1.17472213
1662087600000,2022-09-02 03:00:00,BTC/UST,20024,20246,20024,20164,131771.01853208,6.53496422
1662084000000,2022-09-02 02:00:00,BTC/UST,20046,20083,19966,20024,71451.47380176,3.5682917400000003
1662080400000,2022-09-02 01:00:00,BTC/UST,20075,20087,20017,20047,39264.089282249995,1.95860175
1662076800000,2022-09-02 00:00:00,BTC/UST,20130,20130,20056,20072,87337.85985704,4.35122857
1662073200000,2022-09-01 23:00:00,BTC/UST,20079,20146,20064,20130,40747.936102499996,2.02423925
1662069600000,2022-09-01 22:00:00,BTC/UST,20103,20185,20071,20079,145743.40844865,7.25849935
1662066000000,2022-09-01 21:00:00,BTC/UST,20075,20168,20046,20095,75614.33269735001,3.7628431300000003
1662062400000,2022-09-01 20:00:00,BTC/UST,19873,20094,19851,20077,209021.46670854,10.41099102
1662058800000,2022-09-01 19:00:00,BTC/UST,19809,19896,19785,19871,176733.62601960998,8.89404791
1662055200000,2022-09-01 18:00:00,BTC/UST,19724,19927,19713,19813,142112.85726384,7.17270768
1662051600000,2022-09-01 17:00:00,BTC/UST,19656,19929,19642,19729,149079.12991313,7.55634497
1662048000000,2022-09-01 16:00:00,BTC/UST,19779,19814,19576,19659,136333.88932749,6.93493511
1662044400000,2022-09-01 15:00:00,BTC/UST,19697,19832,19664,19778,828606.43779342,41.89536039
1662040800000,2022-09-01 14:00:00,BTC/UST,19964,19979,19672,19699,881446.54520619,44.74575081
1662037200000,2022-09-01 13:00:00,BTC/UST,19998,20034,19913,19968,204486.6799872,10.24071915
1662033600000,2022-09-01 12:00:00,BTC/UST,20077,20092,19890,20001,238537.41227429998,11.9262743
1662030000000,2022-09-01 11:00:00,BTC/UST,20019,20121,19984,20075,213333.00899625002,10.62679995
1662026400000,2022-09-01 10:00:00,BTC/UST,19928,20071,19915,20024,1825033.4606544801,91.14230227
1662022800000,2022-09-01 09:00:00,BTC/UST,19926,19981,19839,19929,277961.60202174,13.94759406
1662019200000,2022-09-01 08:00:00,BTC/UST,19895,19931,19824,19926,1053535.0618134001,52.8723809
1662015600000,2022-09-01 07:00:00,BTC/UST,19980,19980,19816,19901,487089.36595963,24.47562263
1662012000000,2022-09-01 06:00:00,BTC/UST,20040,20055,19958,19980,51266.9133684,2.56591158
1662008400000,2022-09-01 05:00:00,BTC/UST,20055,20130,20041,20043,52611.347122110004,2.62492377
1662004800000,2022-09-01 04:00:00,BTC/UST,20024,20086,19997,20054,16183.608081,0.8070015
1662001200000,2022-09-01 03:00:00,BTC/UST,20120,20180,19940,20021,160985.65423642998,8.04083983
1661997600000,2022-09-01 02:00:00,BTC/UST,20132,20198,20078,20119,57609.47129828,2.86343612
1661994000000,2022-09-01 01:00:00,BTC/UST,20066,20174,20063,20127,13996.162834800001,0.6953924
1661990400000,2022-09-01 00:00:00,BTC/UST,20050,20129,19924,20067,39578.26289664,1.97230592
1661986800000,2022-08-31 23:00:00,BTC/UST,20155,20155,19977,20052,57800.6339292,2.8825371
1661983200000,2022-08-31 22:00:00,BTC/UST,20283,20283,20092,20154,165186.0999222,8.1961943
1661979600000,2022-08-31 21:00:00,BTC/UST,20195,20286,20165,20286,22424.28518484,1.10540694
1661976000000,2022-08-31 20:00:00,BTC/UST,20233,20239,20168,20201,53745.72954197,2.66054797
1661972400000,2022-08-31 19:00:00,BTC/UST,19998,20316,19997,20236,100514.32868559999,4.9671046
1661968800000,2022-08-31 18:00:00,BTC/UST,19975,20038,19949,19998,6746.49548298,0.33735851
1661965200000,2022-08-31 17:00:00,BTC/UST,20034,20135,19879,19981,83166.02454797001,4.1622553700000005
1661961600000,2022-08-31 16:00:00,BTC/UST,20151,20213,20029,20043,1179337.33628172,58.84036004
1661958000000,2022-08-31 15:00:00,BTC/UST,20102,20161,19877,20148,226334.50369235998,11.23359657
1661954400000,2022-08-31 14:00:00,BTC/UST,20324,20339,20104,20104,117732.87693160001,5.85619165
1661950800000,2022-08-31 13:00:00,BTC/UST,20312,20445,20234,20312,889120.68327304,43.77317267
1661947200000,2022-08-31 12:00:00,BTC/UST,20315,20417,20201,20306,143470.0113847,7.06539995
1661943600000,2022-08-31 11:00:00,BTC/UST,20339,20381,20271,20312,33783.02381928,1.66320519
1661940000000,2022-08-31 10:00:00,BTC/UST,20187,20410,20169,20335,288255.5380866,14.17533996
1661936400000,2022-08-31 09:00:00,BTC/UST,20234,20235,20170,20178,281915.65699668,13.97143706
1661932800000,2022-08-31 08:00:00,BTC/UST,20262,20337,20136,20233,34130.41218147,1.68686859
1661929200000,2022-08-31 07:00:00,BTC/UST,20249,20301,20193,20263,31430.36705193,1.55112111
1661925600000,2022-08-31 06:00:00,BTC/UST,20358,20484,20202,20241,844538.59585134,41.72415374
1661922000000,2022-08-31 05:00:00,BTC/UST,20348,20390,20319,20357,144965.43681655,7.12115915
1661918400000,2022-08-31 04:00:00,BTC/UST,20410,20435,20340,20347,67990.95063069,3.34157127
1661914800000,2022-08-31 03:00:00,BTC/UST,20333,20440,20303,20404,114351.48039532,5.60436583
1661911200000,2022-08-31 02:00:00,BTC/UST,20240,20403,20240,20335,93719.1943849,4.60876294
1661907600000,2022-08-31 01:00:00,BTC/UST,19963,20245,19949,20239,500727.88118341,24.74074219
1661904000000,2022-08-31 00:00:00,BTC/UST,19811,19984,19811,19956,131002.35237539999,6.56455965
1661900400000,2022-08-30 23:00:00,BTC/UST,19904,19920,19762,19811,885897.05882348,44.71743268
1661896800000,2022-08-30 22:00:00,BTC/UST,19886,19904,19784,19904,192307.35138176003,9.661743940000001
1661893200000,2022-08-30 21:00:00,BTC/UST,19976,20002,19825,19883,193309.12576419,9.72233193
1661889600000,2022-08-30 20:00:00,BTC/UST,19949,20059,19853,19970,249347.0888929,12.48608357
1661886000000,2022-08-30 19:00:00,BTC/UST,19774,20101,19765,19942,407220.4220916,20.4202398
1661882400000,2022-08-30 18:00:00,BTC/UST,19679,19804,19678,19778,152098.12920631998,7.69026844
1661878800000,2022-08-30 17:00:00,BTC/UST,19612,19696,19581,19679,237526.77272885,12.07006315
1661875200000,2022-08-30 16:00:00,BTC/UST,19761,19936,19555,19621,390098.23608224,19.88166944
1661871600000,2022-08-30 15:00:00,BTC/UST,19814,19840,19662,19767,537317.80999347,27.18256741
1661868000000,2022-08-30 14:00:00,BTC/UST,20273,20303,19722,19825,480822.61161025,24.25334737
1661864400000,2022-08-30 13:00:00,BTC/UST,20345,20444,20272,20272,82608.03186048001,4.07498184
1661860800000,2022-08-30 12:00:00,BTC/UST,20407,20448,20286,20346,1370862.03534246,67.37747151
1661857200000,2022-08-30 11:00:00,BTC/UST,20403,20415,20368,20402,44071.325622640004,2.16014732
1661853600000,2022-08-30 10:00:00,BTC/UST,20424,20509,20344,20400,1449554.34828,71.0565857
1661850000000,2022-08-30 09:00:00,BTC/UST,20407,20443,20391,20422,45461.95293235999,2.2261263799999997
1661846400000,2022-08-30 08:00:00,BTC/UST,20441,20499,20394,20399,73154.15392827,3.58616373
1661842800000,2022-08-30 07:00:00,BTC/UST,20400,20571,20391,20440,21468.554494800002,1.05032067
1661839200000,2022-08-30 06:00:00,BTC/UST,20418,20431,20377,20402,97872.85714152,4.79721876
1661835600000,2022-08-30 05:00:00,BTC/UST,20469,20469,20370,20419,199820.94085268,9.78602972
1661832000000,2022-08-30 04:00:00,BTC/UST,20275,20537,20261,20467,197177.06220517,9.63390151
1661828400000,2022-08-30 03:00:00,BTC/UST,20202,20278,20172,20271,203304.51173948997,10.02932819
