https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPINE,Volume USDT
1653541200,2022-05-26 05:00:00,ALPINE/USDT,3.506,3.506,3.455,3.476,401.6411,1393.5018088
1653537600,2022-05-26 04:00:00,ALPINE/USDT,3.532,3.532,3.51,3.51,7.3793,25.9749149
1653534000,2022-05-26 03:00:00,ALPINE/USDT,3.565,3.565,3.536,3.536,153.6842,544.7194904
1653530400,2022-05-26 02:00:00,ALPINE/USDT,3.603,3.603,3.566,3.566,160.3904,573.5563941
1653526800,2022-05-26 01:00:00,ALPINE/USDT,3.634,3.65,3.611,3.611,508.9052,1849.6409483
1653523200,2022-05-26 00:00:00,ALPINE/USDT,3.521,3.634,3.521,3.634,262.5309,937.6000261
1653519600,2022-05-25 23:00:00,ALPINE/USDT,3.506,3.506,3.5,3.5,4.7352,16.5866112
1653516000,2022-05-25 22:00:00,ALPINE/USDT,3.521,3.532,3.521,3.532,1.54950411,5.46401399597
1653512400,2022-05-25 21:00:00,ALPINE/USDT,3.519,3.521,3.519,3.521,5.28,18.5847774
1653508800,2022-05-25 20:00:00,ALPINE/USDT,3.524,3.524,3.49,3.506,166.86556889,583.93306596836
1653505200,2022-05-25 19:00:00,ALPINE/USDT,3.536,3.566,3.51,3.51,473.6998,1677.0116299
1653501600,2022-05-25 18:00:00,ALPINE/USDT,3.51,3.551,3.506,3.51,22.5842,79.6938036
1653498000,2022-05-25 17:00:00,ALPINE/USDT,3.506,3.54,3.506,3.521,372.9539,1317.8768401
1653494400,2022-05-25 16:00:00,ALPINE/USDT,3.506,3.506,3.477,3.477,72.0784,251.6555439
1653490800,2022-05-25 15:00:00,ALPINE/USDT,3.503,3.528,3.503,3.528,17.86878934,62.84416889152
1653487200,2022-05-25 14:00:00,ALPINE/USDT,3.523,3.528,3.502,3.502,47.58331899,167.47069453205
1653483600,2022-05-25 13:00:00,ALPINE/USDT,3.505,3.522,3.505,3.522,430.8148,1510.0998693
1653480000,2022-05-25 12:00:00,ALPINE/USDT,3.496,3.558,3.489,3.489,853.259,2994.0794544
1653476400,2022-05-25 11:00:00,ALPINE/USDT,3.536,3.536,3.501,3.501,199.28932889,700.7537402817
1653472800,2022-05-25 10:00:00,ALPINE/USDT,3.566,3.581,3.54,3.54,371.7428,1323.7397826
1653469200,2022-05-25 09:00:00,ALPINE/USDT,3.5,3.579,3.5,3.556,302.95694404,1070.42565430928
1653465600,2022-05-25 08:00:00,ALPINE/USDT,3.519,3.542,3.473,3.505,201.13670666,704.66915828972
1653462000,2022-05-25 07:00:00,ALPINE/USDT,3.525,3.525,3.521,3.521,221.9267,782.1036377
1653458400,2022-05-25 06:00:00,ALPINE/USDT,3.54,3.563,3.492,3.536,818.79227137,2868.69668199131
1653454800,2022-05-25 05:00:00,ALPINE/USDT,3.551,3.588,3.542,3.542,34.2577,122.0006512
1653451200,2022-05-25 04:00:00,ALPINE/USDT,3.634,3.641,3.558,3.558,480.6509,1730.4705239
1653447600,2022-05-25 03:00:00,ALPINE/USDT,3.629,3.744,3.608,3.622,1026.41344542,3793.91830934219
1653444000,2022-05-25 02:00:00,ALPINE/USDT,3.505,3.654,3.505,3.626,168.8967842,606.1467933724
1653440400,2022-05-25 01:00:00,ALPINE/USDT,3.506,3.506,3.474,3.484,46.6969,162.5466604
1653436800,2022-05-25 00:00:00,ALPINE/USDT,3.506,3.522,3.495,3.522,30.5352,107.1209276
1653433200,2022-05-24 23:00:00,ALPINE/USDT,3.523,3.523,3.523,3.523,5.8513,20.6141299
1653429600,2022-05-24 22:00:00,ALPINE/USDT,3.471,3.522,3.471,3.522,78.6504,273.9837293
1653426000,2022-05-24 21:00:00,ALPINE/USDT,3.45,3.472,3.446,3.463,20.32620334,70.32443169648
1653422400,2022-05-24 20:00:00,ALPINE/USDT,3.427,3.449,3.427,3.447,143.0513,493.1768051
1653418800,2022-05-24 19:00:00,ALPINE/USDT,3.41,3.45,3.397,3.431,207.1994,710.4815321
1653415200,2022-05-24 18:00:00,ALPINE/USDT,3.427,3.445,3.414,3.418,195.6242,673.3540304
1653411600,2022-05-24 17:00:00,ALPINE/USDT,3.406,3.406,3.403,3.403,144.0531,490.6343481
1653408000,2022-05-24 16:00:00,ALPINE/USDT,3.495,3.495,3.406,3.406,390.1162,1335.6709382
1653404400,2022-05-24 15:00:00,ALPINE/USDT,3.441,3.49,3.415,3.48,288.7309,995.1282849
1653400800,2022-05-24 14:00:00,ALPINE/USDT,3.45,3.701,3.337,3.414,3999.73568588,13544.8079128559
1653397200,2022-05-24 13:00:00,ALPINE/USDT,3.497,3.609,3.468,3.468,461.23686077,1639.16357249583
1653393600,2022-05-24 12:00:00,ALPINE/USDT,3.526,3.846,3.502,3.506,2133.24439579,7506.64495220134
1653390000,2022-05-24 11:00:00,ALPINE/USDT,3.519,3.532,3.51,3.52,1088.77489757,3835.239015942
1653386400,2022-05-24 10:00:00,ALPINE/USDT,3.494,3.51,3.481,3.51,205.034,716.1723632
1653382800,2022-05-24 09:00:00,ALPINE/USDT,3.508,3.508,3.465,3.465,182.3115,636.1880779
1653379200,2022-05-24 08:00:00,ALPINE/USDT,3.522,3.522,3.495,3.508,68.18573568,239.12551116544
1653375600,2022-05-24 07:00:00,ALPINE/USDT,3.538,3.538,3.532,3.532,82.9151347,293.3452523686
1653372000,2022-05-24 06:00:00,ALPINE/USDT,3.532,3.873,3.519,3.532,1503.7875,5526.7793329
1653368400,2022-05-24 05:00:00,ALPINE/USDT,3.564,3.564,3.54,3.54,15.6832,55.8011763
1653364800,2022-05-24 04:00:00,ALPINE/USDT,3.565,3.568,3.565,3.568,8.2868,29.5505192
1653361200,2022-05-24 03:00:00,ALPINE/USDT,3.595,3.595,3.57,3.587,22.7944,81.7475591
1653357600,2022-05-24 02:00:00,ALPINE/USDT,3.6,3.6,3.6,3.6,0.6074,2.18664
1653354000,2022-05-24 01:00:00,ALPINE/USDT,3.549,3.634,3.542,3.603,513.8063,1849.8792843
1653350400,2022-05-24 00:00:00,ALPINE/USDT,3.496,3.619,3.496,3.558,457.48546777,1628.38558506527
1653346800,2022-05-23 23:00:00,ALPINE/USDT,3.51,3.51,3.473,3.473,35.3732,123.0069576
1653343200,2022-05-23 22:00:00,ALPINE/USDT,3.57,3.57,3.514,3.535,467.3544,1646.8094809
1653339600,2022-05-23 21:00:00,ALPINE/USDT,3.57,3.583,3.57,3.583,144.62321895,517.39336499785
1653336000,2022-05-23 20:00:00,ALPINE/USDT,3.565,3.593,3.54,3.555,354.64808587,1263.04286967003
1653332400,2022-05-23 19:00:00,ALPINE/USDT,3.531,3.573,3.499,3.54,604.35938977,2142.34513367787
1653328800,2022-05-23 18:00:00,ALPINE/USDT,3.576,3.628,3.523,3.523,153.91069045,551.37483877944
1653325200,2022-05-23 17:00:00,ALPINE/USDT,3.634,3.634,3.588,3.588,138.9644,502.0011318
1653321600,2022-05-23 16:00:00,ALPINE/USDT,3.684,3.684,3.643,3.664,110.0099,401.9626475
1653318000,2022-05-23 15:00:00,ALPINE/USDT,3.66,3.711,3.657,3.711,30.6273,112.5193762
1653314400,2022-05-23 14:00:00,ALPINE/USDT,3.576,3.83,3.532,3.668,789.62822441,2940.54363913616
1653310800,2022-05-23 13:00:00,ALPINE/USDT,3.634,3.634,3.562,3.599,192.67399597,693.48482199603
1653307200,2022-05-23 12:00:00,ALPINE/USDT,3.636,3.668,3.628,3.635,333.2937,1214.9408222
1653303600,2022-05-23 11:00:00,ALPINE/USDT,3.653,3.726,3.653,3.657,498.69698481,1831.65010602991
1653300000,2022-05-23 10:00:00,ALPINE/USDT,3.671,3.704,3.616,3.634,646.07360413,2352.53156369752
1653296400,2022-05-23 09:00:00,ALPINE/USDT,3.68,3.73,3.664,3.664,1256.73523732,4650.04461173795
1653292800,2022-05-23 08:00:00,ALPINE/USDT,3.664,3.706,3.64,3.669,338.13843907,1245.74317808331
1653289200,2022-05-23 07:00:00,ALPINE/USDT,3.717,3.717,3.63,3.679,331.8023,1220.0898767
1653285600,2022-05-23 06:00:00,ALPINE/USDT,3.726,3.772,3.676,3.712,1097.16029639,4056.29861878809
1653282000,2022-05-23 05:00:00,ALPINE/USDT,3.854,3.86,3.683,3.758,1381.63039544,5192.59200684333
1653278400,2022-05-23 04:00:00,ALPINE/USDT,3.66,4.001,3.468,3.858,7947.80266591,30455.60875174952
1653274800,2022-05-23 03:00:00,ALPINE/USDT,3.51,3.658,3.495,3.658,1087.93457727,3856.1479892904
1653271200,2022-05-23 02:00:00,ALPINE/USDT,3.513,3.642,3.48,3.507,1080.85647017,3862.91341626223
1653267600,2022-05-23 01:00:00,ALPINE/USDT,3.465,3.525,3.465,3.525,155.72943582,541.84952979258
1653264000,2022-05-23 00:00:00,ALPINE/USDT,3.409,3.45,3.409,3.45,210.5085,719.6371911
1653260400,2022-05-22 23:00:00,ALPINE/USDT,3.405,3.427,3.405,3.42,8.9841,30.6787935
1653256800,2022-05-22 22:00:00,ALPINE/USDT,3.393,3.41,3.356,3.41,1919.3164,6461.277302
1653253200,2022-05-22 21:00:00,ALPINE/USDT,3.404,3.404,3.388,3.397,23.156,78.5673136
1653249600,2022-05-22 20:00:00,ALPINE/USDT,3.395,3.434,3.395,3.43,203.29080701,694.24707557234
1653246000,2022-05-22 19:00:00,ALPINE/USDT,3.404,3.404,3.365,3.39,156.8761,529.9015496
1653242400,2022-05-22 18:00:00,ALPINE/USDT,3.396,3.427,3.387,3.427,179.6615,610.5284026
1653238800,2022-05-22 17:00:00,ALPINE/USDT,3.422,3.448,3.4,3.404,596.7241,2036.3098601
1653235200,2022-05-22 16:00:00,ALPINE/USDT,3.382,3.427,3.366,3.427,602.55922697,2039.30538769012
1653231600,2022-05-22 15:00:00,ALPINE/USDT,3.485,3.485,3.368,3.389,162.0723,552.2228981
1653228000,2022-05-22 14:00:00,ALPINE/USDT,3.507,3.519,3.488,3.519,734.46327163,2575.47624666597
1653224400,2022-05-22 13:00:00,ALPINE/USDT,3.508,3.529,3.463,3.529,496.59626836,1734.32436939672
1653220800,2022-05-22 12:00:00,ALPINE/USDT,3.48,3.522,3.48,3.495,55.21286436,193.7871261728
1653217200,2022-05-22 11:00:00,ALPINE/USDT,3.514,3.873,3.418,3.468,1220.18708458,4260.87059407062
1653213600,2022-05-22 10:00:00,ALPINE/USDT,3.518,3.519,3.496,3.519,149.7144,526.1930926
1653210000,2022-05-22 09:00:00,ALPINE/USDT,3.404,3.51,3.402,3.51,407.9101,1399.1913258
1653206400,2022-05-22 08:00:00,ALPINE/USDT,3.401,3.401,3.401,3.401,0,0
1653202800,2022-05-22 07:00:00,ALPINE/USDT,3.381,3.401,3.374,3.401,43.2856,146.3311793
1653199200,2022-05-22 06:00:00,ALPINE/USDT,3.358,3.404,3.358,3.404,306.837,1034.5844034
1653195600,2022-05-22 05:00:00,ALPINE/USDT,3.319,3.368,3.316,3.365,735.0248,2455.2759626
1653192000,2022-05-22 04:00:00,ALPINE/USDT,3.39,3.39,3.314,3.314,419.3812,1421.0687902
1653188400,2022-05-22 03:00:00,ALPINE/USDT,3.433,3.482,3.39,3.412,443.9141,1526.3105647
1653184800,2022-05-22 02:00:00,ALPINE/USDT,3.48,3.48,3.396,3.434,814.96144536,2820.62819606624
1653181200,2022-05-22 01:00:00,ALPINE/USDT,3.508,3.508,3.508,3.508,23.322,81.813576
1653177600,2022-05-22 00:00:00,ALPINE/USDT,3.509,3.514,3.509,3.514,40.39713215,141.7537643751
1653174000,2022-05-21 23:00:00,ALPINE/USDT,3.505,3.505,3.505,3.505,3.3628,11.786614
1653170400,2022-05-21 22:00:00,ALPINE/USDT,3.5,3.508,3.481,3.508,210.5162,735.1776361
1653166800,2022-05-21 21:00:00,ALPINE/USDT,3.528,3.528,3.528,3.528,2.8851,10.1786328
1653163200,2022-05-21 20:00:00,ALPINE/USDT,3.52,3.534,3.52,3.534,357.9073,1263.9336162
1653159600,2022-05-21 19:00:00,ALPINE/USDT,3.512,3.537,3.5,3.5,64.5364,227.0257056
1653156000,2022-05-21 18:00:00,ALPINE/USDT,3.533,3.536,3.533,3.536,122.6194,433.216697
1653152400,2022-05-21 17:00:00,ALPINE/USDT,3.545,3.545,3.488,3.532,1982.80034368,6949.19764117888
1653148800,2022-05-21 16:00:00,ALPINE/USDT,3.569,3.595,3.548,3.548,57.2755,204.6788313
1653145200,2022-05-21 15:00:00,ALPINE/USDT,3.568,3.593,3.568,3.593,731.8616,2620.8298314
1653141600,2022-05-21 14:00:00,ALPINE/USDT,3.608,3.608,3.54,3.566,1376.84778179,4898.0297857903
1653138000,2022-05-21 13:00:00,ALPINE/USDT,3.56,3.644,3.56,3.644,717.3082,2589.9488982884
1653134400,2022-05-21 12:00:00,ALPINE/USDT,3.554,3.584,3.554,3.584,29.7066,105.6566625
1653130800,2022-05-21 11:00:00,ALPINE/USDT,3.528,3.564,3.528,3.535,131.558,464.7741397
1653127200,2022-05-21 10:00:00,ALPINE/USDT,3.606,3.618,3.528,3.547,318.06059457,1132.02952496361
1653123600,2022-05-21 09:00:00,ALPINE/USDT,3.595,3.639,3.584,3.603,84.50560206,303.90522949634
1653120000,2022-05-21 08:00:00,ALPINE/USDT,3.574,3.657,3.57,3.599,283.34532613,1030.29333001792
1653116400,2022-05-21 07:00:00,ALPINE/USDT,3.529,3.57,3.501,3.57,363.6368,1275.5470244
1653112800,2022-05-21 06:00:00,ALPINE/USDT,3.678,3.678,3.5,3.5,266.9974,949.2638166
1653109200,2022-05-21 05:00:00,ALPINE/USDT,3.786,3.8,3.582,3.671,287.28944635,1052.29928714772
1653105600,2022-05-21 04:00:00,ALPINE/USDT,3.66,3.794,3.616,3.773,605.59771956,2236.78504915315
1653102000,2022-05-21 03:00:00,ALPINE/USDT,3.632,3.728,3.56,3.664,327.9005,1198.1230654
1653098400,2022-05-21 02:00:00,ALPINE/USDT,3.54,3.665,3.53,3.612,1455.79114959,5262.42717245408
1653094800,2022-05-21 01:00:00,ALPINE/USDT,3.516,3.539,3.22,3.539,5201.1686,18042.0039408
1653091200,2022-05-21 00:00:00,ALPINE/USDT,3.7,3.7,3.163,3.507,5894.1742,20541.305233
1653087600,2022-05-20 23:00:00,ALPINE/USDT,3.547,3.819,3.547,3.701,9980.50743419,37640.2210697786
1653084000,2022-05-20 22:00:00,ALPINE/USDT,3.603,3.603,3.46,3.541,1759.5353,6193.6963709
1653080400,2022-05-20 21:00:00,ALPINE/USDT,3.651,3.669,3.608,3.614,744.84903083,2700.71541991327
1653076800,2022-05-20 20:00:00,ALPINE/USDT,3.656,3.7,3.62,3.656,655.99569133,2388.574362621
1653073200,2022-05-20 19:00:00,ALPINE/USDT,3.664,4.044,3.625,3.657,4118.0228846,15500.9774345309
1653069600,2022-05-20 18:00:00,ALPINE/USDT,3.547,3.826,3.547,3.684,2300.76185554,8479.85238780206
1653066000,2022-05-20 17:00:00,ALPINE/USDT,3.56,3.608,3.51,3.541,1841.65724089,6561.68790308391
1653062400,2022-05-20 16:00:00,ALPINE/USDT,3.497,3.642,3.435,3.57,2356.57416698,8419.45413968006
1653058800,2022-05-20 15:00:00,ALPINE/USDT,3.765,3.854,3.419,3.51,3241.07974638,11599.61031728478
1653055200,2022-05-20 14:00:00,ALPINE/USDT,3.645,3.965,3.638,3.77,2833.92521378,10725.58207142257
1653051600,2022-05-20 13:00:00,ALPINE/USDT,3.77,3.783,3.6,3.617,3927.81668137,14294.76081286801
1653048000,2022-05-20 12:00:00,ALPINE/USDT,3.936,3.936,3.759,3.761,2148.25303807,8232.76350077717
1653044400,2022-05-20 11:00:00,ALPINE/USDT,4.053,4.156,3.836,3.953,4592.32861113,18254.16531756818
1653040800,2022-05-20 10:00:00,ALPINE/USDT,3.529,4.286,3.529,4.055,14246.56267912,56878.10745660187
1653037200,2022-05-20 09:00:00,ALPINE/USDT,3.521,3.595,3.499,3.504,4758.89610132,16850.30002307227
1653033600,2022-05-20 08:00:00,ALPINE/USDT,3.586,3.63,3.49,3.51,1310.84246743,4620.94127557879
1653030000,2022-05-20 07:00:00,ALPINE/USDT,3.62,3.746,3.482,3.606,2023.95907866,7233.6527187774
1653026400,2022-05-20 06:00:00,ALPINE/USDT,3.414,3.723,3.401,3.644,4639.84154705,16722.06223913398
1653022800,2022-05-20 05:00:00,ALPINE/USDT,3.12,3.754,3.12,3.42,6792.16174524,23346.88508560528
1653019200,2022-05-20 04:00:00,ALPINE/USDT,3.1,3.117,3.095,3.113,106.0963,329.7868809
1653015600,2022-05-20 03:00:00,ALPINE/USDT,3.18,3.18,3.05,3.095,1007.955,3098.9172795
1653012000,2022-05-20 02:00:00,ALPINE/USDT,3.198,3.198,3.18,3.193,139.13752533,444.26563857869
1653008400,2022-05-20 01:00:00,ALPINE/USDT,3.225,3.273,3.209,3.209,61.8044,200.5688286
1653004800,2022-05-20 00:00:00,ALPINE/USDT,3.297,3.297,3.18,3.214,183.8778,587.9520233
1653001200,2022-05-19 23:00:00,ALPINE/USDT,3.226,3.317,3.226,3.285,245.6837679,807.4154178422
1652997600,2022-05-19 22:00:00,ALPINE/USDT,3.141,3.309,3.129,3.209,547.59300494,1748.08836768224
1652994000,2022-05-19 21:00:00,ALPINE/USDT,3.232,3.24,3.142,3.159,207.6963,660.471319
1652990400,2022-05-19 20:00:00,ALPINE/USDT,3.096,3.38,3.096,3.244,3619.7827119,11876.89600509575
1652986800,2022-05-19 19:00:00,ALPINE/USDT,3.085,3.119,3.071,3.109,1857.30065895,5746.38700417555
1652983200,2022-05-19 18:00:00,ALPINE/USDT,3.094,3.126,3.08,3.096,158.33105642,491.93891881308
1652979600,2022-05-19 17:00:00,ALPINE/USDT,3.12,3.12,3.06,3.102,113.25984116,351.63539724316
1652976000,2022-05-19 16:00:00,ALPINE/USDT,3.135,3.165,3.094,3.129,2545.4908452,7974.37281244111
1652972400,2022-05-19 15:00:00,ALPINE/USDT,3.03,3.211,3.008,3.118,1185.85186418,3722.2172075467
1652968800,2022-05-19 14:00:00,ALPINE/USDT,3.035,3.071,2.982,3.028,2712.83271674,8220.2976511918
1652965200,2022-05-19 13:00:00,ALPINE/USDT,3.078,3.08,3.015,3.017,1436.06655426,4364.15826869461
1652961600,2022-05-19 12:00:00,ALPINE/USDT,3.066,3.1,3.028,3.085,620.25620097,1898.60731169245
1652958000,2022-05-19 11:00:00,ALPINE/USDT,3.03,3.123,3.019,3.075,1261.19326734,3891.21250499676
1652954400,2022-05-19 10:00:00,ALPINE/USDT,2.987,3.046,2.95,3.045,706.28907928,2129.52423009768
1652950800,2022-05-19 09:00:00,ALPINE/USDT,3.003,3.06,2.955,3.003,794.077,2383.1412986
1652947200,2022-05-19 08:00:00,ALPINE/USDT,3.03,3.063,2.94,2.986,1941.1128041,5840.81629713254
1652943600,2022-05-19 07:00:00,ALPINE/USDT,3.19,3.203,2.988,3.024,1209.95357503,3706.22384419324
1652940000,2022-05-19 06:00:00,ALPINE/USDT,3.129,3.232,3.129,3.203,438.6773,1392.9025477
1652936400,2022-05-19 05:00:00,ALPINE/USDT,3.262,3.28,3.087,3.151,590.91207321,1866.19603165837
1652932800,2022-05-19 04:00:00,ALPINE/USDT,3.232,3.362,3.232,3.251,226.2897,751.6563315
1652929200,2022-05-19 03:00:00,ALPINE/USDT,3.417,3.447,3.175,3.238,1167.50964812,3872.00916646852
1652925600,2022-05-19 02:00:00,ALPINE/USDT,3.28,3.441,3.252,3.414,2453.53778023,8280.26415928199
1652922000,2022-05-19 01:00:00,ALPINE/USDT,3.141,3.486,3.135,3.287,1571.29293156,5304.70765041511
1652918400,2022-05-19 00:00:00,ALPINE/USDT,3.09,3.337,3.09,3.158,3172.28354201,10282.11882649923
1652914800,2022-05-18 23:00:00,ALPINE/USDT,3.052,3.367,3.027,3.084,4635.76203806,14765.07041695242
1652911200,2022-05-18 22:00:00,ALPINE/USDT,3.381,3.384,3.05,3.076,3525.91465397,11223.30600247333
1652907600,2022-05-18 21:00:00,ALPINE/USDT,3.417,3.484,3.345,3.392,3127.8606,10718.8158134
1652904000,2022-05-18 20:00:00,ALPINE/USDT,3.652,3.658,3.367,3.403,3872.76583495,13414.65698009299
1652900400,2022-05-18 19:00:00,ALPINE/USDT,3.759,3.763,3.49,3.652,3752.54365923,13598.89276497035
1652896800,2022-05-18 18:00:00,ALPINE/USDT,3.962,4.304,3.73,3.741,8928.34860663,35627.3799608323
1652893200,2022-05-18 17:00:00,ALPINE/USDT,3.954,4.005,3.871,3.961,12797.71013413,50176.27911537382
1652889600,2022-05-18 16:00:00,ALPINE/USDT,4.4,4.628,3.809,3.975,30112.64227675,128565.46221083252
1652886000,2022-05-18 15:00:00,ALPINE/USDT,3.645,4.664,3.569,4.403,28919.83164159,117308.80614021499
1652882400,2022-05-18 14:00:00,ALPINE/USDT,3.576,3.7,3.521,3.644,3088.92304722,11154.83454471313
1652878800,2022-05-18 13:00:00,ALPINE/USDT,3.51,3.688,3.482,3.58,2350.75440975,8403.30787045546
1652875200,2022-05-18 12:00:00,ALPINE/USDT,3.7,3.76,3.467,3.509,4270.99873856,15416.52076943391
1652871600,2022-05-18 11:00:00,ALPINE/USDT,3.765,3.981,3.628,3.714,8152.68967157,30397.53464583185
1652868000,2022-05-18 10:00:00,ALPINE/USDT,3.763,3.775,3.59,3.731,5255.45267101,19337.51893386106
1652864400,2022-05-18 09:00:00,ALPINE/USDT,3.549,3.969,3.54,3.768,14837.80643109,55674.47107082871
1652860800,2022-05-18 08:00:00,ALPINE/USDT,3.683,3.81,3.409,3.54,10608.62990735,37571.08238571252
1652857200,2022-05-18 07:00:00,ALPINE/USDT,3.225,4.04,3.225,3.66,21727.72354358,81709.56488683207
1652853600,2022-05-18 06:00:00,ALPINE/USDT,3.33,3.345,3.18,3.198,419.69782927,1357.94277304567
1652850000,2022-05-18 05:00:00,ALPINE/USDT,3.174,3.343,3.106,3.315,3178.41372195,10369.54151353756
1652846400,2022-05-18 04:00:00,ALPINE/USDT,3.091,3.268,3.009,3.18,1518.76870207,4750.92190529295
1652842800,2022-05-18 03:00:00,ALPINE/USDT,2.987,3.236,2.987,3.089,1719.64165192,5366.03724465837
1652839200,2022-05-18 02:00:00,ALPINE/USDT,2.953,3.081,2.953,2.97,1100.77706523,3321.94234607363
1652835600,2022-05-18 01:00:00,ALPINE/USDT,2.919,3.029,2.917,2.928,416.8756,1241.0675791
1652832000,2022-05-18 00:00:00,ALPINE/USDT,2.919,2.936,2.884,2.896,189.79485814,552.16666278276
1652828400,2022-05-17 23:00:00,ALPINE/USDT,2.982,2.982,2.922,2.926,254.41864139,751.98632247664
1652824800,2022-05-17 22:00:00,ALPINE/USDT,2.936,3.009,2.936,2.987,525.18207085,1554.4149348743
1652821200,2022-05-17 21:00:00,ALPINE/USDT,2.91,3.021,2.897,2.928,1162.36945704,3457.90408715755
1652817600,2022-05-17 20:00:00,ALPINE/USDT,2.982,3.125,2.874,2.928,1325.55087146,3987.98977877641
1652814000,2022-05-17 19:00:00,ALPINE/USDT,3.117,3.171,2.955,2.955,2271.20708257,6944.09512745834
1652810400,2022-05-17 18:00:00,ALPINE/USDT,2.685,3.576,2.685,3.105,15043.64570835,45513.47967034759
1652806800,2022-05-17 17:00:00,ALPINE/USDT,2.67,2.67,2.67,2.67,37.453,99.99951
1652803200,2022-05-17 16:00:00,ALPINE/USDT,2.642,2.67,2.642,2.67,124.4119,331.6738396
1652799600,2022-05-17 15:00:00,ALPINE/USDT,2.712,2.712,2.646,2.651,1241.1311,3291.0150005
1652796000,2022-05-17 14:00:00,ALPINE/USDT,2.739,2.747,2.661,2.682,273.57619923,745.24277788481
1652792400,2022-05-17 13:00:00,ALPINE/USDT,2.743,2.771,2.711,2.762,1082.44631815,2950.51959242521
1652788800,2022-05-17 12:00:00,ALPINE/USDT,2.672,2.928,2.649,2.725,10454.79556374,28485.3742404344
1652785200,2022-05-17 11:00:00,ALPINE/USDT,2.68,2.68,2.644,2.644,36.95802985,99.028753398
1652781600,2022-05-17 10:00:00,ALPINE/USDT,2.69,2.69,2.69,2.69,0.1464,0.393816
1652778000,2022-05-17 09:00:00,ALPINE/USDT,2.697,2.697,2.697,2.697,0.2084,0.5620548
1652774400,2022-05-17 08:00:00,ALPINE/USDT,2.708,2.708,2.685,2.685,4.54688079,12.29616797932
1652770800,2022-05-17 07:00:00,ALPINE/USDT,2.708,2.708,2.708,2.708,13.8972,37.6336176
1652767200,2022-05-17 06:00:00,ALPINE/USDT,2.709,2.712,2.7,2.712,124.90525133,337.26315500696
1652763600,2022-05-17 05:00:00,ALPINE/USDT,2.698,2.698,2.682,2.688,125.6073,338.0841296
1652760000,2022-05-17 04:00:00,ALPINE/USDT,2.647,2.698,2.642,2.686,184.10509936,490.45430477328
1652756400,2022-05-17 03:00:00,ALPINE/USDT,2.658,2.658,2.658,2.658,0.6241,1.6588578
1652752800,2022-05-17 02:00:00,ALPINE/USDT,2.623,2.625,2.613,2.625,41.2550723,108.1455999875
1652749200,2022-05-17 01:00:00,ALPINE/USDT,2.616,2.616,2.603,2.603,373.0154,973.6530862
1652745600,2022-05-17 00:00:00,ALPINE/USDT,2.602,2.625,2.602,2.624,123.72121183,323.25801158166
1652742000,2022-05-16 23:00:00,ALPINE/USDT,2.63,2.63,2.63,2.63,0,0
1652738400,2022-05-16 22:00:00,ALPINE/USDT,2.623,2.64,2.623,2.63,19.48158229,51.2349035681
1652734800,2022-05-16 21:00:00,ALPINE/USDT,2.63,2.636,2.63,2.636,14.7126,38.7187146
1652731200,2022-05-16 20:00:00,ALPINE/USDT,2.598,2.599,2.585,2.599,524.9556,1359.8808712
1652727600,2022-05-16 19:00:00,ALPINE/USDT,2.612,2.615,2.612,2.615,5.4256,14.1762305
1652724000,2022-05-16 18:00:00,ALPINE/USDT,2.605,2.624,2.605,2.624,69.6234,182.603957
1652720400,2022-05-16 17:00:00,ALPINE/USDT,2.625,2.635,2.625,2.633,12.38036099,32.57799993365
1652716800,2022-05-16 16:00:00,ALPINE/USDT,2.619,2.619,2.619,2.619,37.3134,97.7237946
1652713200,2022-05-16 15:00:00,ALPINE/USDT,2.649,2.654,2.631,2.631,76.41492667,202.43755008218
1652709600,2022-05-16 14:00:00,ALPINE/USDT,2.667,2.667,2.649,2.649,54.6171,145.5083094
1652706000,2022-05-16 13:00:00,ALPINE/USDT,2.686,2.697,2.658,2.658,520.77867538,1402.97721129986
1652702400,2022-05-16 12:00:00,ALPINE/USDT,2.669,2.685,2.618,2.662,104.9843,279.0575561
1652698800,2022-05-16 11:00:00,ALPINE/USDT,2.672,2.693,2.672,2.689,338.83064455,907.17242597315
1652695200,2022-05-16 10:00:00,ALPINE/USDT,2.637,2.715,2.48,2.687,2666.99392902,7131.56658718084
1652691600,2022-05-16 09:00:00,ALPINE/USDT,2.671,2.671,2.592,2.61,365.7385,966.0133555
1652688000,2022-05-16 08:00:00,ALPINE/USDT,2.579,2.658,2.579,2.658,57.53252837,149.82615588896
1652684400,2022-05-16 07:00:00,ALPINE/USDT,2.595,2.847,2.551,2.58,2543.29942704,6599.95356017952
1652680800,2022-05-16 06:00:00,ALPINE/USDT,2.712,2.739,2.57,2.604,372.95559187,985.47357199615
1652677200,2022-05-16 05:00:00,ALPINE/USDT,2.736,2.736,2.736,2.736,0,0
1652673600,2022-05-16 04:00:00,ALPINE/USDT,2.761,2.761,2.736,2.736,67.0659,183.6485749
1652670000,2022-05-16 03:00:00,ALPINE/USDT,2.746,2.746,2.746,2.746,1.9232,5.2811072
1652666400,2022-05-16 02:00:00,ALPINE/USDT,2.711,2.739,2.711,2.739,63.8258,173.4859346
1652662800,2022-05-16 01:00:00,ALPINE/USDT,2.747,2.747,2.712,2.712,222.0437,607.0155981
