https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume USDT
1652634000,2022-05-15 17:00:00,ERG/USDT,2.3682,2.393,2.362,2.362,4063.12550164,9667.711731180254
1652630400,2022-05-15 16:00:00,ERG/USDT,2.3686,2.398,2.357,2.37,7784.46106395,18466.893065930644
1652626800,2022-05-15 15:00:00,ERG/USDT,2.3746,2.3989,2.3201,2.3697,8320.45330665,19658.374610266864
1652623200,2022-05-15 14:00:00,ERG/USDT,2.391,2.393,2.362,2.3767,4007.02822801,9515.867265721945
1652619600,2022-05-15 13:00:00,ERG/USDT,2.374,2.4067,2.374,2.392,5270.17971198,12616.670667937011
1652616000,2022-05-15 12:00:00,ERG/USDT,2.3687,2.386,2.3637,2.3837,1124.71609409,2674.244181169773
1652612400,2022-05-15 11:00:00,ERG/USDT,2.3701,2.3795,2.3463,2.3573,2638.49889237,6235.868043985836
1652608800,2022-05-15 10:00:00,ERG/USDT,2.3547,2.3766,2.3361,2.3691,2547.98756795,6015.709252636897
1652605200,2022-05-15 09:00:00,ERG/USDT,2.3346,2.3598,2.3301,2.3536,1130.46629436,2651.921523308092
1652601600,2022-05-15 08:00:00,ERG/USDT,2.3705,2.372,2.332,2.3381,1488.7254385,3500.146003447656
1652598000,2022-05-15 07:00:00,ERG/USDT,2.342,2.4324,2.3371,2.3623,4834.71585622,11442.226567998665
1652594400,2022-05-15 06:00:00,ERG/USDT,2.3136,2.4845,2.302,2.3335,5397.88890198,12749.224219520802
1652590800,2022-05-15 05:00:00,ERG/USDT,2.3072,2.3259,2.2997,2.3074,1960.76696657,4533.289533451537
1652587200,2022-05-15 04:00:00,ERG/USDT,2.3233,2.352,2.2918,2.3108,1963.21836753,4543.433670139286
1652583600,2022-05-15 03:00:00,ERG/USDT,2.3682,2.3682,2.305,2.3273,2438.59528677,5682.798459150867
1652580000,2022-05-15 02:00:00,ERG/USDT,2.3987,2.4105,2.362,2.3695,3492.26300804,8322.622385805092
1652576400,2022-05-15 01:00:00,ERG/USDT,2.3843,2.4012,2.38,2.3946,1973.14269296,4721.497635204576
1652572800,2022-05-15 00:00:00,ERG/USDT,2.3389,2.585,2.3269,2.3918,13349.46502303,32221.9261235442
1652569200,2022-05-14 23:00:00,ERG/USDT,2.3265,2.5522,2.3,2.3396,10382.14599752,24538.295400132276
1652565600,2022-05-14 22:00:00,ERG/USDT,2.3049,2.38,2.3018,2.3305,5025.91551684,11683.926217379617
1652562000,2022-05-14 21:00:00,ERG/USDT,2.194,2.35,2.1854,2.3049,22167.44855234,50336.084525971045
1652558400,2022-05-14 20:00:00,ERG/USDT,2.2049,2.221,2.1401,2.1967,12823.12039693,28006.179124656611
1652554800,2022-05-14 19:00:00,ERG/USDT,2.212,2.2373,2.1817,2.1932,4649.93122744,10247.821203135648
1652551200,2022-05-14 18:00:00,ERG/USDT,2.2067,2.24,2.1872,2.2003,4454.22034727,9847.963173183592
1652547600,2022-05-14 17:00:00,ERG/USDT,2.2012,2.2379,2.1997,2.2177,4462.31894721,9877.869709648382
1652544000,2022-05-14 16:00:00,ERG/USDT,2.1311,2.2448,2.13,2.2012,4931.1144118,10818.20982608721
1652540400,2022-05-14 15:00:00,ERG/USDT,2.1446,2.176,2.13,2.13,5152.84950046,11093.526862554721
1652536800,2022-05-14 14:00:00,ERG/USDT,2.1666,2.1945,2.1459,2.1459,4850.3979554,10517.678932221453
1652533200,2022-05-14 13:00:00,ERG/USDT,2.1554,2.2191,2.1444,2.1601,8701.61907565,18918.314311031584
1652529600,2022-05-14 12:00:00,ERG/USDT,2.1554,2.24,2.1411,2.1667,10269.93727582,22264.396844738458
1652526000,2022-05-14 11:00:00,ERG/USDT,2.1941,2.2092,2.141,2.1668,8630.34059639,18697.125146349107
1652522400,2022-05-14 10:00:00,ERG/USDT,2.2238,2.232,2.1801,2.208,7950.62555814,17549.974827738643
1652518800,2022-05-14 09:00:00,ERG/USDT,2.2544,2.2779,2.22,2.22,11783.30315173,26459.146804128875
1652515200,2022-05-14 08:00:00,ERG/USDT,2.2897,2.3032,2.2251,2.2458,13550.74494756,30742.452235834499
1652511600,2022-05-14 07:00:00,ERG/USDT,2.3114,2.3218,2.2896,2.2896,2521.89168059,5818.895161184029
1652508000,2022-05-14 06:00:00,ERG/USDT,2.33,2.34,2.3114,2.3114,2344.46677655,5457.378134432606
1652504400,2022-05-14 05:00:00,ERG/USDT,2.3437,2.369,2.33,2.3305,1498.5678553,3519.970957922721
1652500800,2022-05-14 04:00:00,ERG/USDT,2.35,2.3783,2.3412,2.3427,4804.88727838,11321.986935648028
1652497200,2022-05-14 03:00:00,ERG/USDT,2.3789,2.38,2.3406,2.3411,3689.17751132,8733.488136640192
1652493600,2022-05-14 02:00:00,ERG/USDT,2.3892,2.3994,2.3701,2.3789,2647.72459551,6300.692244111859
1652490000,2022-05-14 01:00:00,ERG/USDT,2.3619,2.408,2.3582,2.3871,4711.31761953,11234.370892506862
1652486400,2022-05-14 00:00:00,ERG/USDT,2.3534,2.39,2.3365,2.3756,5170.34335011,12211.175338003254
1652482800,2022-05-13 23:00:00,ERG/USDT,2.4138,2.4207,2.34,2.365,5279.92532146,12604.948143524865
1652479200,2022-05-13 22:00:00,ERG/USDT,2.3999,2.4309,2.3633,2.4225,2293.21187117,5512.351827598709
1652475600,2022-05-13 21:00:00,ERG/USDT,2.4309,2.4364,2.3358,2.3999,10558.20960056,25303.914417458626
1652472000,2022-05-13 20:00:00,ERG/USDT,2.4992,2.5016,2.4046,2.4324,9013.77705056,22108.99802886797
1652468400,2022-05-13 19:00:00,ERG/USDT,2.4999,2.531,2.4901,2.4992,2057.81506939,5163.125440068785
1652464800,2022-05-13 18:00:00,ERG/USDT,2.5264,2.5492,2.49,2.499,8299.43943689,20834.89587310981
1652461200,2022-05-13 17:00:00,ERG/USDT,2.58,2.601,2.5264,2.5302,5897.21250611,15119.55583596644
1652457600,2022-05-13 16:00:00,ERG/USDT,2.6606,2.6615,2.54,2.5747,5103.94410969,13349.586610480027
1652454000,2022-05-13 15:00:00,ERG/USDT,2.728,2.7999,2.6573,2.6586,7726.38349045,21057.191281136094
1652450400,2022-05-13 14:00:00,ERG/USDT,2.7,2.786,2.6841,2.728,8680.41314228,23587.537263601521
1652446800,2022-05-13 13:00:00,ERG/USDT,2.5994,2.7132,2.5925,2.6899,8077.26861383,21569.637112324307
1652443200,2022-05-13 12:00:00,ERG/USDT,2.4875,2.63,2.4875,2.5996,19137.60591161,49243.475045064741
1652439600,2022-05-13 11:00:00,ERG/USDT,2.4773,2.504,2.4476,2.4971,5719.49639553,14083.861274196471
1652436000,2022-05-13 10:00:00,ERG/USDT,2.478,2.49,2.4657,2.4898,1573.75171966,3899.632490903592
1652432400,2022-05-13 09:00:00,ERG/USDT,2.4808,2.55,2.4731,2.49,5666.83836211,14149.19663339595
1652428800,2022-05-13 08:00:00,ERG/USDT,2.4198,2.5086,2.3955,2.4808,10561.00423368,25937.381771110896
1652425200,2022-05-13 07:00:00,ERG/USDT,2.448,2.481,2.3981,2.4269,5044.10643261,12294.695612693403
1652421600,2022-05-13 06:00:00,ERG/USDT,2.504,2.525,2.4204,2.4553,9132.18615728,22629.718094484164
1652418000,2022-05-13 05:00:00,ERG/USDT,2.3996,2.5677,2.39,2.504,19663.63678578,49071.918310109925
1652414400,2022-05-13 04:00:00,ERG/USDT,2.4237,2.425,2.2502,2.4095,16613.33190362,39213.647023597963
1652410800,2022-05-13 03:00:00,ERG/USDT,2.2214,2.463,2.2105,2.4201,12208.30929465,28571.959816287014
1652407200,2022-05-13 02:00:00,ERG/USDT,2.1609,2.3,2.1591,2.2214,25515.61356509,56459.588917426564
1652403600,2022-05-13 01:00:00,ERG/USDT,2.152,2.1797,2.125,2.1609,2384.68003568,5140.169147059008
1652400000,2022-05-13 00:00:00,ERG/USDT,2.1145,2.1587,2.0757,2.1504,7375.54549257,15573.249598982713
1652396400,2022-05-12 23:00:00,ERG/USDT,2.1025,2.125,2.0661,2.1159,4229.40594977,8902.156406973829
1652392800,2022-05-12 22:00:00,ERG/USDT,2.1169,2.1371,2.05,2.1025,3996.363264,8408.280294132876
1652389200,2022-05-12 21:00:00,ERG/USDT,2.1843,2.199,2.08,2.1169,9478.32783921,20325.169473860073
1652385600,2022-05-12 20:00:00,ERG/USDT,2.1943,2.2191,2.1511,2.1843,10575.37450776,23171.800772707451
1652382000,2022-05-12 19:00:00,ERG/USDT,2.1501,2.275,2.15,2.195,12318.15868192,26994.55013944755
1652378400,2022-05-12 18:00:00,ERG/USDT,2.227,2.2419,2.15,2.1501,10768.74754928,23615.810965528895
1652374800,2022-05-12 17:00:00,ERG/USDT,2.3039,2.318,2.201,2.2167,11594.20445487,26432.081364679538
1652371200,2022-05-12 16:00:00,ERG/USDT,2.1825,2.413,2.15,2.3039,25052.14309084,56225.700356492771
1652367600,2022-05-12 15:00:00,ERG/USDT,2.1064,2.208,2.1064,2.1826,14516.8959705,31321.288211777303
1652364000,2022-05-12 14:00:00,ERG/USDT,2.1163,2.1168,2.0425,2.1148,10804.22445065,22473.389142030986
1652360400,2022-05-12 13:00:00,ERG/USDT,2.1643,2.2038,2.0999,2.1163,6048.64899255,12891.730253887816
1652356800,2022-05-12 12:00:00,ERG/USDT,2.2056,2.2195,2.1214,2.1529,6080.0973213,13127.469656744717
1652353200,2022-05-12 11:00:00,ERG/USDT,2.1274,2.242,2.1173,2.204,17817.60454457,38886.220199135829
1652349600,2022-05-12 10:00:00,ERG/USDT,2.126,2.19,2.0751,2.1271,6190.43276162,13008.552617180039
1652346000,2022-05-12 09:00:00,ERG/USDT,2.1169,2.1918,2.1001,2.1361,6334.60200231,13643.726488740193
1652342400,2022-05-12 08:00:00,ERG/USDT,2.105,2.1844,2.1,2.13,11306.23902633,24073.200793030956
1652338800,2022-05-12 07:00:00,ERG/USDT,2.0256,2.1851,1.93,2.1221,28712.05100397,58547.570286406821
1652335200,2022-05-12 06:00:00,ERG/USDT,2.1019,2.1432,2,2.0256,19757.10297326,40656.805759242699
1652331600,2022-05-12 05:00:00,ERG/USDT,2.1969,2.206,2.0499,2.1019,23453.72843206,49657.318070189369
1652328000,2022-05-12 04:00:00,ERG/USDT,2.2886,2.3369,2.151,2.197,12492.34506002,28121.491704413705
1652324400,2022-05-12 03:00:00,ERG/USDT,2.323,2.3441,2.288,2.2886,8301.5223813,19291.27038008461
1652320800,2022-05-12 02:00:00,ERG/USDT,2.3166,2.3692,2.2882,2.323,4218.4029629,9780.63083848135
1652317200,2022-05-12 01:00:00,ERG/USDT,2.298,2.3501,2.2621,2.3326,8315.81441242,19170.691869060448
1652313600,2022-05-12 00:00:00,ERG/USDT,2.2331,2.322,2.2241,2.298,9057.75490733,20548.531360234014
1652310000,2022-05-11 23:00:00,ERG/USDT,2.2687,2.27,2.2091,2.2329,8270.9244324,18544.656798924027
1652306400,2022-05-11 22:00:00,ERG/USDT,2.2324,2.2832,2.226,2.2699,14360.45380859,32399.875537666728
1652302800,2022-05-11 21:00:00,ERG/USDT,2.2392,2.28,2.2,2.2324,19956.94591407,44442.599532578117
1652299200,2022-05-11 20:00:00,ERG/USDT,2.2427,2.3248,2.2161,2.2392,12490.01500323,28264.985530734759
1652295600,2022-05-11 19:00:00,ERG/USDT,2.3199,2.3518,2.2118,2.2427,26226.88865986,59568.334135284854
1652292000,2022-05-11 18:00:00,ERG/USDT,2.28,2.3456,2.253,2.3,7102.69195912,16288.919154765855
1652288400,2022-05-11 17:00:00,ERG/USDT,2.3601,2.399,2.26,2.28,31759.36703339,73872.749671370971
1652284800,2022-05-11 16:00:00,ERG/USDT,2.4513,2.4917,2.32,2.3759,13281.05120642,31695.248504369778
1652281200,2022-05-11 15:00:00,ERG/USDT,2.5594,2.56,2.27,2.4513,26754.96784811,65581.633770305021
1652277600,2022-05-11 14:00:00,ERG/USDT,2.5591,2.6243,2.4986,2.5594,25704.94668871,65436.274279713242
1652274000,2022-05-11 13:00:00,ERG/USDT,2.4829,2.6119,2.4001,2.5616,23465.54463073,58132.961646182836
1652270400,2022-05-11 12:00:00,ERG/USDT,2.658,2.672,2.4338,2.4861,23100.37609903,58768.790113354842
1652266800,2022-05-11 11:00:00,ERG/USDT,2.7266,2.7393,2.6401,2.6574,8062.89025358,21627.806222102904
1652263200,2022-05-11 10:00:00,ERG/USDT,2.67,2.8988,2.6524,2.7437,12100.03420945,33028.873589677865
1652259600,2022-05-11 09:00:00,ERG/USDT,2.6947,2.7064,2.6476,2.6734,10782.15001873,28849.455042557777
1652256000,2022-05-11 08:00:00,ERG/USDT,2.7118,2.7144,2.62,2.694,5571.46760308,14884.826038454618
1652252400,2022-05-11 07:00:00,ERG/USDT,2.7105,2.7343,2.7,2.7007,12922.98051715,34938.527687502491
1652248800,2022-05-11 06:00:00,ERG/USDT,2.7717,2.7826,2.7,2.71,4763.31648062,12943.247700350862
1652245200,2022-05-11 05:00:00,ERG/USDT,2.74,2.96,2.7342,2.772,10125.80256076,28363.885013851693
1652241600,2022-05-11 04:00:00,ERG/USDT,2.758,2.779,2.74,2.74,1680.86188688,4642.196580270945
1652238000,2022-05-11 03:00:00,ERG/USDT,2.7775,2.7912,2.7521,2.7706,1589.42656549,4416.532715329787
1652234400,2022-05-11 02:00:00,ERG/USDT,2.7481,2.7937,2.7288,2.783,2160.19432454,5977.759260624697
1652230800,2022-05-11 01:00:00,ERG/USDT,2.7713,2.7755,2.741,2.7481,2045.39814192,5646.675794094594
1652227200,2022-05-11 00:00:00,ERG/USDT,2.7387,2.97,2.7173,2.7713,7851.26003651,22251.986123106256
1652223600,2022-05-10 23:00:00,ERG/USDT,2.6864,2.8425,2.6475,2.7387,5233.00568428,14185.503758745659
1652220000,2022-05-10 22:00:00,ERG/USDT,2.6845,2.699,2.6586,2.6845,2584.16389124,6956.728358392746
1652216400,2022-05-10 21:00:00,ERG/USDT,2.7298,2.7848,2.61,2.6859,10617.30172306,28432.436948709848
1652212800,2022-05-10 20:00:00,ERG/USDT,2.7325,2.7337,2.7115,2.73,889.3447427,2424.56677809086
1652209200,2022-05-10 19:00:00,ERG/USDT,2.7831,2.7831,2.7001,2.7297,4060.97384382,11163.321601260217
1652205600,2022-05-10 18:00:00,ERG/USDT,2.8009,2.81,2.7756,2.7765,5438.05509096,15186.501125419164
1652202000,2022-05-10 17:00:00,ERG/USDT,2.7533,2.8454,2.7533,2.807,7223.24437102,20218.076464770251
1652198400,2022-05-10 16:00:00,ERG/USDT,2.7852,2.7998,2.7343,2.7401,3784.50032329,10445.347527153096
1652194800,2022-05-10 15:00:00,ERG/USDT,2.7668,2.811,2.721,2.7867,15144.57371995,41724.653404175861
1652191200,2022-05-10 14:00:00,ERG/USDT,2.8931,2.962,2.729,2.7753,23421.51473971,65922.673493073037
1652187600,2022-05-10 13:00:00,ERG/USDT,2.911,2.95,2.873,2.8931,6167.28580275,17913.476119600578
1652184000,2022-05-10 12:00:00,ERG/USDT,2.8999,2.911,2.885,2.91,2489.49455545,7225.156888619271
1652180400,2022-05-10 11:00:00,ERG/USDT,2.9029,2.9122,2.8501,2.9092,5272.60332037,15174.79935643569
1652176800,2022-05-10 10:00:00,ERG/USDT,2.8522,2.975,2.841,2.9028,4336.84091459,12566.389681584696
1652173200,2022-05-10 09:00:00,ERG/USDT,2.8916,2.95,2.8547,2.8547,5172.55800089,15052.391792652674
1652169600,2022-05-10 08:00:00,ERG/USDT,2.84,2.9232,2.84,2.8912,3827.36400462,10940.348644295209
1652166000,2022-05-10 07:00:00,ERG/USDT,2.8966,2.909,2.834,2.84,2692.65261183,7732.136768658116
1652162400,2022-05-10 06:00:00,ERG/USDT,2.7342,2.933,2.7143,2.8983,17255.77154227,49078.996505198458
1652158800,2022-05-10 05:00:00,ERG/USDT,2.6722,2.7342,2.6656,2.7342,4204.86182474,11383.977933825339
1652155200,2022-05-10 04:00:00,ERG/USDT,2.6342,2.712,2.6342,2.6722,3445.45401589,9208.664907361058
1652151600,2022-05-10 03:00:00,ERG/USDT,2.6406,2.713,2.634,2.6342,6710.62613626,17837.340428633063
1652148000,2022-05-10 02:00:00,ERG/USDT,2.6489,2.6967,2.609,2.6406,4455.20742383,11794.478394082451
1652144400,2022-05-10 01:00:00,ERG/USDT,2.5637,2.6876,2.5619,2.6489,8650.93987665,22665.96486238562
1652140800,2022-05-10 00:00:00,ERG/USDT,2.59,2.5977,2.371,2.5714,24695.14732872,62215.898671693232
1652137200,2022-05-09 23:00:00,ERG/USDT,2.7138,2.7267,2.5168,2.5946,12907.69373359,33915.523061020105
1652133600,2022-05-09 22:00:00,ERG/USDT,2.6774,2.7568,2.6774,2.7294,5947.77160351,16200.921550117429
1652130000,2022-05-09 21:00:00,ERG/USDT,2.6458,2.7389,2.6225,2.6775,10748.74452763,28710.102184967402
1652126400,2022-05-09 20:00:00,ERG/USDT,2.4862,2.7486,2.455,2.6516,56625.63587531,144989.081027464157
1652122800,2022-05-09 19:00:00,ERG/USDT,2.5275,2.5399,2.4346,2.487,11050.30254229,27511.060568692628
1652119200,2022-05-09 18:00:00,ERG/USDT,2.5994,2.6333,2.4319,2.5292,27319.6642162,68747.105795502726
1652115600,2022-05-09 17:00:00,ERG/USDT,2.7079,2.712,2.561,2.5866,21628.00846368,56902.26395070507
1652112000,2022-05-09 16:00:00,ERG/USDT,2.7214,2.7987,2.7,2.7075,8132.94351925,22253.936910061103
1652108400,2022-05-09 15:00:00,ERG/USDT,2.8087,2.828,2.6705,2.7155,12788.33869044,35472.324898798298
1652104800,2022-05-09 14:00:00,ERG/USDT,2.9071,2.9119,2.8087,2.8186,6120.45326625,17487.877992008412
1652101200,2022-05-09 13:00:00,ERG/USDT,2.847,2.9172,2.7907,2.8994,9505.59355938,27197.850026326308
1652097600,2022-05-09 12:00:00,ERG/USDT,2.813,2.862,2.7155,2.8317,19152.71026038,53464.292112557862
1652094000,2022-05-09 11:00:00,ERG/USDT,2.8821,2.9219,2.7409,2.8129,18810.29083976,52843.431511900135
1652090400,2022-05-09 10:00:00,ERG/USDT,3.0345,3.038,2.83,2.8634,21445.95847454,63131.845013084976
1652086800,2022-05-09 09:00:00,ERG/USDT,3.0355,3.056,3.02,3.026,4189.49011644,12685.566266842418
1652083200,2022-05-09 08:00:00,ERG/USDT,3.0607,3.0607,3.02,3.0355,4841.14120156,14730.513027966934
1652079600,2022-05-09 07:00:00,ERG/USDT,3.0512,3.0633,3.0503,3.053,2488.33702124,7605.800835753988
1652076000,2022-05-09 06:00:00,ERG/USDT,3.05,3.05,3.0401,3.048,862.54068626,2627.34457173513
1652072400,2022-05-09 05:00:00,ERG/USDT,3.0667,3.085,3.0409,3.0559,3457.09482648,10585.737977563611
1652068800,2022-05-09 04:00:00,ERG/USDT,3.0881,3.1057,3.055,3.0627,2458.40542597,7597.569578208374
1652065200,2022-05-09 03:00:00,ERG/USDT,3.088,3.1268,3.05,3.0881,8336.14219958,25760.835658638314
1652061600,2022-05-09 02:00:00,ERG/USDT,3.1384,3.1546,3.0681,3.0934,3024.28183199,9411.048493747753
1652058000,2022-05-09 01:00:00,ERG/USDT,3.1418,3.173,3.1081,3.1384,2795.45916273,8791.69539283968
1652054400,2022-05-09 00:00:00,ERG/USDT,3.1109,3.1489,3.0739,3.1438,2061.43440186,6425.595631933469
1652050800,2022-05-08 23:00:00,ERG/USDT,3.1333,3.1693,3.0805,3.1112,7255.36296964,22605.27206479942
1652047200,2022-05-08 22:00:00,ERG/USDT,3.1554,3.1694,3.1332,3.135,1428.35727393,4506.78668994108
1652043600,2022-05-08 21:00:00,ERG/USDT,3.1136,3.1826,3.1092,3.1694,2865.16996003,9046.239243471011
1652040000,2022-05-08 20:00:00,ERG/USDT,3.1279,3.1524,3.1073,3.1073,1794.21288937,5613.392894434872
1652036400,2022-05-08 19:00:00,ERG/USDT,3.1809,3.1913,3.1201,3.1288,5707.06473465,17918.87869900025
1652032800,2022-05-08 18:00:00,ERG/USDT,3.1396,3.1925,3.135,3.1809,3160.11703561,9995.409275104751
1652029200,2022-05-08 17:00:00,ERG/USDT,3.145,3.1523,3.124,3.1292,2545.94962011,7974.157666311193
1652025600,2022-05-08 16:00:00,ERG/USDT,3.1455,3.205,3.1411,3.1537,1972.02830183,6231.055977745735
1652022000,2022-05-08 15:00:00,ERG/USDT,3.2014,3.2016,3.1301,3.1458,3270.40050501,10350.892679719996
1652018400,2022-05-08 14:00:00,ERG/USDT,3.2065,3.2192,3.1937,3.2011,3336.5935298,10692.78922945927
1652014800,2022-05-08 13:00:00,ERG/USDT,3.2491,3.256,3.2041,3.2064,3201.16545483,10335.985797680399
1652011200,2022-05-08 12:00:00,ERG/USDT,3.211,3.5004,3.2043,3.2416,15955.64852482,53142.162876441222
1652007600,2022-05-08 11:00:00,ERG/USDT,3.2205,3.2244,3.1781,3.2121,1801.89812175,5777.368021356744
1652004000,2022-05-08 10:00:00,ERG/USDT,3.1769,3.482,3.1685,3.2111,6601.17886389,21620.03403379084
1652000400,2022-05-08 09:00:00,ERG/USDT,3.2128,3.216,3.1708,3.1708,1280.72190379,4099.1356982866
1651996800,2022-05-08 08:00:00,ERG/USDT,3.215,3.231,3.1816,3.215,2110.15176175,6767.541951713927
1651993200,2022-05-08 07:00:00,ERG/USDT,3.2191,3.23,3.21,3.215,1698.80243624,5474.700261986392
1651989600,2022-05-08 06:00:00,ERG/USDT,3.1591,3.227,3.1501,3.2123,2710.06021546,8653.366218380605
1651986000,2022-05-08 05:00:00,ERG/USDT,3.1926,3.1982,3.1356,3.1581,2261.11241938,7149.238321664155
1651982400,2022-05-08 04:00:00,ERG/USDT,3.15,3.2033,3.15,3.1926,2423.03561151,7694.997421458114
1651978800,2022-05-08 03:00:00,ERG/USDT,3.141,3.1504,3.1266,3.15,2026.43821242,6359.83628913259
1651975200,2022-05-08 02:00:00,ERG/USDT,3.191,3.191,3.1284,3.141,2027.94523713,6384.910602751051
1651971600,2022-05-08 01:00:00,ERG/USDT,3.2127,3.2127,3.191,3.191,757.92448094,2426.871965003485
1651968000,2022-05-08 00:00:00,ERG/USDT,3.2112,3.229,3.2029,3.2029,1448.9708901,4663.419610668512
1651964400,2022-05-07 23:00:00,ERG/USDT,3.2078,3.2334,3.1909,3.2058,4192.78468512,13448.181433473088
1651960800,2022-05-07 22:00:00,ERG/USDT,3.254,3.2604,3.192,3.2085,3116.17616031,10096.4792394327
1651957200,2022-05-07 21:00:00,ERG/USDT,3.3026,3.3054,3.2287,3.2607,1590.30423751,5205.819677834937
1651953600,2022-05-07 20:00:00,ERG/USDT,3.391,3.4047,3.2906,3.3028,4602.41517018,15376.886586424792
1651950000,2022-05-07 19:00:00,ERG/USDT,3.4074,3.5,3.3899,3.3917,5648.98052526,19306.976371155094
1651946400,2022-05-07 18:00:00,ERG/USDT,3.3011,3.6161,3.2925,3.4089,13698.36749567,46967.010766510086
1651942800,2022-05-07 17:00:00,ERG/USDT,3.3117,3.3129,3.301,3.3099,1725.40245993,5699.287421352137
1651939200,2022-05-07 16:00:00,ERG/USDT,3.3012,3.3126,3.301,3.3096,1379.94115689,4562.573761130204
1651935600,2022-05-07 15:00:00,ERG/USDT,3.2944,3.3198,3.291,3.3107,2641.98419198,8730.32901648865
1651932000,2022-05-07 14:00:00,ERG/USDT,3.2844,3.318,3.2784,3.3037,2358.97411992,7767.839607516712
1651928400,2022-05-07 13:00:00,ERG/USDT,3.2426,3.316,3.2425,3.2937,2343.4863698,7684.155295614909
1651924800,2022-05-07 12:00:00,ERG/USDT,3.216,3.29,3.206,3.2522,11178.9775197,36336.349216045637
1651921200,2022-05-07 11:00:00,ERG/USDT,3.2,3.29,3.1925,3.216,4585.6605014,14820.082153144279
1651917600,2022-05-07 10:00:00,ERG/USDT,3.1891,3.2095,3.1891,3.1983,823.40606437,2633.39391995653
1651914000,2022-05-07 09:00:00,ERG/USDT,3.205,3.211,3.189,3.189,517.5964683,1653.792048992677
1651910400,2022-05-07 08:00:00,ERG/USDT,3.1862,3.205,3.186,3.205,698.62027523,2233.33348489995
1651906800,2022-05-07 07:00:00,ERG/USDT,3.187,3.1963,3.1829,3.1862,654.00206728,2085.172838186775
1651903200,2022-05-07 06:00:00,ERG/USDT,3.1461,3.225,3.1461,3.1844,5182.35829818,16518.16492752912
1651899600,2022-05-07 05:00:00,ERG/USDT,3.1549,3.213,3.146,3.153,2392.33948446,7585.408297725551
1651896000,2022-05-07 04:00:00,ERG/USDT,3.1946,3.196,3.1486,3.1549,1933.71384104,6115.23211427564
1651892400,2022-05-07 03:00:00,ERG/USDT,3.1861,3.201,3.1811,3.1811,293.54243954,934.220871828078
1651888800,2022-05-07 02:00:00,ERG/USDT,3.1837,3.2056,3.1801,3.2022,904.94099228,2893.096374808563
1651885200,2022-05-07 01:00:00,ERG/USDT,3.211,3.2111,3.1782,3.1839,1408.04375051,4493.794800022743
1651881600,2022-05-07 00:00:00,ERG/USDT,3.2052,3.2135,3.1811,3.2111,793.51300784,2538.864372460124
1651878000,2022-05-06 23:00:00,ERG/USDT,3.1911,3.2131,3.1902,3.2052,888.47917057,2845.041064255202
1651874400,2022-05-06 22:00:00,ERG/USDT,3.1157,3.2072,3.1,3.1911,7998.33764819,25239.958764006641
1651870800,2022-05-06 21:00:00,ERG/USDT,3.1246,3.136,3.1132,3.1132,518.97803894,1622.852146213673
1651867200,2022-05-06 20:00:00,ERG/USDT,3.1294,3.1294,3.1051,3.1278,2425.61062939,7564.104714496636
1651863600,2022-05-06 19:00:00,ERG/USDT,3.1415,3.1415,3.1299,3.1299,1585.30018097,4965.734046399543
1651860000,2022-05-06 18:00:00,ERG/USDT,3.1517,3.16,3.1214,3.15,1794.44026424,5637.059110976416
1651856400,2022-05-06 17:00:00,ERG/USDT,3.154,3.1675,3.145,3.1634,569.10101732,1796.497292747473
1651852800,2022-05-06 16:00:00,ERG/USDT,3.1697,3.18,3.1525,3.154,1699.93735699,5377.236148596242
1651849200,2022-05-06 15:00:00,ERG/USDT,3.1329,3.2019,3.11,3.1597,4959.23217544,15642.99307828526
1651845600,2022-05-06 14:00:00,ERG/USDT,3.0938,3.1431,3.0805,3.1329,5569.09277336,17346.706462196083
1651842000,2022-05-06 13:00:00,ERG/USDT,3.1188,3.1199,2.8997,3.0945,27007.25333396,82222.600170183057
1651838400,2022-05-06 12:00:00,ERG/USDT,3.1186,3.1453,3.1092,3.1188,6153.48026261,19224.519809799058
1651834800,2022-05-06 11:00:00,ERG/USDT,3.1957,3.1987,3.0999,3.1073,9559.19350079,29845.737510348948
1651831200,2022-05-06 10:00:00,ERG/USDT,3.2077,3.2188,3.16,3.1904,1517.39757134,4841.867714381218
1651827600,2022-05-06 09:00:00,ERG/USDT,3.2167,3.2211,3.1997,3.215,1462.26787589,4702.726352008683
1651824000,2022-05-06 08:00:00,ERG/USDT,3.2,3.2234,3.2,3.2109,677.54336155,2181.483611441745
1651820400,2022-05-06 07:00:00,ERG/USDT,3.2274,3.2358,3.1792,3.1967,5179.31905259,16548.908656387826
1651816800,2022-05-06 06:00:00,ERG/USDT,3.2316,3.2467,3.201,3.2275,2306.10203244,7455.163851054778
1651813200,2022-05-06 05:00:00,ERG/USDT,3.2283,3.2488,3.223,3.2418,1536.85005862,4972.382487176013
1651809600,2022-05-06 04:00:00,ERG/USDT,3.2193,3.2362,3.201,3.23,2220.27360276,7152.771629075648
1651806000,2022-05-06 03:00:00,ERG/USDT,3.2081,3.2334,3.19,3.2227,1419.92107725,4560.245364532319
1651802400,2022-05-06 02:00:00,ERG/USDT,3.184,3.2198,3.15,3.2141,4698.7528606,14940.261804469773
1651798800,2022-05-06 01:00:00,ERG/USDT,3.1503,3.2199,3.1413,3.1856,3434.13669694,10937.61559901361
