https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XHV,Volume USDT
1656349200,2022-06-27 17:00:00,XHV/USDT,0.5451,0.5704,0.541,0.5592,23473.40168637,13182.189588735305
1656345600,2022-06-27 16:00:00,XHV/USDT,0.56,0.5602,0.545,0.546,15176.90692748,8328.947976846344
1656342000,2022-06-27 15:00:00,XHV/USDT,0.5523,0.5654,0.5508,0.5603,6409.08886379,3569.774401446866
1656338400,2022-06-27 14:00:00,XHV/USDT,0.5602,0.5642,0.55,0.5518,4982.12745723,2773.038345629105
1656334800,2022-06-27 13:00:00,XHV/USDT,0.5651,0.57,0.557,0.5602,6584.64312575,3698.559565177898
1656331200,2022-06-27 12:00:00,XHV/USDT,0.562,0.582,0.562,0.5654,13220.84182131,7575.23505015839
1656327600,2022-06-27 11:00:00,XHV/USDT,0.5762,0.5769,0.56,0.56,10963.49048422,6197.656631957764
1656324000,2022-06-27 10:00:00,XHV/USDT,0.5793,0.5943,0.572,0.5721,17281.25502169,10007.251599761464
1656320400,2022-06-27 09:00:00,XHV/USDT,0.5758,0.58,0.5746,0.5796,4293.28741883,2485.035854597102
1656316800,2022-06-27 08:00:00,XHV/USDT,0.5785,0.5799,0.5734,0.5763,7162.7763,4149.28216642
1656313200,2022-06-27 07:00:00,XHV/USDT,0.5726,0.579,0.57,0.5778,3042.76601923,1748.745735943404
1656309600,2022-06-27 06:00:00,XHV/USDT,0.5689,0.572,0.5689,0.5693,1406.7482,801.11271782
1656306000,2022-06-27 05:00:00,XHV/USDT,0.573,0.5748,0.5689,0.5689,3076.63758605,1751.596303849276
1656302400,2022-06-27 04:00:00,XHV/USDT,0.5681,0.5741,0.567,0.569,3837.6267061,2187.7651581553
1656298800,2022-06-27 03:00:00,XHV/USDT,0.56,0.568,0.56,0.568,1434.7044,809.24359148
1656295200,2022-06-27 02:00:00,XHV/USDT,0.5518,0.5607,0.5518,0.56,2611.55756309,1453.454398343647
1656291600,2022-06-27 01:00:00,XHV/USDT,0.5541,0.5583,0.5518,0.5518,500.34013009,277.924245775054
1656288000,2022-06-27 00:00:00,XHV/USDT,0.556,0.56,0.5534,0.555,3950.18025532,2194.237949431126
1656284400,2022-06-26 23:00:00,XHV/USDT,0.5514,0.5606,0.5514,0.5552,5168.35094702,2881.534912862852
1656280800,2022-06-26 22:00:00,XHV/USDT,0.579,0.58,0.5513,0.5529,18679.77348603,10454.741040125088
1656277200,2022-06-26 21:00:00,XHV/USDT,0.5763,0.58,0.576,0.58,1304.72971579,755.127776701624
1656273600,2022-06-26 20:00:00,XHV/USDT,0.5771,0.582,0.576,0.5786,1479.25171716,857.12309756712
1656270000,2022-06-26 19:00:00,XHV/USDT,0.5708,0.585,0.5666,0.5796,6863.57091533,3971.276622159665
1656266400,2022-06-26 18:00:00,XHV/USDT,0.5871,0.589,0.5641,0.5706,16547.05081336,9498.15207009037
1656262800,2022-06-26 17:00:00,XHV/USDT,0.5833,0.59,0.579,0.5838,5253.65666921,3074.43419160627
1656259200,2022-06-26 16:00:00,XHV/USDT,0.5762,0.5836,0.571,0.5814,4975.63673453,2872.752510244887
1656255600,2022-06-26 15:00:00,XHV/USDT,0.5784,0.584,0.573,0.5817,12362.14879352,7168.679875942115
1656252000,2022-06-26 14:00:00,XHV/USDT,0.5767,0.5848,0.5718,0.578,7028.1578907,4065.006796621685
1656248400,2022-06-26 13:00:00,XHV/USDT,0.5756,0.5884,0.5722,0.58,7522.7991424,4343.401456549407
1656244800,2022-06-26 12:00:00,XHV/USDT,0.5813,0.5879,0.5722,0.5722,16518.10961696,9591.05968134199
1656241200,2022-06-26 11:00:00,XHV/USDT,0.571,0.5813,0.571,0.5813,6382.26949443,3660.868846657303
1656237600,2022-06-26 10:00:00,XHV/USDT,0.5715,0.5732,0.57,0.5707,2571.2100329,1469.597432212056
1656234000,2022-06-26 09:00:00,XHV/USDT,0.5709,0.5715,0.57,0.5715,7709.9267141,4403.49707634815
1656230400,2022-06-26 08:00:00,XHV/USDT,0.5719,0.575,0.561,0.57,6926.70214924,3919.608355208684
1656226800,2022-06-26 07:00:00,XHV/USDT,0.5856,0.5884,0.5711,0.5719,9179.95371023,5264.275881418931
1656223200,2022-06-26 06:00:00,XHV/USDT,0.5738,0.5987,0.5738,0.5884,15107.66612636,8829.106310492689
1656219600,2022-06-26 05:00:00,XHV/USDT,0.5744,0.5769,0.5721,0.5741,742.90503701,425.976563651594
1656216000,2022-06-26 04:00:00,XHV/USDT,0.5748,0.5789,0.5744,0.5744,1884.88961861,1088.182841681441
1656212400,2022-06-26 03:00:00,XHV/USDT,0.5736,0.5748,0.5699,0.5746,456.4003,261.83966409
1656208800,2022-06-26 02:00:00,XHV/USDT,0.5671,0.5744,0.567,0.5731,1299.12752609,742.093681889999
1656205200,2022-06-26 01:00:00,XHV/USDT,0.574,0.5789,0.5676,0.5676,13567.40053811,7814.426461673601
1656201600,2022-06-26 00:00:00,XHV/USDT,0.5693,0.5788,0.565,0.5713,4110.65353873,2358.645171265068
1656198000,2022-06-25 23:00:00,XHV/USDT,0.5744,0.5766,0.5591,0.5692,10743.06396265,6074.772782366215
1656194400,2022-06-25 22:00:00,XHV/USDT,0.576,0.5788,0.5643,0.5787,9820.5555828,5640.00674697
1656190800,2022-06-25 21:00:00,XHV/USDT,0.5659,0.577,0.558,0.5736,15431.27332137,8726.681124382742
1656187200,2022-06-25 20:00:00,XHV/USDT,0.5683,0.585,0.5617,0.5659,27685.35878263,15791.480162057987
1656183600,2022-06-25 19:00:00,XHV/USDT,0.5661,0.5722,0.5629,0.568,4721.5799,2677.65765544
1656180000,2022-06-25 18:00:00,XHV/USDT,0.5634,0.5721,0.5556,0.5661,6649.76046461,3748.297480609331
1656176400,2022-06-25 17:00:00,XHV/USDT,0.5563,0.567,0.5528,0.5634,9489.7748755,5324.03259541365
1656172800,2022-06-25 16:00:00,XHV/USDT,0.5565,0.5596,0.5537,0.556,4779.53398111,2662.502097684492
1656169200,2022-06-25 15:00:00,XHV/USDT,0.5509,0.561,0.5491,0.561,25639.73023734,14315.313846284388
1656165600,2022-06-25 14:00:00,XHV/USDT,0.5595,0.5617,0.5469,0.5505,4697.65885725,2605.685326992222
1656162000,2022-06-25 13:00:00,XHV/USDT,0.546,0.561,0.5452,0.5586,14687.91290433,8115.639130944211
1656158400,2022-06-25 12:00:00,XHV/USDT,0.5878,0.5902,0.5432,0.5459,42438.9026889,23701.973859290964
1656154800,2022-06-25 11:00:00,XHV/USDT,0.5834,0.5997,0.5834,0.5879,19266.72530394,11463.233559957724
1656151200,2022-06-25 10:00:00,XHV/USDT,0.5875,0.5923,0.5833,0.5848,7712.46450786,4543.96048873715
1656147600,2022-06-25 09:00:00,XHV/USDT,0.58,0.591,0.577,0.5895,8370.2971431,4900.774323857737
1656144000,2022-06-25 08:00:00,XHV/USDT,0.5771,0.5843,0.5723,0.58,5788.24252384,3350.10528028921
1656140400,2022-06-25 07:00:00,XHV/USDT,0.5735,0.587,0.5701,0.5772,7974.08305336,4610.386963937174
1656136800,2022-06-25 06:00:00,XHV/USDT,0.5741,0.582,0.57,0.5734,2837.10683829,1635.90323678739
1656133200,2022-06-25 05:00:00,XHV/USDT,0.5663,0.58,0.5663,0.5738,6929.15866912,4000.62320258434
1656129600,2022-06-25 04:00:00,XHV/USDT,0.569,0.569,0.563,0.563,3668.2356755,2071.6444268069
1656126000,2022-06-25 03:00:00,XHV/USDT,0.5788,0.58,0.564,0.569,13157.19857866,7487.68172077706
1656122400,2022-06-25 02:00:00,XHV/USDT,0.5821,0.585,0.577,0.577,2451.50023595,1425.031558110686
1656118800,2022-06-25 01:00:00,XHV/USDT,0.5754,0.5848,0.571,0.5821,3177.7294429,1834.425522314468
1656115200,2022-06-25 00:00:00,XHV/USDT,0.5799,0.5799,0.57,0.5752,3264.52145632,1873.388279343399
1656111600,2022-06-24 23:00:00,XHV/USDT,0.5924,0.5924,0.5724,0.5778,30537.08267818,17615.416509478002
1656108000,2022-06-24 22:00:00,XHV/USDT,0.5907,0.6,0.5858,0.5923,20789.16972491,12341.129923912544
1656104400,2022-06-24 21:00:00,XHV/USDT,0.5906,0.595,0.5853,0.5906,2547.67853231,1509.071494326599
1656100800,2022-06-24 20:00:00,XHV/USDT,0.5794,0.594,0.5794,0.5901,13225.03727994,7823.757430937086
1656097200,2022-06-24 19:00:00,XHV/USDT,0.5824,0.583,0.571,0.5815,11865.72340301,6867.815701424564
1656093600,2022-06-24 18:00:00,XHV/USDT,0.5929,0.5935,0.571,0.5824,30345.75493953,17535.425880907875
1656090000,2022-06-24 17:00:00,XHV/USDT,0.6066,0.6233,0.5779,0.59,50694.36930296,30250.798073048944
1656086400,2022-06-24 16:00:00,XHV/USDT,0.6049,0.618,0.5921,0.6066,24947.60260936,15073.74058418151
1656082800,2022-06-24 15:00:00,XHV/USDT,0.6125,0.617,0.59,0.6053,29880.30841153,17996.449369341007
1656079200,2022-06-24 14:00:00,XHV/USDT,0.6095,0.65,0.6046,0.6123,54639.92435385,34429.524472409459
1656075600,2022-06-24 13:00:00,XHV/USDT,0.6044,0.618,0.5953,0.606,19589.96511205,11888.596623123896
1656072000,2022-06-24 12:00:00,XHV/USDT,0.5833,0.612,0.5782,0.6046,47985.87266984,28436.470928547544
1656068400,2022-06-24 11:00:00,XHV/USDT,0.576,0.589,0.5741,0.5842,16343.96249894,9531.854274490701
1656064800,2022-06-24 10:00:00,XHV/USDT,0.5715,0.5777,0.5688,0.5741,2973.82070591,1705.746156940515
1656061200,2022-06-24 09:00:00,XHV/USDT,0.5819,0.5879,0.5611,0.5715,36396.71351835,20692.541972183659
1656057600,2022-06-24 08:00:00,XHV/USDT,0.5792,0.5819,0.568,0.5806,10193.29564064,5858.513199629955
1656054000,2022-06-24 07:00:00,XHV/USDT,0.5683,0.5792,0.5683,0.5792,3452.86700917,1987.47096550203
1656050400,2022-06-24 06:00:00,XHV/USDT,0.5788,0.5838,0.5621,0.5679,13168.55164037,7523.050695764147
1656046800,2022-06-24 05:00:00,XHV/USDT,0.5719,0.597,0.5719,0.58,15644.61589254,9165.545781756715
1656043200,2022-06-24 04:00:00,XHV/USDT,0.581,0.587,0.569,0.5736,5113.00000936,2928.704776951679
1656039600,2022-06-24 03:00:00,XHV/USDT,0.5856,0.5919,0.57,0.5814,15408.78279505,8971.848462442489
1656036000,2022-06-24 02:00:00,XHV/USDT,0.606,0.608,0.5676,0.5848,29933.75942312,17685.740844324495
1656032400,2022-06-24 01:00:00,XHV/USDT,0.598,0.6233,0.5948,0.605,13317.25436809,8119.059224540482
1656028800,2022-06-24 00:00:00,XHV/USDT,0.6028,0.607,0.591,0.596,7121.39268535,4270.822600205711
1656025200,2022-06-23 23:00:00,XHV/USDT,0.5841,0.611,0.579,0.6026,22548.72175198,13364.933352934873
1656021600,2022-06-23 22:00:00,XHV/USDT,0.5875,0.6,0.5731,0.5819,33331.71441068,19578.84337261151
1656018000,2022-06-23 21:00:00,XHV/USDT,0.5907,0.595,0.58,0.5875,5126.37324391,3011.092858522756
1656014400,2022-06-23 20:00:00,XHV/USDT,0.5865,0.5989,0.5699,0.5917,26302.51790265,15479.765741139651
1656010800,2022-06-23 19:00:00,XHV/USDT,0.5615,0.59,0.5613,0.5863,28118.45183848,16204.450312323659
1656007200,2022-06-23 18:00:00,XHV/USDT,0.5668,0.571,0.555,0.5644,10365.92189473,5796.8451144061
1656003600,2022-06-23 17:00:00,XHV/USDT,0.5649,0.5712,0.555,0.5668,11738.28944433,6621.558347253191
1656000000,2022-06-23 16:00:00,XHV/USDT,0.5627,0.577,0.556,0.567,14832.56627286,8378.592671870193
1655996400,2022-06-23 15:00:00,XHV/USDT,0.5712,0.5754,0.562,0.5624,6016.1450101,3405.876051374079
1655992800,2022-06-23 14:00:00,XHV/USDT,0.563,0.579,0.5626,0.5705,16143.53838266,9297.122445075416
1655989200,2022-06-23 13:00:00,XHV/USDT,0.5771,0.5776,0.5625,0.563,12863.01488106,7273.864701473704
1655985600,2022-06-23 12:00:00,XHV/USDT,0.5677,0.589,0.5677,0.5771,8523.97434065,4921.030683846504
1655982000,2022-06-23 11:00:00,XHV/USDT,0.597,0.6005,0.5621,0.5668,19504.26095918,11253.31823887784
1655978400,2022-06-23 10:00:00,XHV/USDT,0.5695,0.605,0.5642,0.5973,49307.99745449,28989.657790941469
1655974800,2022-06-23 09:00:00,XHV/USDT,0.5587,0.572,0.5564,0.5672,6960.48015529,3900.068036109524
1655971200,2022-06-23 08:00:00,XHV/USDT,0.5366,0.6,0.5364,0.5585,39031.61684242,21904.170557631366
1655967600,2022-06-23 07:00:00,XHV/USDT,0.5329,0.5459,0.5329,0.537,4905.5588846,2654.47512216938
1655964000,2022-06-23 06:00:00,XHV/USDT,0.5313,0.5368,0.5242,0.5329,10551.49533992,5589.781671947675
1655960400,2022-06-23 05:00:00,XHV/USDT,0.5364,0.5373,0.527,0.5329,2970.93595158,1579.791533884351
1655956800,2022-06-23 04:00:00,XHV/USDT,0.5406,0.5414,0.5242,0.5367,5422.44277138,2884.657974354644
1655953200,2022-06-23 03:00:00,XHV/USDT,0.5458,0.5459,0.5406,0.5414,4767.52942854,2600.14043022052
1655949600,2022-06-23 02:00:00,XHV/USDT,0.5303,0.5458,0.5298,0.5458,8711.28391251,4691.2370022585
1655946000,2022-06-23 01:00:00,XHV/USDT,0.531,0.5315,0.525,0.5302,3546.41757906,1875.3243553662
1655942400,2022-06-23 00:00:00,XHV/USDT,0.528,0.531,0.5249,0.531,11010.56659357,5842.474723782226
1655938800,2022-06-22 23:00:00,XHV/USDT,0.538,0.538,0.519,0.528,6756.99919608,3558.622995556137
1655935200,2022-06-22 22:00:00,XHV/USDT,0.5261,0.541,0.5226,0.538,9811.29543864,5234.371338367701
1655931600,2022-06-22 21:00:00,XHV/USDT,0.5331,0.5361,0.52,0.5255,10400.37047226,5454.897386728141
1655928000,2022-06-22 20:00:00,XHV/USDT,0.5303,0.538,0.52,0.531,14529.67954139,7691.080135247231
1655924400,2022-06-22 19:00:00,XHV/USDT,0.5403,0.5429,0.52,0.532,25056.00143086,13169.57146798375
1655920800,2022-06-22 18:00:00,XHV/USDT,0.5458,0.5459,0.5395,0.5395,2129.02387579,1155.427860672588
1655917200,2022-06-22 17:00:00,XHV/USDT,0.5458,0.5459,0.53,0.5458,28496.0495294,15391.399958885499
1655913600,2022-06-22 16:00:00,XHV/USDT,0.555,0.555,0.535,0.5457,23126.81600492,12623.187366837476
1655910000,2022-06-22 15:00:00,XHV/USDT,0.5688,0.588,0.551,0.5554,32069.05614169,18188.776087896046
1655906400,2022-06-22 14:00:00,XHV/USDT,0.5709,0.5825,0.5661,0.5665,11765.20536759,6738.608459456606
1655902800,2022-06-22 13:00:00,XHV/USDT,0.5509,0.5711,0.5421,0.5669,19895.01857374,11063.938867434481
1655899200,2022-06-22 12:00:00,XHV/USDT,0.5676,0.5676,0.5411,0.5523,17151.9941867,9506.738961847087
1655895600,2022-06-22 11:00:00,XHV/USDT,0.5618,0.5784,0.5618,0.5682,10024.94928661,5709.987165363664
1655892000,2022-06-22 10:00:00,XHV/USDT,0.54,0.597,0.54,0.564,36438.84044679,20189.059012805415
1655888400,2022-06-22 09:00:00,XHV/USDT,0.5354,0.5429,0.534,0.5395,7969.70972608,4292.559755283877
1655884800,2022-06-22 08:00:00,XHV/USDT,0.5337,0.5389,0.5238,0.5354,8469.85049564,4502.9359896494
1655881200,2022-06-22 07:00:00,XHV/USDT,0.5286,0.5357,0.5236,0.5353,8129.61301726,4292.205286914632
1655877600,2022-06-22 06:00:00,XHV/USDT,0.5552,0.557,0.5284,0.5311,26888.89330546,14454.560877077932
1655874000,2022-06-22 05:00:00,XHV/USDT,0.5534,0.5603,0.5509,0.5556,4068.84196542,2270.1689961997
1655870400,2022-06-22 04:00:00,XHV/USDT,0.5469,0.555,0.5434,0.5504,4031.36520155,2214.100764348038
1655866800,2022-06-22 03:00:00,XHV/USDT,0.5624,0.569,0.5417,0.5469,16060.92638083,8828.764024549583
1655863200,2022-06-22 02:00:00,XHV/USDT,0.5579,0.566,0.5501,0.5626,5147.33640285,2859.00634289185
1655859600,2022-06-22 01:00:00,XHV/USDT,0.5586,0.569,0.5528,0.5575,8259.57831801,4599.414691055843
1655856000,2022-06-22 00:00:00,XHV/USDT,0.5635,0.571,0.5525,0.562,8786.5902732,4908.209500190194
1655852400,2022-06-21 23:00:00,XHV/USDT,0.5825,0.587,0.5594,0.5595,32954.16674337,18917.811241921725
1655848800,2022-06-21 22:00:00,XHV/USDT,0.5755,0.5825,0.561,0.58,24986.6089479,14172.176524019007
1655845200,2022-06-21 21:00:00,XHV/USDT,0.5746,0.585,0.5672,0.5755,13157.86981765,7577.803804136495
1655841600,2022-06-21 20:00:00,XHV/USDT,0.58,0.5929,0.57,0.5747,27986.50788369,16209.706120106032
1655838000,2022-06-21 19:00:00,XHV/USDT,0.5715,0.61,0.5715,0.5821,96720.94804522,57498.913900885278
1655834400,2022-06-21 18:00:00,XHV/USDT,0.5806,0.5899,0.5661,0.5715,17886.66002577,10274.46451675971
1655830800,2022-06-21 17:00:00,XHV/USDT,0.5983,0.5985,0.5795,0.5806,16212.1167825,9553.260772530304
1655827200,2022-06-21 16:00:00,XHV/USDT,0.6026,0.6136,0.591,0.5986,16247.34392164,9759.208661121355
1655823600,2022-06-21 15:00:00,XHV/USDT,0.6125,0.623,0.6017,0.6026,9063.48950277,5504.942311651229
1655820000,2022-06-21 14:00:00,XHV/USDT,0.618,0.626,0.603,0.6166,33648.03315275,20618.737102846587
1655816400,2022-06-21 13:00:00,XHV/USDT,0.6024,0.6179,0.5951,0.6179,12938.81947907,7863.913470855808
1655812800,2022-06-21 12:00:00,XHV/USDT,0.6,0.612,0.5907,0.602,10566.84711483,6329.979766486935
1655809200,2022-06-21 11:00:00,XHV/USDT,0.617,0.6227,0.5973,0.5973,18418.95279893,11256.701898778937
1655805600,2022-06-21 10:00:00,XHV/USDT,0.6172,0.622,0.5816,0.617,74396.22511186,44529.822981250483
1655802000,2022-06-21 09:00:00,XHV/USDT,0.6375,0.648,0.612,0.6163,23074.29858719,14496.399693594737
1655798400,2022-06-21 08:00:00,XHV/USDT,0.651,0.651,0.625,0.6381,40136.68277463,25554.420284777698
1655794800,2022-06-21 07:00:00,XHV/USDT,0.6699,0.6929,0.6475,0.651,36296.12481019,24279.174121408044
1655791200,2022-06-21 06:00:00,XHV/USDT,0.637,0.68,0.637,0.6704,26711.54867846,17694.215248577379
1655787600,2022-06-21 05:00:00,XHV/USDT,0.5901,0.659,0.581,0.6371,43324.21550894,27200.178188497193
1655784000,2022-06-21 04:00:00,XHV/USDT,0.5948,0.599,0.5811,0.5913,6546.40258954,3873.10004137967
1655780400,2022-06-21 03:00:00,XHV/USDT,0.5886,0.6015,0.57,0.598,20632.4500609,11947.24913241229
1655776800,2022-06-21 02:00:00,XHV/USDT,0.591,0.603,0.586,0.5909,5403.27794307,3214.01401266622
1655773200,2022-06-21 01:00:00,XHV/USDT,0.5944,0.5995,0.5841,0.591,5890.25305814,3478.229982716378
1655769600,2022-06-21 00:00:00,XHV/USDT,0.5968,0.606,0.5803,0.5999,18016.12976443,10732.062027151339
1655766000,2022-06-20 23:00:00,XHV/USDT,0.582,0.5996,0.5801,0.599,6305.72946739,3725.569985574747
1655762400,2022-06-20 22:00:00,XHV/USDT,0.5949,0.5965,0.5777,0.5782,10871.53250779,6400.465641014057
1655758800,2022-06-20 21:00:00,XHV/USDT,0.5848,0.5959,0.579,0.5949,8587.59189563,5047.408665867763
1655755200,2022-06-20 20:00:00,XHV/USDT,0.5765,0.5972,0.568,0.5886,33605.95062453,19635.770968518739
1655751600,2022-06-20 19:00:00,XHV/USDT,0.57,0.583,0.5499,0.576,30292.078469,17075.182507004939
1655748000,2022-06-20 18:00:00,XHV/USDT,0.5861,0.5891,0.55,0.57,62643.40643485,35225.675950042161
1655744400,2022-06-20 17:00:00,XHV/USDT,0.5902,0.5984,0.586,0.586,19239.68735914,11374.891598974845
1655740800,2022-06-20 16:00:00,XHV/USDT,0.6095,0.614,0.5802,0.5935,36539.99218433,21674.438325154642
1655737200,2022-06-20 15:00:00,XHV/USDT,0.625,0.6599,0.58,0.6096,140901.63462015,85896.810022839227
1655733600,2022-06-20 14:00:00,XHV/USDT,0.6146,0.63,0.58,0.625,74172.20543759,44601.037361758767
1655730000,2022-06-20 13:00:00,XHV/USDT,0.6415,0.6458,0.6051,0.6144,34443.37960986,21364.950859485817
1655726400,2022-06-20 12:00:00,XHV/USDT,0.6805,0.748,0.617,0.641,225895.81699391,150886.155808710009
1655722800,2022-06-20 11:00:00,XHV/USDT,0.6236,0.725,0.5997,0.6845,204538.46623785,137794.829266036874
1655719200,2022-06-20 10:00:00,XHV/USDT,0.5848,0.64,0.57,0.6236,319631.60740652,193455.699098040031
1655715600,2022-06-20 09:00:00,XHV/USDT,0.519,0.589,0.511,0.5874,157852.28110417,87498.31914188865
1655712000,2022-06-20 08:00:00,XHV/USDT,0.4785,0.52,0.478,0.5191,19425.45193305,9764.317372988007
1655708400,2022-06-20 07:00:00,XHV/USDT,0.4757,0.4826,0.4755,0.4798,7063.94406155,3397.822500832457
1655704800,2022-06-20 06:00:00,XHV/USDT,0.4735,0.4802,0.4735,0.4779,2706.59071248,1293.146372924084
1655701200,2022-06-20 05:00:00,XHV/USDT,0.4691,0.4787,0.4691,0.4691,2430.4134985,1142.538143122143
1655697600,2022-06-20 04:00:00,XHV/USDT,0.467,0.48,0.4648,0.4691,5489.05867829,2588.779065578705
1655694000,2022-06-20 03:00:00,XHV/USDT,0.4759,0.4763,0.466,0.4683,1723.10490793,808.413051273005
1655690400,2022-06-20 02:00:00,XHV/USDT,0.473,0.4807,0.466,0.4757,4024.7186776,1915.121425652533
1655686800,2022-06-20 01:00:00,XHV/USDT,0.4724,0.48,0.466,0.473,3212.13912994,1513.163018754343
1655683200,2022-06-20 00:00:00,XHV/USDT,0.5101,0.5138,0.466,0.472,31315.2797885,15220.733696956474
1655679600,2022-06-19 23:00:00,XHV/USDT,0.517,0.524,0.51,0.513,8655.23748768,4477.413088122072
1655676000,2022-06-19 22:00:00,XHV/USDT,0.503,0.5193,0.503,0.5184,20025.59310855,10212.80335942052
1655672400,2022-06-19 21:00:00,XHV/USDT,0.5075,0.51,0.4914,0.5062,20612.32208341,10334.184567232204
1655668800,2022-06-19 20:00:00,XHV/USDT,0.4718,0.521,0.4718,0.5096,49810.76588404,25161.971088142106
1655665200,2022-06-19 19:00:00,XHV/USDT,0.4629,0.4799,0.4619,0.475,31677.41479724,15005.824263728157
1655661600,2022-06-19 18:00:00,XHV/USDT,0.453,0.4657,0.4524,0.4657,12880.9141291,5904.882175527047
1655658000,2022-06-19 17:00:00,XHV/USDT,0.4455,0.453,0.442,0.453,6200.07291287,2781.023982132473
1655654400,2022-06-19 16:00:00,XHV/USDT,0.4544,0.457,0.439,0.4449,8808.95191433,3916.416760531735
1655650800,2022-06-19 15:00:00,XHV/USDT,0.449,0.4569,0.4454,0.4507,8215.75641134,3729.347824506706
1655647200,2022-06-19 14:00:00,XHV/USDT,0.446,0.4492,0.4381,0.4485,13991.85108431,6157.264617688685
1655643600,2022-06-19 13:00:00,XHV/USDT,0.4417,0.45,0.4417,0.446,4392.44876053,1962.754069724765
1655640000,2022-06-19 12:00:00,XHV/USDT,0.444,0.448,0.4369,0.4418,13099.22031862,5787.836984742515
1655636400,2022-06-19 11:00:00,XHV/USDT,0.4523,0.456,0.4401,0.4452,15507.03513577,6959.720636314705
1655632800,2022-06-19 10:00:00,XHV/USDT,0.43,0.4587,0.4285,0.4544,14888.28274912,6618.232855579873
1655629200,2022-06-19 09:00:00,XHV/USDT,0.4173,0.4353,0.4158,0.4275,28107.05009555,12057.091703321546
1655625600,2022-06-19 08:00:00,XHV/USDT,0.4122,0.4201,0.408,0.42,4818.82253204,2006.647145717376
1655622000,2022-06-19 07:00:00,XHV/USDT,0.4095,0.414,0.4006,0.4124,11920.77294731,4842.048780323093
1655618400,2022-06-19 06:00:00,XHV/USDT,0.4126,0.415,0.4088,0.4091,2568.08436621,1059.995095106738
1655614800,2022-06-19 05:00:00,XHV/USDT,0.4145,0.4199,0.405,0.4126,6710.89651611,2783.599455704551
1655611200,2022-06-19 04:00:00,XHV/USDT,0.412,0.4174,0.4111,0.4145,593.6474831,246.264122835533
1655607600,2022-06-19 03:00:00,XHV/USDT,0.4126,0.421,0.411,0.411,1840.18878482,761.156739146053
1655604000,2022-06-19 02:00:00,XHV/USDT,0.4173,0.4179,0.405,0.4126,15974.23889861,6569.589339110215
1655600400,2022-06-19 01:00:00,XHV/USDT,0.4167,0.4299,0.414,0.4179,15502.77674956,6574.58980290195
1655596800,2022-06-19 00:00:00,XHV/USDT,0.424,0.428,0.416,0.4202,2941.67095356,1240.890890617658
1655593200,2022-06-18 23:00:00,XHV/USDT,0.417,0.439,0.417,0.426,20098.47288243,8599.967131889222
1655589600,2022-06-18 22:00:00,XHV/USDT,0.42,0.43,0.4097,0.4202,45614.8097629,19178.458141696045
1655586000,2022-06-18 21:00:00,XHV/USDT,0.4011,0.427,0.3975,0.42,17705.82476551,7363.249822334777
1655582400,2022-06-18 20:00:00,XHV/USDT,0.3906,0.4232,0.3896,0.3977,43220.43387874,17213.061001437409
1655578800,2022-06-18 19:00:00,XHV/USDT,0.4013,0.4018,0.387,0.3906,22204.04841082,8816.289610058871
1655575200,2022-06-18 18:00:00,XHV/USDT,0.4125,0.4149,0.387,0.4012,35946.00253707,14229.231964366622
1655571600,2022-06-18 17:00:00,XHV/USDT,0.416,0.4202,0.4,0.4107,24602.74555669,10049.016640560047
1655568000,2022-06-18 16:00:00,XHV/USDT,0.4156,0.4282,0.408,0.4157,19335.24128933,8078.350033162513
1655564400,2022-06-18 15:00:00,XHV/USDT,0.444,0.4499,0.395,0.4127,142348.34809237,58242.826886154705
1655560800,2022-06-18 14:00:00,XHV/USDT,0.4523,0.4539,0.4409,0.4415,12222.45199312,5423.668567631656
1655557200,2022-06-18 13:00:00,XHV/USDT,0.4369,0.455,0.4321,0.4502,16996.5726815,7575.32688681887
1655553600,2022-06-18 12:00:00,XHV/USDT,0.435,0.4389,0.429,0.4366,7726.63642019,3346.293951840033
1655550000,2022-06-18 11:00:00,XHV/USDT,0.435,0.4399,0.4267,0.436,19837.52515798,8677.692028468943
1655546400,2022-06-18 10:00:00,XHV/USDT,0.4213,0.4388,0.421,0.4379,16197.92744592,6974.464341954319
1655542800,2022-06-18 09:00:00,XHV/USDT,0.4151,0.434,0.4145,0.4211,12589.81143954,5323.707259545331
1655539200,2022-06-18 08:00:00,XHV/USDT,0.4252,0.444,0.408,0.415,27425.55653927,11576.479080172148
1655535600,2022-06-18 07:00:00,XHV/USDT,0.444,0.444,0.405,0.4264,59201.9094127,25142.439116065574
1655532000,2022-06-18 06:00:00,XHV/USDT,0.4725,0.4869,0.43,0.444,80660.17265991,36260.469521650282
1655528400,2022-06-18 05:00:00,XHV/USDT,0.4734,0.497,0.4704,0.4706,32007.28183104,15369.333207438194
1655524800,2022-06-18 04:00:00,XHV/USDT,0.473,0.4735,0.463,0.4735,7191.15313932,3379.756025592056
1655521200,2022-06-18 03:00:00,XHV/USDT,0.469,0.4735,0.469,0.473,540.40796556,255.617034765861
1655517600,2022-06-18 02:00:00,XHV/USDT,0.4701,0.474,0.4691,0.4698,763.18714709,360.364830489558
1655514000,2022-06-18 01:00:00,XHV/USDT,0.473,0.4766,0.468,0.4704,1735.22516246,818.229876149682
1655510400,2022-06-18 00:00:00,XHV/USDT,0.4669,0.4774,0.464,0.4774,8211.03147901,3893.142379885123
