https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USDT
1651464000,2022-05-02 04:00:00,DPI/USDT,142.9,142.9,139.01,139.01,0.3923,54.675023
1651460400,2022-05-02 03:00:00,DPI/USDT,143.29,143.29,141.26,141.26,0.0275,3.927661
1651456800,2022-05-02 02:00:00,DPI/USDT,142.42,143.89,141.26,141.26,58.24245472,8331.1822136608
1651453200,2022-05-02 01:00:00,DPI/USDT,144.77,144.77,142.42,142.42,4.94844721,712.745464682
1651449600,2022-05-02 00:00:00,DPI/USDT,142.42,142.42,142.42,142.42,0.0072,1.025424
1651446000,2022-05-01 23:00:00,DPI/USDT,142.07,143.59,142.07,143.46,0.1631,23.249308
1651442400,2022-05-01 22:00:00,DPI/USDT,141.26,142.42,141.26,141.78,1.09454405,155.452757029
1651438800,2022-05-01 21:00:00,DPI/USDT,141.13,141.17,141.13,141.17,0.0292,4.121308
1651435200,2022-05-01 20:00:00,DPI/USDT,140.58,140.58,140.06,140.13,0.016,2.24499
1651431600,2022-05-01 19:00:00,DPI/USDT,140.11,140.49,138.97,140.11,0.7527,104.739239
1651428000,2022-05-01 18:00:00,DPI/USDT,143.59,143.59,141.26,141.26,0.1355,19.314022
1651424400,2022-05-01 17:00:00,DPI/USDT,145.5,145.5,144.76,144.76,0.0281,4.085516
1651420800,2022-05-01 16:00:00,DPI/USDT,143.98,145.12,143.98,144.97,1.5308,221.808053
1651417200,2022-05-01 15:00:00,DPI/USDT,139.81,143.88,139.81,143.88,0.9827,140.702479
1651413600,2022-05-01 14:00:00,DPI/USDT,139.32,139.32,138.97,138.97,0.0273,3.794761
1651410000,2022-05-01 13:00:00,DPI/USDT,139.84,140.11,139.43,140.11,0.05418401,7.5827036386
1651406400,2022-05-01 12:00:00,DPI/USDT,139.83,139.83,137.84,139.01,0.0358,4.977082
1651402800,2022-05-01 11:00:00,DPI/USDT,140.98,140.98,140.11,140.11,0.0247,3.470989
1651399200,2022-05-01 10:00:00,DPI/USDT,141.46,141.57,140.11,141.02,0.0401,5.645924
1651395600,2022-05-01 09:00:00,DPI/USDT,142.29,142.29,140.28,140.28,0.0134,1.88676
1651392000,2022-05-01 08:00:00,DPI/USDT,141.24,142.31,141.24,141.25,0.0255,3.604073
1651388400,2022-05-01 07:00:00,DPI/USDT,141.59,142.02,140.92,140.92,0.0201,2.840367
1651384800,2022-05-01 06:00:00,DPI/USDT,141.26,141.97,141.06,141.06,0.3865,54.820668
1651381200,2022-05-01 05:00:00,DPI/USDT,139.9,140.11,137.84,138.97,0.0554,7.721694
1651377600,2022-05-01 04:00:00,DPI/USDT,139.63,139.63,138.24,138.24,1.496,207.50011
1651374000,2022-05-01 03:00:00,DPI/USDT,139.53,139.53,137.84,137.84,0.0083,1.154381
1651370400,2022-05-01 02:00:00,DPI/USDT,139.6,139.62,137.83,139.32,0.42405577,58.7529008764
1651366800,2022-05-01 01:00:00,DPI/USDT,135.61,138.97,135.61,138.97,0.17115038,23.5270350318
1651363200,2022-05-01 00:00:00,DPI/USDT,138.97,138.97,133.42,133.42,0.19794962,26.6524099682
1651359600,2022-04-30 23:00:00,DPI/USDT,145.4,145.4,134.12,136.72,25.70930515,3637.63991194
1651356000,2022-04-30 22:00:00,DPI/USDT,148.8,148.8,145.96,145.96,2.0238,296.418897
1651352400,2022-04-30 21:00:00,DPI/USDT,147.16,148.37,146.82,148.37,7.8863,1157.909469
1651348800,2022-04-30 20:00:00,DPI/USDT,149.14,149.14,147.83,148.15,0.0367,5.435216
1651345200,2022-04-30 19:00:00,DPI/USDT,148.33,148.91,147.46,148.91,2.3253,346.188889
1651341600,2022-04-30 18:00:00,DPI/USDT,147.6,147.6,147.16,147.16,1.0804,159.05287
1651338000,2022-04-30 17:00:00,DPI/USDT,149.59,149.59,147.5,147.5,1.63,242.071239
1651334400,2022-04-30 16:00:00,DPI/USDT,149.59,150.78,149.59,149.6,2.0207,304.305211
1651330800,2022-04-30 15:00:00,DPI/USDT,148.37,150.82,148.25,150.82,0.2419,36.032074
1651327200,2022-04-30 14:00:00,DPI/USDT,152.06,153.31,149.25,149.25,5.1169,767.323926
1651323600,2022-04-30 13:00:00,DPI/USDT,153.88,154.56,152.06,152.06,0.8567,131.709035
1651320000,2022-04-30 12:00:00,DPI/USDT,154.29,154.5,153.95,153.95,0.0302,4.65513
1651316400,2022-04-30 11:00:00,DPI/USDT,154.57,154.57,154.17,154.17,0.0968,14.951144
1651312800,2022-04-30 10:00:00,DPI/USDT,153.3,153.31,151.04,153.31,0.4358,65.933556
1651309200,2022-04-30 09:00:00,DPI/USDT,152.06,152.06,151.07,151.07,0.0481,7.299386
1651305600,2022-04-30 08:00:00,DPI/USDT,151.07,154.37,151.07,154.37,2.69995046,416.1524775102
1651302000,2022-04-30 07:00:00,DPI/USDT,155.37,155.37,155.37,155.37,0.0325,5.049525
1651298400,2022-04-30 06:00:00,DPI/USDT,156.13,156.13,151.06,151.06,0.0128,1.944215
1651294800,2022-04-30 05:00:00,DPI/USDT,155.83,155.83,152.83,152.83,0.0547,8.371201
1651291200,2022-04-30 04:00:00,DPI/USDT,152.83,152.83,152.82,152.83,0.0575,8.78769
1651287600,2022-04-30 03:00:00,DPI/USDT,151.05,155.71,151.05,155.71,15.53095157,2412.5582999647
1651284000,2022-04-30 02:00:00,DPI/USDT,155.38,155.38,151.04,151.04,0.2467,37.331511
1651280400,2022-04-30 01:00:00,DPI/USDT,155.38,155.38,155.38,155.38,0.0045,0.69921
1651276800,2022-04-30 00:00:00,DPI/USDT,151.06,151.06,151.05,151.05,0.0085,1.284
1651273200,2022-04-29 23:00:00,DPI/USDT,154.04,154.52,151.05,151.05,1.32675309,204.8226804668
1651269600,2022-04-29 22:00:00,DPI/USDT,151.05,151.06,151.05,151.06,0.1089,16.449666
1651266000,2022-04-29 21:00:00,DPI/USDT,151.06,153.45,151.05,153.45,0.0413,6.24102
1651262400,2022-04-29 20:00:00,DPI/USDT,152.6,152.95,152.48,152.95,0.4153,63.366912
1651258800,2022-04-29 19:00:00,DPI/USDT,154.45,154.45,151.11,151.11,7.5787,1156.382999
1651255200,2022-04-29 18:00:00,DPI/USDT,155.75,155.75,154.45,154.45,3.6229,562.871075
1651251600,2022-04-29 17:00:00,DPI/USDT,155.75,155.75,155.75,155.75,0.0228,3.5511
1651248000,2022-04-29 16:00:00,DPI/USDT,158.1,158.1,155.75,155.75,0.95640321,150.363713501
1651244400,2022-04-29 15:00:00,DPI/USDT,155.79,158,155.79,158,0.78146566,122.951319752
1651240800,2022-04-29 14:00:00,DPI/USDT,155.82,155.82,155.79,155.79,0.3177,49.496472
1651237200,2022-04-29 13:00:00,DPI/USDT,155.82,157.2,155.82,157.2,0.1048201,16.47606372
1651233600,2022-04-29 12:00:00,DPI/USDT,155.82,155.82,155.82,155.82,0.0123,1.916586
1651230000,2022-04-29 11:00:00,DPI/USDT,155.82,155.82,155.82,155.82,0.0609,9.489438
1651226400,2022-04-29 10:00:00,DPI/USDT,156.25,156.25,155.82,155.82,1.6739,261.222732
1651222800,2022-04-29 09:00:00,DPI/USDT,156.25,157.2,156.25,156.25,0.09261424,14.510698528
1651219200,2022-04-29 08:00:00,DPI/USDT,155.93,157.2,155.93,157.2,0.0407,6.351177
1651215600,2022-04-29 07:00:00,DPI/USDT,154.06,164.99,154.06,155.94,36.98277721,5890.2082195443
1651212000,2022-04-29 06:00:00,DPI/USDT,160.49,162.87,154.06,154.06,523.91200887,82994.1025941429
1651208400,2022-04-29 05:00:00,DPI/USDT,156,171,153.43,155.6,2639.81649635,424153.8057230556
1651204800,2022-04-29 04:00:00,DPI/USDT,161.73,164.76,144,155.38,1161.3488,187899.00293
1651201200,2022-04-29 03:00:00,DPI/USDT,162,162,161.73,161.73,0.029,4.695705
1651197600,2022-04-29 02:00:00,DPI/USDT,162,162,162,162,0.0029,0.4698
1651194000,2022-04-29 01:00:00,DPI/USDT,165.64,165.64,162,164.69,0.12964536,21.3509673384
1651190400,2022-04-29 00:00:00,DPI/USDT,162,162,162,162,0.0054,0.8748
1651186800,2022-04-28 23:00:00,DPI/USDT,162,164.63,162,162,0.0048,0.780756
1651183200,2022-04-28 22:00:00,DPI/USDT,162,162,162,162,0.0087,1.4094
1651179600,2022-04-28 21:00:00,DPI/USDT,163.07,165.61,162.03,163.87,0.11671854,19.04997383
1651176000,2022-04-28 20:00:00,DPI/USDT,163.07,165.44,163.07,165.44,0.0118,1.929677
1651172400,2022-04-28 19:00:00,DPI/USDT,163.07,163.07,163.07,163.07,0.0298,4.859486
1651168800,2022-04-28 18:00:00,DPI/USDT,162,168.01,162,163.07,0.1382,22.465218
1651165200,2022-04-28 17:00:00,DPI/USDT,165.64,165.64,162.03,162.03,0.0489,8.073804
1651161600,2022-04-28 16:00:00,DPI/USDT,163.07,164.57,162,162,0.13307456,21.6863763392
1651158000,2022-04-28 15:00:00,DPI/USDT,165.64,167.73,163.07,163.07,0.0535,8.855066
1651154400,2022-04-28 14:00:00,DPI/USDT,162,162,162,162,0.0789,12.7818
1651150800,2022-04-28 13:00:00,DPI/USDT,162.26,165.64,162.01,162.01,1.3272,215.406325
1651147200,2022-04-28 12:00:00,DPI/USDT,165.25,168.2,162.25,162.25,2.0691,339.294317
1651143600,2022-04-28 11:00:00,DPI/USDT,168.2,168.2,165.25,165.25,0.1813,30.171987
1651140000,2022-04-28 10:00:00,DPI/USDT,160.51,172.87,160.43,172.87,21.14536927,3585.5652357029
1651136400,2022-04-28 09:00:00,DPI/USDT,165.64,165.64,160.51,165.64,0.0621,10.131831
1651132800,2022-04-28 08:00:00,DPI/USDT,163.07,165.64,160.51,160.51,0.0347,5.656358
1651129200,2022-04-28 07:00:00,DPI/USDT,163.07,163.07,159.27,159.27,0.0344,5.592508
1651125600,2022-04-28 06:00:00,DPI/USDT,159.26,159.26,159.26,159.26,0.0201,3.201126
1651122000,2022-04-28 05:00:00,DPI/USDT,165,165,159.26,159.26,0.0441,7.258132
1651118400,2022-04-28 04:00:00,DPI/USDT,161.73,161.73,159.26,159.26,0.2438,39.084041
1651114800,2022-04-28 03:00:00,DPI/USDT,163.5,167.93,159,167.93,8.63156748,1436.8438544074
1651111200,2022-04-28 02:00:00,DPI/USDT,159,159,158.25,158.25,0.0065,1.02975
1651107600,2022-04-28 01:00:00,DPI/USDT,158.25,163.5,158.25,163.5,0.0669737,10.92289995
1651104000,2022-04-28 00:00:00,DPI/USDT,158.25,158.25,158.25,158.25,0.0055,0.870375
1651100400,2022-04-27 23:00:00,DPI/USDT,158.25,158.25,158.25,158.25,0.0058,0.91785
1651096800,2022-04-27 22:00:00,DPI/USDT,158.25,158.25,158.25,158.25,0.015,2.37375
1651093200,2022-04-27 21:00:00,DPI/USDT,163.5,163.5,158.25,158.25,0.0098,1.5687
1651089600,2022-04-27 20:00:00,DPI/USDT,163.5,163.5,159,163.5,0.28481314,46.56019839
1651086000,2022-04-27 19:00:00,DPI/USDT,158.25,158.25,158.25,158.25,0.0067,1.060275
1651082400,2022-04-27 18:00:00,DPI/USDT,158.26,158.26,158.26,158.26,0.0071,1.123646
1651078800,2022-04-27 17:00:00,DPI/USDT,158.26,158.26,158.26,158.26,0,0
1651075200,2022-04-27 16:00:00,DPI/USDT,158.26,158.26,158.26,158.26,0.0035,0.55391
1651071600,2022-04-27 15:00:00,DPI/USDT,158.26,158.26,158.26,158.26,0.0025,0.39565
1651068000,2022-04-27 14:00:00,DPI/USDT,159,159,158.26,158.26,0.0389,6.157424
1651064400,2022-04-27 13:00:00,DPI/USDT,163.4,164.44,163.4,164.44,16.26,2665.043675
1651060800,2022-04-27 12:00:00,DPI/USDT,163.4,163.4,163.4,163.4,0.0083,1.35622
1651057200,2022-04-27 11:00:00,DPI/USDT,158.26,158.26,158.26,158.26,0.006,0.94956
1651053600,2022-04-27 10:00:00,DPI/USDT,158.26,163.41,158.26,163.41,0.2518,41.10508
1651050000,2022-04-27 09:00:00,DPI/USDT,158.26,158.26,158.26,158.26,0.0193,3.054418
1651046400,2022-04-27 08:00:00,DPI/USDT,163.39,163.4,158.26,158.26,0.0297,4.831861
1651042800,2022-04-27 07:00:00,DPI/USDT,163.4,163.4,158.26,158.26,0.031,5.059232
1651039200,2022-04-27 06:00:00,DPI/USDT,163.46,163.47,158.25,158.25,0.0239,3.841158
1651035600,2022-04-27 05:00:00,DPI/USDT,163.46,163.47,158.26,158.26,0.0135,2.181784
1651032000,2022-04-27 04:00:00,DPI/USDT,158.25,158.25,158.25,158.25,0.006,0.9495
1651028400,2022-04-27 03:00:00,DPI/USDT,158.25,163.33,158.25,158.25,0.0078,1.246034
1651024800,2022-04-27 02:00:00,DPI/USDT,162.04,163.14,158.25,158.25,0.0317,5.116714
1651021200,2022-04-27 01:00:00,DPI/USDT,158.26,162.04,158.25,158.25,0.0211,3.360776
1651017600,2022-04-27 00:00:00,DPI/USDT,162.06,162.06,158.25,158.25,0.021,3.387258
1651014000,2022-04-26 23:00:00,DPI/USDT,160.35,160.35,158.25,158.25,5.549,885.65508
1651010400,2022-04-26 22:00:00,DPI/USDT,160.35,164.14,160.35,160.35,0.036,5.779459
1651006800,2022-04-26 21:00:00,DPI/USDT,162.31,162.31,160.35,160.35,0.0416,6.734064
1651003200,2022-04-26 20:00:00,DPI/USDT,161.01,162.62,160.35,162.62,1.923,309.569859
1650999600,2022-04-26 19:00:00,DPI/USDT,162.96,164.95,161.24,162.56,3.1852,516.65411
1650996000,2022-04-26 18:00:00,DPI/USDT,164.9,165.12,162.96,162.96,3.81466325,627.632369925
1650992400,2022-04-26 17:00:00,DPI/USDT,164.9,164.9,164.9,164.9,0.0413,6.81037
1650988800,2022-04-26 16:00:00,DPI/USDT,165.42,165.42,164.89,164.89,1.7953,296.339467
1650985200,2022-04-26 15:00:00,DPI/USDT,165.42,165.42,165.42,165.42,0.0519,8.585298
1650981600,2022-04-26 14:00:00,DPI/USDT,170.12,170.12,165.42,165.42,2.08323672,349.4063208064
1650978000,2022-04-26 13:00:00,DPI/USDT,165.55,165.55,165.55,165.55,0.0138,2.28459
1650974400,2022-04-26 12:00:00,DPI/USDT,170.12,170.12,165.55,165.55,0.137,22.704571
1650970800,2022-04-26 11:00:00,DPI/USDT,165.57,165.57,165.55,165.55,0.5088,84.237068
1650967200,2022-04-26 10:00:00,DPI/USDT,165.57,165.57,165.57,165.57,0.0052,0.860964
1650963600,2022-04-26 09:00:00,DPI/USDT,166.25,170.13,165.55,170.12,17.34315027,2924.7552390344
1650960000,2022-04-26 08:00:00,DPI/USDT,166.33,166.5,166.25,166.25,3.1756,527.953535
1650956400,2022-04-26 07:00:00,DPI/USDT,168,169.87,166.33,166.33,18.634,3140.943725349
1650952800,2022-04-26 06:00:00,DPI/USDT,166.33,168,166.33,168,0.6023,101.182559
1650949200,2022-04-26 05:00:00,DPI/USDT,168,168,166.33,166.33,0.1415,23.559409
1650945600,2022-04-26 04:00:00,DPI/USDT,167.98,167.98,167.98,167.98,0.0015,0.25197
1650942000,2022-04-26 03:00:00,DPI/USDT,167.58,168,167.58,168,0.3794,63.736974
1650938400,2022-04-26 02:00:00,DPI/USDT,166.34,166.34,166.33,166.33,0.0166,2.761093
1650934800,2022-04-26 01:00:00,DPI/USDT,167.99,167.99,166.33,166.33,0.0142,2.367862
1650931200,2022-04-26 00:00:00,DPI/USDT,168,168,166.33,168,6.1318927,1030.1431036
1650927600,2022-04-25 23:00:00,DPI/USDT,167.08,168,167.08,168,0.012,2.0068
1650924000,2022-04-25 22:00:00,DPI/USDT,167.08,167.08,167.08,167.08,0.0056,0.935648
1650920400,2022-04-25 21:00:00,DPI/USDT,165.42,167.08,165.42,167.08,0.1833,30.57281
1650916800,2022-04-25 20:00:00,DPI/USDT,166.25,167.08,166.25,167.08,0.2825,47.000362
1650913200,2022-04-25 19:00:00,DPI/USDT,164.59,165.42,164.59,164.59,0.6093,100.643275
1650909600,2022-04-25 18:00:00,DPI/USDT,162.96,164.59,162.96,164.59,0.0132,2.156451
1650906000,2022-04-25 17:00:00,DPI/USDT,164.59,164.59,164.59,164.59,0.0499,8.213041
1650902400,2022-04-25 16:00:00,DPI/USDT,164.59,164.59,164.59,164.59,0.0172,2.830948
1650898800,2022-04-25 15:00:00,DPI/USDT,164.59,164.59,162.96,162.96,0.0252,4.108385
1650895200,2022-04-25 14:00:00,DPI/USDT,162.92,164.58,162.92,164.58,0.7006,114.534522
1650891600,2022-04-25 13:00:00,DPI/USDT,162.92,162.92,162.92,162.92,0,0
1650888000,2022-04-25 12:00:00,DPI/USDT,162.92,162.92,162.92,162.92,0.0358,5.832536
1650884400,2022-04-25 11:00:00,DPI/USDT,162.92,162.92,162.92,162.92,0,0
1650880800,2022-04-25 10:00:00,DPI/USDT,162.92,162.92,162.92,162.92,0.0022,0.358424
1650877200,2022-04-25 09:00:00,DPI/USDT,161.33,161.33,161.33,161.33,0.0128,2.065024
1650873600,2022-04-25 08:00:00,DPI/USDT,162.41,162.41,161.51,161.51,0.5504,89.145064
1650870000,2022-04-25 07:00:00,DPI/USDT,163.28,163.28,161.73,161.73,5.5122,896.863224
1650866400,2022-04-25 06:00:00,DPI/USDT,165.86,165.86,163.5,163.5,5.89784887,969.3055105782
1650862800,2022-04-25 05:00:00,DPI/USDT,166.72,166.72,166.72,166.72,0.0109,1.817248
1650859200,2022-04-25 04:00:00,DPI/USDT,167.04,167.04,167.04,167.04,0.06046455,10.099998432
1650855600,2022-04-25 03:00:00,DPI/USDT,166.73,166.73,166.73,166.73,0,0
1650852000,2022-04-25 02:00:00,DPI/USDT,166.73,166.73,166.73,166.73,0,0
1650848400,2022-04-25 01:00:00,DPI/USDT,165.59,166.73,165.4,166.73,0.7776,128.675011
1650844800,2022-04-25 00:00:00,DPI/USDT,168.24,168.24,165.77,165.77,4.4817,749.987495
1650841200,2022-04-24 23:00:00,DPI/USDT,168.24,168.24,168.24,168.24,0.0526,8.849424
1650837600,2022-04-24 22:00:00,DPI/USDT,170.44,170.44,170.44,170.44,0.0023,0.392012
1650834000,2022-04-24 21:00:00,DPI/USDT,168.24,170.44,168.24,170.44,0.0196,3.320384
1650830400,2022-04-24 20:00:00,DPI/USDT,170.65,170.65,168.24,168.24,1.2617,213.650407
1650826800,2022-04-24 19:00:00,DPI/USDT,172.97,172.97,172.97,172.97,0.0386,6.676642
1650823200,2022-04-24 18:00:00,DPI/USDT,172.85,172.85,172.85,172.85,0.0014,0.24199
1650819600,2022-04-24 17:00:00,DPI/USDT,170.62,170.62,170.62,170.62,0.0071,1.211402
1650816000,2022-04-24 16:00:00,DPI/USDT,173.51,173.51,171.47,171.47,0.1232,21.127756
1650812400,2022-04-24 15:00:00,DPI/USDT,171.47,171.47,171.47,171.47,0.0116,1.989052
1650808800,2022-04-24 14:00:00,DPI/USDT,173.84,173.84,171.47,171.47,0.0143,2.45605
1650805200,2022-04-24 13:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.009,1.5435
1650801600,2022-04-24 12:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0112,1.9208
1650798000,2022-04-24 11:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0048,0.8232
1650794400,2022-04-24 10:00:00,DPI/USDT,173.85,173.85,173.85,173.85,0.0088,1.52988
1650790800,2022-04-24 09:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0799,13.70285
1650787200,2022-04-24 08:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0013,0.22295
1650783600,2022-04-24 07:00:00,DPI/USDT,173.85,173.85,173.85,173.85,0.0047,0.817095
1650780000,2022-04-24 06:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0,0
1650776400,2022-04-24 05:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0011,0.18865
1650772800,2022-04-24 04:00:00,DPI/USDT,173.83,173.85,173.83,173.85,0.0109,1.894935
1650769200,2022-04-24 03:00:00,DPI/USDT,171.5,173.85,171.5,173.85,0.0062,1.07458
1650765600,2022-04-24 02:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0093,1.59495
1650762000,2022-04-24 01:00:00,DPI/USDT,171.5,171.5,171.5,171.5,0.0027,0.46305
1650758400,2022-04-24 00:00:00,DPI/USDT,171.5,171.5,171.47,171.5,0.1662,28.500951
1650754800,2022-04-23 23:00:00,DPI/USDT,171.5,173.85,171.5,173.85,0.08133103,14.0390545655
1650751200,2022-04-23 22:00:00,DPI/USDT,172.12,173.01,171.5,171.5,0.9721,167.769893
1650747600,2022-04-23 21:00:00,DPI/USDT,171.51,172.12,169.77,172.12,1.0042,171.41009
1650744000,2022-04-23 20:00:00,DPI/USDT,173.85,173.85,173.85,173.85,0.0023,0.399855
1650740400,2022-04-23 19:00:00,DPI/USDT,171.51,171.51,171.51,171.51,0.0136,2.332536
1650736800,2022-04-23 18:00:00,DPI/USDT,171.51,171.51,171.48,171.48,0.2064,35.3952
1650733200,2022-04-23 17:00:00,DPI/USDT,171.51,171.51,171.51,171.51,0.059,10.11909
1650729600,2022-04-23 16:00:00,DPI/USDT,173.88,173.88,173.88,173.88,0.0109,1.895292
1650726000,2022-04-23 15:00:00,DPI/USDT,171.5,173.88,171.5,171.5,0.0123,2.124324
1650722400,2022-04-23 14:00:00,DPI/USDT,173.88,173.88,171.47,171.47,0.0712,12.339527
1650718800,2022-04-23 13:00:00,DPI/USDT,172.98,173.87,172.98,173.87,0.4289,74.329096
1650715200,2022-04-23 12:00:00,DPI/USDT,170.65,172.98,170.65,172.98,0.0134,2.291836
1650711600,2022-04-23 11:00:00,DPI/USDT,170.65,173,170.65,170.65,0.0137,2.358007
1650708000,2022-04-23 10:00:00,DPI/USDT,170.65,170.65,170.65,170.65,0.0019,0.324235
1650704400,2022-04-23 09:00:00,DPI/USDT,173,173,173,173,0.0032,0.5536
1650700800,2022-04-23 08:00:00,DPI/USDT,173.01,173.01,170.62,170.62,0.0027,0.464259
1650697200,2022-04-23 07:00:00,DPI/USDT,170.62,170.62,170.62,170.62,0.0478,8.155636
1650693600,2022-04-23 06:00:00,DPI/USDT,168.96,173,168.96,173,1.2645,217.729436
1650690000,2022-04-23 05:00:00,DPI/USDT,169.8,171.25,169.8,171.25,0.0096,1.641825
1650686400,2022-04-23 04:00:00,DPI/USDT,168.96,168.96,168.96,168.96,0.0172,2.906112
1650682800,2022-04-23 03:00:00,DPI/USDT,168.25,171.28,168.25,168.93,0.1465,24.951319
1650679200,2022-04-23 02:00:00,DPI/USDT,170.44,170.44,170.44,170.44,0.0091,1.551004
1650675600,2022-04-23 01:00:00,DPI/USDT,170.44,170.44,168.25,170.44,0.0369,6.219872
1650672000,2022-04-23 00:00:00,DPI/USDT,168.25,170.44,168.25,168.25,0.0146,2.476379
1650668400,2022-04-22 23:00:00,DPI/USDT,170.44,170.44,170.44,170.44,0.0092,1.568048
1650664800,2022-04-22 22:00:00,DPI/USDT,168.25,170.44,168.25,169.62,0.0963,16.396896
1650661200,2022-04-22 21:00:00,DPI/USDT,175.61,175.61,168.25,168.25,12.1689,2078.794964
1650657600,2022-04-22 20:00:00,DPI/USDT,173.2,175.61,173.2,173.2,0.01596944,2.7696673584
1650654000,2022-04-22 19:00:00,DPI/USDT,173.2,173.2,173.2,173.2,0.0043,0.74476
1650650400,2022-04-22 18:00:00,DPI/USDT,174.74,174.74,174.74,174.74,0.1895,33.11323
1650646800,2022-04-22 17:00:00,DPI/USDT,172.33,172.33,172.33,172.33,0.0093,1.602669
1650643200,2022-04-22 16:00:00,DPI/USDT,172.33,174.74,172.33,172.34,0.0526,9.067259
1650639600,2022-04-22 15:00:00,DPI/USDT,174.74,174.74,172.34,172.34,0.2987,51.824726
1650636000,2022-04-22 14:00:00,DPI/USDT,175.78,175.78,172.34,172.34,6.1831,1076.660407
1650632400,2022-04-22 13:00:00,DPI/USDT,176.97,177.49,175.23,175.23,2.3486,412.765862
1650628800,2022-04-22 12:00:00,DPI/USDT,178.27,178.27,176.86,176.86,0.2073,36.947694
1650625200,2022-04-22 11:00:00,DPI/USDT,178.27,178.27,177.74,177.74,0.0304,5.413835
1650621600,2022-04-22 10:00:00,DPI/USDT,176.47,177.71,176.12,177.71,2.3161,408.61195
1650618000,2022-04-22 09:00:00,DPI/USDT,177.46,177.46,176.68,176.68,0.5888,104.220839
1650614400,2022-04-22 08:00:00,DPI/USDT,179.13,179.13,177.21,177.21,0.7844,140.151958
1650610800,2022-04-22 07:00:00,DPI/USDT,179.04,180.02,176.68,179.15,11.2138,1990.384246
1650607200,2022-04-22 06:00:00,DPI/USDT,179.12,180.05,179.12,179.32,1.1439,205.504558
1650603600,2022-04-22 05:00:00,DPI/USDT,178.86,179.5,178.86,179.5,0.4198,75.160252
1650600000,2022-04-22 04:00:00,DPI/USDT,176.68,177.83,176.68,177.83,0.3697,65.732596
1650596400,2022-04-22 03:00:00,DPI/USDT,177.83,177.83,177.83,177.83,0.0023,0.409009
1650592800,2022-04-22 02:00:00,DPI/USDT,177.6,178.34,177.6,178.34,0.2412,42.987218
1650589200,2022-04-22 01:00:00,DPI/USDT,178.12,179.27,176.63,177.77,5.70216131,1014.1119475737
1650585600,2022-04-22 00:00:00,DPI/USDT,175.61,178.43,175.61,178.43,3.02720182,537.4934167426
1650582000,2022-04-21 23:00:00,DPI/USDT,175.61,175.61,174.58,174.58,0.1905,33.279738
1650578400,2022-04-21 22:00:00,DPI/USDT,176.49,177.27,173.68,174.63,10.4068,1822.067522
1650574800,2022-04-21 21:00:00,DPI/USDT,178.27,178.27,176.49,176.49,1.3413,237.664758
1650571200,2022-04-21 20:00:00,DPI/USDT,180.03,180.06,176.68,176.68,8.8202,1578.2012
1650567600,2022-04-21 19:00:00,DPI/USDT,182.93,182.93,180.07,180.13,10.1804,1841.327111
1650564000,2022-04-21 18:00:00,DPI/USDT,183.79,184.07,182.04,183.16,5.2736,967.21385
1650560400,2022-04-21 17:00:00,DPI/USDT,184.78,184.83,182.95,183.51,3.3514,617.417224
1650556800,2022-04-21 16:00:00,DPI/USDT,185.71,186.05,184.78,184.78,0.6964,129.33671
1650553200,2022-04-21 15:00:00,DPI/USDT,187.41,187.86,187.12,187.71,1.0143,189.991885
1650549600,2022-04-21 14:00:00,DPI/USDT,184.77,187.86,184.77,187.2,1.5534,290.805635
1650546000,2022-04-21 13:00:00,DPI/USDT,186.44,186.44,184.77,184.77,0.0201,3.724398
1650542400,2022-04-21 12:00:00,DPI/USDT,184.77,184.77,184.77,184.77,0.0644,11.899188
1650538800,2022-04-21 11:00:00,DPI/USDT,185.52,186.05,182.95,184.77,5.002,926.239366
1650535200,2022-04-21 10:00:00,DPI/USDT,182.95,185.05,182.95,185.05,0.4411,81.062769
1650531600,2022-04-21 09:00:00,DPI/USDT,183.87,185.19,182.95,182.95,0.50773376,93.6277868608
1650528000,2022-04-21 08:00:00,DPI/USDT,183.87,186.76,180.34,186.39,66.57738694,12224.9572357466
1650524400,2022-04-21 07:00:00,DPI/USDT,184.84,185.48,183.87,183.87,0.0294,5.416841
1650520800,2022-04-21 06:00:00,DPI/USDT,183.87,186.04,183.87,185.79,1.01102776,187.6447795304
1650517200,2022-04-21 05:00:00,DPI/USDT,187.36,187.36,182.26,184.92,8.25071548,1532.6438355616
1650513600,2022-04-21 04:00:00,DPI/USDT,186.5,187.5,186.3,186.3,3.97327614,743.14198711
1650510000,2022-04-21 03:00:00,DPI/USDT,181.76,186.44,181.76,186.44,0.042,7.783351
1650506400,2022-04-21 02:00:00,DPI/USDT,182.89,185.59,182.37,182.37,0.0246,4.494888
1650502800,2022-04-21 01:00:00,DPI/USDT,184.87,185.54,183.88,183.88,0.027,4.996522
1650499200,2022-04-21 00:00:00,DPI/USDT,182.05,185.77,182.05,185.75,0.0594,10.980764
