https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USDT
1652176800,2022-05-10 10:00:00,APE/USDT,8.9558,9.0981,8.8939,8.9956,503917.52709532,4533942.089047035044
1652173200,2022-05-10 09:00:00,APE/USDT,9.2606,9.3068,8.9258,8.9527,667914.50816047,6089804.902638240285
1652169600,2022-05-10 08:00:00,APE/USDT,9.0438,9.4959,9.0321,9.256,714818.15344805,6647830.607793984286
1652166000,2022-05-10 07:00:00,APE/USDT,9.2012,9.3287,8.9713,9.0449,689203.75635433,6295967.084014790313
1652162400,2022-05-10 06:00:00,APE/USDT,9.1833,9.6812,9.1184,9.2046,464679.20281372,4383473.092124681623
1652158800,2022-05-10 05:00:00,APE/USDT,8.6043,9.4031,8.5925,9.1938,435900.92028137,3916619.731896736009
1652155200,2022-05-10 04:00:00,APE/USDT,8.1616,8.6808,8.095,8.6112,286684.65451937,2413217.023117119461
1652151600,2022-05-10 03:00:00,APE/USDT,8.4995,8.635,8.1487,8.1594,258491.20396683,2170897.308957306605
1652148000,2022-05-10 02:00:00,APE/USDT,8.4301,8.7477,8.3085,8.5001,300318.14940917,2553851.237135515234
1652144400,2022-05-10 01:00:00,APE/USDT,8.6,8.9207,8.3913,8.4238,737426.32885013,6348500.919832484078
1652140800,2022-05-10 00:00:00,APE/USDT,8.0034,8.666,7.7902,8.5888,1405165.35113789,11462202.301794387235
1652137200,2022-05-09 23:00:00,APE/USDT,8.9858,9.0774,7.9144,8.0084,954995.00951483,8041033.078629953211
1652133600,2022-05-09 22:00:00,APE/USDT,9.1468,9.3378,8.9534,8.9825,527263.19236911,4813190.024411047319
1652130000,2022-05-09 21:00:00,APE/USDT,9.4361,9.5455,9.0799,9.1484,200076.94833416,1877199.991309786324
1652126400,2022-05-09 20:00:00,APE/USDT,9.3012,9.7476,9.2866,9.426,380252.15732446,3626808.983592056781
1652122800,2022-05-09 19:00:00,APE/USDT,9.1793,9.3804,9.0229,9.3227,386958.38248044,3561406.993114447615
1652119200,2022-05-09 18:00:00,APE/USDT,9.2847,9.425,8.81,9.1828,1005906.34746965,9249849.9762976567
1652115600,2022-05-09 17:00:00,APE/USDT,8.9991,9.542,8.7534,9.295,1134079.6991617,10413580.321394321988
1652112000,2022-05-09 16:00:00,APE/USDT,10.0921,10.0922,8.6751,8.9856,1439220.63946247,13557816.712836358152
1652108400,2022-05-09 15:00:00,APE/USDT,10.4572,10.551,9.9811,10.0968,712006.97086109,7275092.903176093387
1652104800,2022-05-09 14:00:00,APE/USDT,10.8724,10.901,10.3,10.4572,697773.85773218,7417546.44914513241
1652101200,2022-05-09 13:00:00,APE/USDT,10.7493,11.1501,10.6507,10.8622,518592.25796289,5630238.956257542788
1652097600,2022-05-09 12:00:00,APE/USDT,10.8697,10.8887,10.5687,10.7493,419258.82325005,4507661.078041382786
1652094000,2022-05-09 11:00:00,APE/USDT,10.8599,10.9363,10.7074,10.8735,469500.5573106,5082114.508755275319
1652090400,2022-05-09 10:00:00,APE/USDT,11.3557,11.4446,10.65,10.8543,750700.43347286,8285572.973273763066
1652086800,2022-05-09 09:00:00,APE/USDT,11.3924,11.3983,11.1985,11.3589,266814.46204025,3013458.306341620216
1652083200,2022-05-09 08:00:00,APE/USDT,11.1574,11.45,11.0127,11.3904,400492.40135776,4481879.433672749967
1652079600,2022-05-09 07:00:00,APE/USDT,11.2234,11.3367,11.1534,11.1744,225311.84699386,2529249.349317333732
1652076000,2022-05-09 06:00:00,APE/USDT,11.1092,11.2615,10.9805,11.2173,313953.62905568,3501874.232366902596
1652072400,2022-05-09 05:00:00,APE/USDT,11.2223,11.32,11.0893,11.11,270828.65093499,3033718.121774443348
1652068800,2022-05-09 04:00:00,APE/USDT,11.1753,11.3962,11.1753,11.2215,226328.9261509,2556125.035400915715
1652065200,2022-05-09 03:00:00,APE/USDT,11.2269,11.5097,11.1632,11.1686,516957.7235419,5850839.187926898054
1652061600,2022-05-09 02:00:00,APE/USDT,11.267,11.2919,10.9048,11.2316,563164.29581416,6235211.593945894157
1652058000,2022-05-09 01:00:00,APE/USDT,11.537,11.5918,11.2353,11.2714,210465.49380219,2408807.397083537796
1652054400,2022-05-09 00:00:00,APE/USDT,11.2383,11.6407,11.2126,11.5429,295484.92507097,3371543.929335999499
1652050800,2022-05-08 23:00:00,APE/USDT,11.2187,11.278,11.0767,11.2318,197996.49768411,2211837.60541052806
1652047200,2022-05-08 22:00:00,APE/USDT,11.3474,11.3511,11.1068,11.2226,205367.12390353,2301213.309670687968
1652043600,2022-05-08 21:00:00,APE/USDT,11.2123,11.3665,11.2085,11.3477,75741.64640599,855743.370730412164
1652040000,2022-05-08 20:00:00,APE/USDT,11.4043,11.4306,11.1633,11.2142,161106.4531395,1816328.962273621435
1652036400,2022-05-08 19:00:00,APE/USDT,11.3841,11.5,11.3506,11.4035,150569.55535571,1720556.867485302907
1652032800,2022-05-08 18:00:00,APE/USDT,11.2122,11.4397,11.097,11.3818,300178.18315278,3384647.074712187177
1652029200,2022-05-08 17:00:00,APE/USDT,11.4371,11.448,11.01,11.2177,531241.90782776,5954985.764331134734
1652025600,2022-05-08 16:00:00,APE/USDT,11.6371,11.7357,11.428,11.44,258842.89582407,3008200.072396204364
1652022000,2022-05-08 15:00:00,APE/USDT,11.6727,11.807,11.622,11.6233,200021.71251045,2345523.337740011684
1652018400,2022-05-08 14:00:00,APE/USDT,11.5475,11.6957,11.5066,11.6779,253621.57470762,2947551.101443715554
1652014800,2022-05-08 13:00:00,APE/USDT,11.9236,11.9797,11.51,11.5415,354429.13899284,4152370.410781888397
1652011200,2022-05-08 12:00:00,APE/USDT,12.0899,12.1359,11.8773,11.935,162766.55117164,1951432.035466238682
1652007600,2022-05-08 11:00:00,APE/USDT,12.1011,12.1739,12.0088,12.0914,128198.06532008,1551024.911409731588
1652004000,2022-05-08 10:00:00,APE/USDT,11.9374,12.1234,11.8074,12.0967,172621.54168043,2066751.017734364791
1652000400,2022-05-08 09:00:00,APE/USDT,12.1603,12.1783,11.9134,11.93,146584.83562299,1757670.961037491471
1651996800,2022-05-08 08:00:00,APE/USDT,12.0885,12.2272,12.0805,12.1489,141895.32404213,1723721.48503998965
1651993200,2022-05-08 07:00:00,APE/USDT,12.2127,12.3302,12.0862,12.0889,129456.23136191,1580014.629114031487
1651989600,2022-05-08 06:00:00,APE/USDT,12.001,12.2651,12.001,12.2151,201606.55687176,2445753.501255538391
1651986000,2022-05-08 05:00:00,APE/USDT,11.9624,12.0554,11.908,11.9932,129470.27367147,1551396.796498421778
1651982400,2022-05-08 04:00:00,APE/USDT,12.0423,12.1612,11.9625,11.9625,154138.02082004,1860917.720241543949
1651978800,2022-05-08 03:00:00,APE/USDT,11.9423,12.063,11.8207,12.0422,302061.26390091,3611944.631109769038
1651975200,2022-05-08 02:00:00,APE/USDT,12.0846,12.1336,11.7553,11.9483,486033.05425715,5797413.195233174404
1651971600,2022-05-08 01:00:00,APE/USDT,12.2,12.3326,11.98,12.0851,233977.33838993,2847001.426143913107
1651968000,2022-05-08 00:00:00,APE/USDT,12.3524,12.5114,12.16,12.1961,216589.62055031,2674397.200386957557
1651964400,2022-05-07 23:00:00,APE/USDT,12.2923,12.5831,12.2554,12.3492,290016.32042924,3610112.158917331661
1651960800,2022-05-07 22:00:00,APE/USDT,12.2615,12.559,12.1111,12.2922,375381.97874131,4635899.233770830689
1651957200,2022-05-07 21:00:00,APE/USDT,12.4279,12.4846,12.197,12.2563,202401.41694599,2499450.827268665362
1651953600,2022-05-07 20:00:00,APE/USDT,12.6905,12.7116,12.3451,12.4321,191264.52340753,2391674.032571619079
1651950000,2022-05-07 19:00:00,APE/USDT,12.6509,12.7806,12.6346,12.6963,89118.36795097,1132061.238515305472
1651946400,2022-05-07 18:00:00,APE/USDT,12.7049,12.8199,12.64,12.6653,137299.21437749,1749380.729089165975
1651942800,2022-05-07 17:00:00,APE/USDT,12.8222,12.8494,12.652,12.7052,185690.49638874,2365752.368432090556
1651939200,2022-05-07 16:00:00,APE/USDT,12.8048,12.9825,12.7355,12.8324,157740.10387527,2028008.700058388196
1651935600,2022-05-07 15:00:00,APE/USDT,12.7039,12.8646,12.6302,12.799,174386.10515581,2226178.593081308774
1651932000,2022-05-07 14:00:00,APE/USDT,12.7,12.7468,12.56,12.7002,126242.05482192,1600834.984161831914
1651928400,2022-05-07 13:00:00,APE/USDT,12.8935,12.92,12.5282,12.6984,237055.74069147,3006469.653489398869
1651924800,2022-05-07 12:00:00,APE/USDT,12.9524,12.9821,12.7782,12.8897,234067.24786786,3017453.904779778176
1651921200,2022-05-07 11:00:00,APE/USDT,12.8888,13.1102,12.8353,12.9571,347593.48274474,4510792.818240510906
1651917600,2022-05-07 10:00:00,APE/USDT,12.6998,12.9125,12.645,12.88,195233.13862917,2503270.134304012738
1651914000,2022-05-07 09:00:00,APE/USDT,12.9186,12.9574,12.6776,12.7001,270204.28701253,3467434.611846985754
1651910400,2022-05-07 08:00:00,APE/USDT,12.6154,12.9253,12.5613,12.9137,422218.55959746,5385377.876047610343
1651906800,2022-05-07 07:00:00,APE/USDT,12.3449,12.751,12.2975,12.6128,272704.59733074,3406399.609766741841
1651903200,2022-05-07 06:00:00,APE/USDT,12.475,12.5144,12.2812,12.3415,223279.50662484,2765804.299197411543
1651899600,2022-05-07 05:00:00,APE/USDT,12.2684,12.4817,12.2297,12.472,350612.51906564,4338942.913768884764
1651896000,2022-05-07 04:00:00,APE/USDT,12.5237,12.5607,12,12.264,438124.79974214,5427553.994516442535
1651892400,2022-05-07 03:00:00,APE/USDT,12.9671,13.0018,12.38,12.5177,544681.84599516,6900725.25206442659
1651888800,2022-05-07 02:00:00,APE/USDT,13.1966,13.2285,12.9,12.9772,270996.93653319,3521273.9858124425
1651885200,2022-05-07 01:00:00,APE/USDT,13.169,13.237,13.0889,13.1937,107441.9720316,1414588.092546747151
1651881600,2022-05-07 00:00:00,APE/USDT,13.2659,13.33,13.1269,13.172,192041.6739598,2541627.720266708281
1651878000,2022-05-06 23:00:00,APE/USDT,13.2233,13.3348,13.1985,13.2624,120497.73806185,1600170.262026234259
1651874400,2022-05-06 22:00:00,APE/USDT,13.1866,13.2774,13.05,13.2218,101624.41379051,1338996.964384604646
1651870800,2022-05-06 21:00:00,APE/USDT,13.3116,13.356,13.1226,13.1866,92987.70138321,1231121.159658153391
1651867200,2022-05-06 20:00:00,APE/USDT,13.2924,13.3693,13.1832,13.2987,66840.16858326,887270.260284790281
1651863600,2022-05-06 19:00:00,APE/USDT,13.2206,13.3801,13.1317,13.2896,121637.08002895,1614029.099484157868
1651860000,2022-05-06 18:00:00,APE/USDT,13.13,13.3254,13.12,13.2206,123673.97449287,1634040.658233019428
1651856400,2022-05-06 17:00:00,APE/USDT,13.4283,13.4283,13.0851,13.1329,230333.50517822,3048312.994714832893
1651852800,2022-05-06 16:00:00,APE/USDT,13.2911,13.4785,13.2491,13.4151,324008.70432602,4324698.33981361039
1651849200,2022-05-06 15:00:00,APE/USDT,13.3316,13.6553,13.2073,13.2885,587540.79579553,7878228.262557114221
1651845600,2022-05-06 14:00:00,APE/USDT,12.9561,13.3971,12.908,13.336,670011.97839287,8788517.878431924288
1651842000,2022-05-06 13:00:00,APE/USDT,13.2428,13.3823,12.588,12.9607,719838.9491412,9393456.806207009875
1651838400,2022-05-06 12:00:00,APE/USDT,13.1787,13.57,12.9506,13.2472,494655.94845746,6558153.371323029454
1651834800,2022-05-06 11:00:00,APE/USDT,13.1939,13.3993,12.96,13.1809,382127.54427642,5037542.686518032836
1651831200,2022-05-06 10:00:00,APE/USDT,13.5218,13.5563,13.0575,13.1813,339429.44237689,4521581.419982819689
1651827600,2022-05-06 09:00:00,APE/USDT,13.093,13.6246,13.0912,13.5265,311554.5918545,4168852.804359462572
1651824000,2022-05-06 08:00:00,APE/USDT,13.3253,13.4603,13.029,13.0978,448470.33066645,5934492.342051579562
1651820400,2022-05-06 07:00:00,APE/USDT,13.6397,13.749,12.86,13.3234,568473.0732105,7604830.41936878612
1651816800,2022-05-06 06:00:00,APE/USDT,13.7587,13.9008,13.6174,13.6313,327567.62525765,4493596.352189625211
1651813200,2022-05-06 05:00:00,APE/USDT,13.5217,13.847,13.4405,13.7555,416455.37589771,5673766.695730952792
1651809600,2022-05-06 04:00:00,APE/USDT,13.4964,13.75,13.2125,13.5279,454509.41706918,6076700.480690995451
1651806000,2022-05-06 03:00:00,APE/USDT,13.5367,13.5773,13.3616,13.4956,249316.72839021,3357504.986365446541
1651802400,2022-05-06 02:00:00,APE/USDT,13.578,13.7075,13.4705,13.5358,282872.28790355,3851605.417406434499
1651798800,2022-05-06 01:00:00,APE/USDT,13.5124,13.5941,13.3555,13.5733,355285.85247557,4792287.142481449613
1651795200,2022-05-06 00:00:00,APE/USDT,13.6944,13.8477,13.343,13.5115,364358.47727336,4951861.618024362813
1651791600,2022-05-05 23:00:00,APE/USDT,13.5713,13.8588,13.5639,13.6936,352252.03107643,4839374.033225029228
1651788000,2022-05-05 22:00:00,APE/USDT,13.6641,13.7625,13.4068,13.5704,249971.26490554,3386494.352008446326
1651784400,2022-05-05 21:00:00,APE/USDT,13.7602,13.8857,13.5455,13.6526,194421.27157864,2667776.629416424407
1651780800,2022-05-05 20:00:00,APE/USDT,13.4259,13.7751,13.304,13.7672,289081.44132166,3907569.840085340749
1651777200,2022-05-05 19:00:00,APE/USDT,13.3646,13.439,12.88,13.4329,760129.16402782,10001086.486831963936
1651773600,2022-05-05 18:00:00,APE/USDT,13.7337,13.9325,13.1375,13.3672,741146.71230777,9990945.255048610067
1651770000,2022-05-05 17:00:00,APE/USDT,13.987,14.15,13.5938,13.7452,460227.90383066,6395294.299389764504
1651766400,2022-05-05 16:00:00,APE/USDT,13.7177,14.3463,13.5765,13.9775,687589.42822349,9619619.74837444476
1651762800,2022-05-05 15:00:00,APE/USDT,14.956,15.0233,13.2089,13.7208,1138214.78370602,16048899.811316705986
1651759200,2022-05-05 14:00:00,APE/USDT,15.4031,15.4949,14.8,14.9695,773622.37269568,11687136.774625869226
1651755600,2022-05-05 13:00:00,APE/USDT,15.7732,15.7732,15.36,15.4048,423537.00582902,6589403.618048315883
1651752000,2022-05-05 12:00:00,APE/USDT,15.7847,15.8519,15.6092,15.7777,156885.15880605,2471683.475509468866
1651748400,2022-05-05 11:00:00,APE/USDT,15.9634,16.1257,15.72,15.7961,256323.6459045,4093527.069329471581
1651744800,2022-05-05 10:00:00,APE/USDT,16.0495,16.1969,15.9465,15.9627,144324.06098359,2323522.122063890382
1651741200,2022-05-05 09:00:00,APE/USDT,15.8572,16.1044,15.8549,16.0492,114320.04328572,1828950.091931375105
1651737600,2022-05-05 08:00:00,APE/USDT,16.3095,16.4087,15.7433,15.8563,318147.53458968,5095807.255875572117
1651734000,2022-05-05 07:00:00,APE/USDT,16.2711,16.5169,16.2467,16.3057,252225.43421772,4130571.969107230928
1651730400,2022-05-05 06:00:00,APE/USDT,16.1455,16.3608,16.0895,16.2673,283791.53891485,4613361.551445459237
1651726800,2022-05-05 05:00:00,APE/USDT,16.5917,16.625,16.07,16.1448,419332.50231664,6860277.076681242496
1651723200,2022-05-05 04:00:00,APE/USDT,16.0938,16.775,16.0828,16.5802,482869.17185793,7938119.658775457362
1651719600,2022-05-05 03:00:00,APE/USDT,16.2072,16.2468,15.82,16.1006,454222.8979581,7281497.179554670963
1651716000,2022-05-05 02:00:00,APE/USDT,15.8922,16.2608,15.781,16.2065,399517.86897826,6409712.225750756121
1651712400,2022-05-05 01:00:00,APE/USDT,15.6064,16.099,15.5649,15.8916,408306.85930529,6481191.199144676293
1651708800,2022-05-05 00:00:00,APE/USDT,15.5653,15.8387,15.4201,15.6013,415123.66736909,6493136.980192583642
1651705200,2022-05-04 23:00:00,APE/USDT,15.4666,15.659,15.3328,15.5662,297820.319048,4626860.408546956059
1651701600,2022-05-04 22:00:00,APE/USDT,15.8345,15.8431,15.4066,15.4728,356030.69351638,5551607.558940951741
1651698000,2022-05-04 21:00:00,APE/USDT,16.0828,16.1231,15.709,15.8387,307594.24022783,4904481.273776321115
1651694400,2022-05-04 20:00:00,APE/USDT,16.2085,16.3482,15.92,16.0827,433760.1143967,7006476.723036758445
1651690800,2022-05-04 19:00:00,APE/USDT,16.2145,16.45,16.0263,16.2013,859164.65617817,13967761.425507825511
1651687200,2022-05-04 18:00:00,APE/USDT,16,16.2814,15.5745,16.2051,1112065.5271009,17694216.172588585058
1651683600,2022-05-04 17:00:00,APE/USDT,15.6242,16.158,15.3584,16.0177,555023.16105623,8668325.266771513419
1651680000,2022-05-04 16:00:00,APE/USDT,15.258,15.8958,15.17,15.6228,571609.53811154,8910221.30898821456
1651676400,2022-05-04 15:00:00,APE/USDT,15.1281,15.4037,15.0445,15.2561,410473.43380919,6240880.429718012235
1651672800,2022-05-04 14:00:00,APE/USDT,15.0915,15.3084,14.9141,15.12,604838.21237204,9149237.481462310826
1651669200,2022-05-04 13:00:00,APE/USDT,15.4014,15.5459,15.0656,15.0858,493322.08884004,7575883.732005241518
1651665600,2022-05-04 12:00:00,APE/USDT,15.7712,16.1018,15.33,15.4036,616780.46216297,9675710.490371284682
1651662000,2022-05-04 11:00:00,APE/USDT,17.476,17.56,15.45,15.7765,1312493.43939378,21114379.818365746183
1651658400,2022-05-04 10:00:00,APE/USDT,14.5333,17.6501,14.5031,17.4852,1901071.80189049,31520076.208758871152
1651654800,2022-05-04 09:00:00,APE/USDT,14.7264,14.7455,14.4355,14.5264,203905.30545285,2975803.73815174479
1651651200,2022-05-04 08:00:00,APE/USDT,14.6337,14.8815,14.5563,14.7174,301888.92317499,4447765.08855609108
1651647600,2022-05-04 07:00:00,APE/USDT,14.413,14.765,14.3127,14.6296,265247.9898004,3840586.002792349343
1651644000,2022-05-04 06:00:00,APE/USDT,14.0818,14.4576,14.0751,14.4131,218560.94679935,3124366.497998843952
1651640400,2022-05-04 05:00:00,APE/USDT,14.2098,14.27,14,14.0837,190306.8236859,2687277.919119190396
1651636800,2022-05-04 04:00:00,APE/USDT,14.5134,14.545,14.1458,14.2111,364136.8713166,5211640.432826773768
1651633200,2022-05-04 03:00:00,APE/USDT,14.3671,14.6583,14.2927,14.513,231930.77236109,3357576.037580138225
1651629600,2022-05-04 02:00:00,APE/USDT,14.2996,14.4906,14.2692,14.367,215008.33747637,3092687.000084728079
1651626000,2022-05-04 01:00:00,APE/USDT,14.3944,14.5021,14.2186,14.2994,202842.3446277,2911239.742897407882
1651622400,2022-05-04 00:00:00,APE/USDT,14.1562,14.4339,14.0782,14.3978,321338.57575718,4593874.444860054218
1651618800,2022-05-03 23:00:00,APE/USDT,14.083,14.1791,13.9726,14.1529,197029.83001516,2778781.946961014438
1651615200,2022-05-03 22:00:00,APE/USDT,14.0364,14.2575,13.9628,14.083,254609.23352809,3600066.873086434503
1651611600,2022-05-03 21:00:00,APE/USDT,14.1653,14.1974,13.8489,14.0351,377553.6468175,5292821.952160321054
1651608000,2022-05-03 20:00:00,APE/USDT,14.7066,14.7897,13.93,14.1631,657857.94306858,9375063.130130813808
1651604400,2022-05-03 19:00:00,APE/USDT,15.102,15.1152,14.495,14.7057,399213.81307874,5885541.729884975382
1651600800,2022-05-03 18:00:00,APE/USDT,14.5565,15.1017,14.3819,15.1017,679245.92017494,9980791.197122228104
1651597200,2022-05-03 17:00:00,APE/USDT,14.5424,14.6628,14.3613,14.5631,203065.36902335,2959600.650869893285
1651593600,2022-05-03 16:00:00,APE/USDT,14.7522,14.7659,14.4342,14.5343,347016.1271147,5063873.076932953155
1651590000,2022-05-03 15:00:00,APE/USDT,14.7249,14.8509,14.5868,14.7543,296120.93790296,4367489.046078330421
1651586400,2022-05-03 14:00:00,APE/USDT,14.8936,15.0301,14.5624,14.7301,380313.04767311,5642037.817650962312
1651582800,2022-05-03 13:00:00,APE/USDT,15.1856,15.2234,14.655,14.8793,369437.34620237,5527129.616732507772
1651579200,2022-05-03 12:00:00,APE/USDT,15.4465,15.4901,15.1689,15.1802,168970.59852254,2590592.700054988085
1651575600,2022-05-03 11:00:00,APE/USDT,15.2101,15.5001,15.1685,15.4434,226900.24535872,3483623.240267346369
1651572000,2022-05-03 10:00:00,APE/USDT,15.3615,15.3908,15.096,15.205,255438.55628578,3894530.240203351927
1651568400,2022-05-03 09:00:00,APE/USDT,15.4727,15.5743,15.2649,15.3636,220604.72777839,3400761.121335757084
1651564800,2022-05-03 08:00:00,APE/USDT,15.2342,15.8,15.1907,15.4682,338929.57498588,5263908.941206897175
1651561200,2022-05-03 07:00:00,APE/USDT,15.1494,15.3868,14.8005,15.24,403832.23715308,6095620.794747621574
1651557600,2022-05-03 06:00:00,APE/USDT,15.2611,15.3525,15.1232,15.1614,226762.53006147,3452841.291346065859
1651554000,2022-05-03 05:00:00,APE/USDT,15.2483,15.4592,15.1137,15.2671,303066.91096319,4625695.043085606033
1651550400,2022-05-03 04:00:00,APE/USDT,14.6654,15.2841,14.6654,15.2578,228302.04240778,3397503.548576520225
1651546800,2022-05-03 03:00:00,APE/USDT,15.1248,15.2491,14.6163,14.6739,383102.55456255,5725273.734287476706
1651543200,2022-05-03 02:00:00,APE/USDT,15.4219,15.5524,15.06,15.12,397789.7607,6080357.310904415769
1651539600,2022-05-03 01:00:00,APE/USDT,15.1348,15.497,15.0554,15.4288,379265.21717907,5781546.238530777927
1651536000,2022-05-03 00:00:00,APE/USDT,15.0532,15.4692,14.9304,15.1349,551950.50356418,8416803.555869824457
1651532400,2022-05-02 23:00:00,APE/USDT,15.0753,15.2861,14.9658,15.0453,323618.41393759,4906931.979510994066
1651528800,2022-05-02 22:00:00,APE/USDT,14.9081,15.21,14.7138,15.08,385135.91317896,5758622.278095988799
1651525200,2022-05-02 21:00:00,APE/USDT,14.542,15.1615,14.408,14.9172,273053.23532709,4053894.463588515694
1651521600,2022-05-02 20:00:00,APE/USDT,14.7666,14.8049,14.4,14.542,322380.69369563,4723795.594281279081
1651518000,2022-05-02 19:00:00,APE/USDT,14.4868,14.7749,14.3842,14.7666,499491.45983544,7299941.850600353512
1651514400,2022-05-02 18:00:00,APE/USDT,14.441,14.5687,14.2088,14.4857,455244.96318735,6536644.365159634591
1651510800,2022-05-02 17:00:00,APE/USDT,14.7111,14.7728,14.2981,14.4437,411953.04600987,5995303.107352616353
1651507200,2022-05-02 16:00:00,APE/USDT,15.0164,15.2655,14.61,14.7156,431396.56202896,6462685.61012638947
1651503600,2022-05-02 15:00:00,APE/USDT,15.375,15.375,14.8721,15.0144,299747.29336542,4546471.61801863206
1651500000,2022-05-02 14:00:00,APE/USDT,15.3815,15.5665,15.1514,15.3749,417727.0354691,6412909.640535614322
1651496400,2022-05-02 13:00:00,APE/USDT,15.0298,15.4664,14.7515,15.3822,569748.12068681,8642929.014415631386
1651492800,2022-05-02 12:00:00,APE/USDT,15.42,15.6357,14.9311,15.0339,510622.89599757,7793530.840195618898
1651489200,2022-05-02 11:00:00,APE/USDT,15.3836,15.5027,15.12,15.4234,435184.34675751,6669758.92971126845
1651485600,2022-05-02 10:00:00,APE/USDT,15.7097,15.8175,15.217,15.379,382012.70243906,5938097.850138981625
1651482000,2022-05-02 09:00:00,APE/USDT,16.2589,16.3319,15.709,15.7099,322971.28069771,5168094.865748548458
1651478400,2022-05-02 08:00:00,APE/USDT,16.2439,16.4886,16.0111,16.2589,252017.64610623,4095097.606074769408
1651474800,2022-05-02 07:00:00,APE/USDT,16.4581,16.6005,16.134,16.2524,236751.25127596,3875375.593656830467
1651471200,2022-05-02 06:00:00,APE/USDT,16.9337,17.1962,16.311,16.4602,398814.0119969,6732697.371922915728
1651467600,2022-05-02 05:00:00,APE/USDT,17.0938,17.2225,16.8323,16.9371,317736.35920395,5401289.311595831554
1651464000,2022-05-02 04:00:00,APE/USDT,16.6,17.3449,16.363,17.0938,479338.33279107,8070612.257854805417
1651460400,2022-05-02 03:00:00,APE/USDT,16.3961,16.6551,16.25,16.6,219430.67334921,3606519.183044954737
1651456800,2022-05-02 02:00:00,APE/USDT,16.2661,16.4317,16.1458,16.3955,265446.54484385,4322190.472187236576
1651453200,2022-05-02 01:00:00,APE/USDT,16.5419,16.8165,16.1171,16.2742,443658.10433212,7302258.464645684634
1651449600,2022-05-02 00:00:00,APE/USDT,15.8725,16.6005,15.8613,16.5366,493619.78136986,8022171.887164993529
1651446000,2022-05-01 23:00:00,APE/USDT,15.834,16.1769,15.5207,15.8684,482837.19183717,7665567.296040949393
1651442400,2022-05-01 22:00:00,APE/USDT,16.2596,16.4587,15.5332,15.8011,343985.70864618,5522551.512454499057
1651438800,2022-05-01 21:00:00,APE/USDT,16.8335,16.9173,16.1347,16.2579,273701.6800442,4502662.428856026354
1651435200,2022-05-01 20:00:00,APE/USDT,16.7226,16.85,16.2041,16.8272,311033.64910708,5142271.127047545434
1651431600,2022-05-01 19:00:00,APE/USDT,16.5519,16.8686,16.38,16.722,213649.34780975,3556373.905053772962
1651428000,2022-05-01 18:00:00,APE/USDT,17.1595,17.3395,16.512,16.5483,314997.27921809,5341759.732379517056
1651424400,2022-05-01 17:00:00,APE/USDT,17.3246,17.6416,17.0313,17.1572,274269.9818319,4755770.167830985869
1651420800,2022-05-01 16:00:00,APE/USDT,16.4699,17.5066,16.3801,17.298,525834.57741423,9028166.834978101754
1651417200,2022-05-01 15:00:00,APE/USDT,16.1919,16.655,16.1461,16.468,290064.4015284,4763074.945684134338
1651413600,2022-05-01 14:00:00,APE/USDT,17.0873,17.19,16.0458,16.1903,464345.81431192,7700453.581630278669
1651410000,2022-05-01 13:00:00,APE/USDT,17.1752,17.367,16.9971,17.0801,246647.6632488,4243127.33258076723
1651406400,2022-05-01 12:00:00,APE/USDT,17.1058,17.2804,16.8125,17.1982,281035.56382772,4808581.585403444405
1651402800,2022-05-01 11:00:00,APE/USDT,17.418,17.4783,16.78,17.1068,298041.33766272,5091087.053556809477
1651399200,2022-05-01 10:00:00,APE/USDT,17.6599,17.923,17.2499,17.4198,271077.20810848,4755633.287842700081
1651395600,2022-05-01 09:00:00,APE/USDT,17.7549,17.874,17.2407,17.6592,199184.28491201,3493612.073898944463
1651392000,2022-05-01 08:00:00,APE/USDT,17.4722,18.141,17.35,17.7658,431589.61890952,7644662.327210268023
1651388400,2022-05-01 07:00:00,APE/USDT,17.3936,17.4874,16.9529,17.4864,338717.37010728,5844867.987903820893
1651384800,2022-05-01 06:00:00,APE/USDT,17.3977,17.7065,17.17,17.3936,299736.69725582,5217805.180133809311
1651381200,2022-05-01 05:00:00,APE/USDT,16.9058,17.7236,16.8454,17.4015,611540.52594659,10604824.516297993445
1651377600,2022-05-01 04:00:00,APE/USDT,18.2601,18.7741,16.6,16.9,1544887.6685746,26977654.520453888589
1651374000,2022-05-01 03:00:00,APE/USDT,18.6142,19.0584,18.1414,18.2573,671132.38811687,12441118.001720012272
1651370400,2022-05-01 02:00:00,APE/USDT,18.8437,19.2404,18.615,18.615,463775.74109678,8764949.23851081955
1651366800,2022-05-01 01:00:00,APE/USDT,18.8322,19.54,18.1695,18.8068,823743.56660882,15551620.034756839584
1651363200,2022-05-01 00:00:00,APE/USDT,19.975,20.3446,18.6706,18.8323,1085537.58591875,21002060.586625478213
1651359600,2022-04-30 23:00:00,APE/USDT,20.0999,20.6929,19.1262,19.9563,1658171.02201147,33170765.995434779312
1651356000,2022-04-30 22:00:00,APE/USDT,20.297,21.4993,19.9865,20.0977,1234820.12788235,25529256.539568718268
1651352400,2022-04-30 21:00:00,APE/USDT,21.5255,21.54,19.9196,20.3071,1228164.71350564,25039346.477289212935
1651348800,2022-04-30 20:00:00,APE/USDT,22.2064,22.5585,21.4661,21.5384,468386.63185643,10237578.553636338747
