https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AURORA,Volume USDT
1654020000,2022-05-31 18:00:00,AURORA/USDT,3.2886,3.3076,3.268,3.2951,7.5924,25.04496252
1654016400,2022-05-31 17:00:00,AURORA/USDT,3.2765,3.3044,3.2446,3.268,198.42735915,650.62352121556
1654012800,2022-05-31 16:00:00,AURORA/USDT,3.2364,3.3985,3.1959,3.2879,1555.3956114,5145.235573272637
1654009200,2022-05-31 15:00:00,AURORA/USDT,3.225,3.2363,3.225,3.2363,21.47939651,69.407565321528
1654005600,2022-05-31 14:00:00,AURORA/USDT,3.2599,3.3088,3.1866,3.2235,561.75822232,1814.384349875109
1654002000,2022-05-31 13:00:00,AURORA/USDT,3.2173,3.2873,3.175,3.2831,93.16969795,301.518438966795
1653998400,2022-05-31 12:00:00,AURORA/USDT,3.4157,3.4216,3.2173,3.2173,1406.12092493,4682.447696861512
1653994800,2022-05-31 11:00:00,AURORA/USDT,3.425,3.4514,3.4068,3.4157,253.9698314,872.110092131638
1653991200,2022-05-31 10:00:00,AURORA/USDT,3.36,3.5507,3.36,3.4241,438.19819221,1505.8994606757
1653987600,2022-05-31 09:00:00,AURORA/USDT,3.3658,3.7414,3.3112,3.3461,5837.21929077,20290.625738219818
1653984000,2022-05-31 08:00:00,AURORA/USDT,3.3812,3.3895,3.3493,3.3499,204.17886043,687.016628737485
1653980400,2022-05-31 07:00:00,AURORA/USDT,3.3351,3.4217,3.3351,3.375,488.46289286,1648.38045268625
1653976800,2022-05-31 06:00:00,AURORA/USDT,3.491,3.4976,3.2,3.3351,4331.22060812,14303.244652777592
1653973200,2022-05-31 05:00:00,AURORA/USDT,3.505,3.5605,3.4461,3.491,567.72803856,1982.585152260688
1653969600,2022-05-31 04:00:00,AURORA/USDT,3.635,3.635,3.4893,3.505,290.01463213,1030.059010067397
1653966000,2022-05-31 03:00:00,AURORA/USDT,3.4587,4.0527,3.3999,3.6416,5912.05515503,21502.299803123139
1653962400,2022-05-31 02:00:00,AURORA/USDT,3.3689,3.491,3.3351,3.4378,599.71310717,2054.186468586689
1653958800,2022-05-31 01:00:00,AURORA/USDT,3.3911,3.4307,3.3242,3.3577,1140.22745054,3848.600302424003
1653955200,2022-05-31 00:00:00,AURORA/USDT,3.2506,3.4238,3.2506,3.3844,644.30327915,2139.758671857766
1653951600,2022-05-30 23:00:00,AURORA/USDT,3.2126,3.3178,3.2126,3.2321,722.072469,2351.405283846932
1653948000,2022-05-30 22:00:00,AURORA/USDT,3.2046,3.44,3.1626,3.2064,2420.49880371,7893.385554392762
1653944400,2022-05-30 21:00:00,AURORA/USDT,3.1248,3.2284,3.1248,3.1875,1062.0661,3393.710204995252
1653940800,2022-05-30 20:00:00,AURORA/USDT,3.1366,3.1468,3.112,3.1254,296.961,928.42323773
1653937200,2022-05-30 19:00:00,AURORA/USDT,3.1647,3.1917,3.1387,3.1387,104.34344606,329.177708529712
1653933600,2022-05-30 18:00:00,AURORA/USDT,3.1544,3.1934,3.1364,3.1632,201.77724167,637.649490387386
1653930000,2022-05-30 17:00:00,AURORA/USDT,3.1213,3.21,3.0904,3.178,853.78990195,2697.844828509991
1653926400,2022-05-30 16:00:00,AURORA/USDT,3.1474,3.1888,3.1034,3.1377,164.23833722,517.039617163722
1653922800,2022-05-30 15:00:00,AURORA/USDT,3.1788,3.1911,3.1,3.1455,176.2433743,553.65458965354
1653919200,2022-05-30 14:00:00,AURORA/USDT,3.1392,3.1819,3.1235,3.17,164.75096391,520.439739229285
1653915600,2022-05-30 13:00:00,AURORA/USDT,3.1575,3.1752,3.12,3.12,29.44080552,92.774954526239
1653912000,2022-05-30 12:00:00,AURORA/USDT,3.185,3.2169,3.1076,3.1575,467.826187,1470.6418922325
1653908400,2022-05-30 11:00:00,AURORA/USDT,3.1575,3.44,3.1222,3.1682,3441.46090864,11017.982525486878
1653904800,2022-05-30 10:00:00,AURORA/USDT,3.295,3.3166,3.159,3.1885,330.13977739,1063.240036956596
1653901200,2022-05-30 09:00:00,AURORA/USDT,3.2893,3.295,3.2375,3.295,62.22413798,203.4033239706
1653897600,2022-05-30 08:00:00,AURORA/USDT,3.18,3.2896,3.18,3.2893,97.4959,316.93424534
1653894000,2022-05-30 07:00:00,AURORA/USDT,3.1337,3.4,3.12,3.18,479.92631584,1562.089019834213
1653890400,2022-05-30 06:00:00,AURORA/USDT,3.1337,3.2157,3.0928,3.1564,500.62453867,1586.54939433025
1653886800,2022-05-30 05:00:00,AURORA/USDT,3.1312,3.2101,3.0979,3.162,480.71418407,1509.433334969167
1653883200,2022-05-30 04:00:00,AURORA/USDT,3.0952,3.1337,3.0952,3.1337,275.6204563,858.82872404731
1653879600,2022-05-30 03:00:00,AURORA/USDT,3.0731,3.173,3.0731,3.0875,272.21374801,853.667078847645
1653876000,2022-05-30 02:00:00,AURORA/USDT,3.0005,3.123,3.0005,3.0731,1061.46826291,3241.483903442001
1653872400,2022-05-30 01:00:00,AURORA/USDT,2.9975,3.0454,2.9736,2.9736,164.42,494.6308945
1653868800,2022-05-30 00:00:00,AURORA/USDT,3.021,3.064,2.9766,2.9974,868.9416,2626.34411181
1653865200,2022-05-29 23:00:00,AURORA/USDT,3.0007,3.017,2.947,3.0161,92.2476,274.32888682
1653861600,2022-05-29 22:00:00,AURORA/USDT,2.97,3.04,2.9447,3.0069,238.32475802,718.504125030842
1653858000,2022-05-29 21:00:00,AURORA/USDT,3.0141,3.0392,2.9447,2.9707,287.21870088,856.456669074496
1653854400,2022-05-29 20:00:00,AURORA/USDT,3.0141,3.0398,3.0109,3.0398,39.11805142,117.846849347996
1653850800,2022-05-29 19:00:00,AURORA/USDT,2.999,3.0455,2.98,3.0455,119.32516302,362.332884596658
1653847200,2022-05-29 18:00:00,AURORA/USDT,2.9815,3.036,2.9447,2.999,129.59476552,389.779285241535
1653843600,2022-05-29 17:00:00,AURORA/USDT,2.9927,3.0398,2.9527,2.9978,207.35432475,623.14645008897
1653840000,2022-05-29 16:00:00,AURORA/USDT,2.9736,3.0184,2.9527,2.9955,277.41472118,831.795315167322
1653836400,2022-05-29 15:00:00,AURORA/USDT,3.015,3.0664,2.9441,2.9752,1511.13120704,4519.665037022361
1653832800,2022-05-29 14:00:00,AURORA/USDT,2.9846,3.0147,2.9846,2.9906,47.116,140.81372295
1653829200,2022-05-29 13:00:00,AURORA/USDT,2.98,2.9942,2.9447,2.9846,81.45348413,242.762594612046
1653825600,2022-05-29 12:00:00,AURORA/USDT,3.0291,3.083,2.9485,2.9942,1436.18298977,4318.297647987248
1653822000,2022-05-29 11:00:00,AURORA/USDT,2.94,3.097,2.8986,3.0291,1163.80272545,3455.372016832009
1653818400,2022-05-29 10:00:00,AURORA/USDT,2.8497,3.042,2.8497,2.937,2079.38205272,6160.919578742286
1653814800,2022-05-29 09:00:00,AURORA/USDT,2.8986,2.914,2.839,2.8724,254.61272135,729.318220038014
1653811200,2022-05-29 08:00:00,AURORA/USDT,2.8689,2.93,2.868,2.9049,235.42441378,684.8576565623
1653807600,2022-05-29 07:00:00,AURORA/USDT,2.82,2.93,2.79,2.881,887.00358843,2542.91058586088
1653804000,2022-05-29 06:00:00,AURORA/USDT,2.8301,2.8407,2.789,2.8196,131.08305301,370.900367886996
1653800400,2022-05-29 05:00:00,AURORA/USDT,2.8234,2.8443,2.789,2.8301,197.27689955,556.5138046547
1653796800,2022-05-29 04:00:00,AURORA/USDT,2.816,2.816,2.8025,2.8025,6.0986,17.12549594
1653793200,2022-05-29 03:00:00,AURORA/USDT,2.8301,2.8798,2.789,2.8194,597.05955354,1700.847663270676
1653789600,2022-05-29 02:00:00,AURORA/USDT,2.8374,2.8512,2.816,2.8301,134.9629,381.51184541
1653786000,2022-05-29 01:00:00,AURORA/USDT,2.8815,2.8821,2.8054,2.8054,190.1711,539.94047
1653782400,2022-05-29 00:00:00,AURORA/USDT,2.8652,2.93,2.85,2.8847,511.8872,1479.21571058
1653778800,2022-05-28 23:00:00,AURORA/USDT,2.8382,2.9189,2.8274,2.8885,1106.01914904,3181.658819113153
1653775200,2022-05-28 22:00:00,AURORA/USDT,2.8282,2.8677,2.8208,2.8222,549.6449,1571.93701485
1653771600,2022-05-28 21:00:00,AURORA/USDT,2.8423,2.881,2.8114,2.8114,455.6525498,1298.99902465884
1653768000,2022-05-28 20:00:00,AURORA/USDT,2.85,2.9073,2.84,2.8443,949.90294967,2732.30175582927
1653764400,2022-05-28 19:00:00,AURORA/USDT,2.8704,2.9192,2.8252,2.8252,1001.5052,2884.77013913
1653760800,2022-05-28 18:00:00,AURORA/USDT,2.8571,2.9499,2.857,2.8601,845.58502822,2448.360079561966
1653757200,2022-05-28 17:00:00,AURORA/USDT,2.9972,3.0887,2.8327,2.8402,4538.69627443,13216.049662640019
1653753600,2022-05-28 16:00:00,AURORA/USDT,2.9309,3.1439,2.8465,2.9972,7806.55546051,23559.715789427251
1653750000,2022-05-28 15:00:00,AURORA/USDT,2.945,2.9605,2.8571,2.9284,607.47967826,1773.275204376666
1653746400,2022-05-28 14:00:00,AURORA/USDT,2.8796,2.9527,2.8796,2.9049,335.25139888,979.10214400985
1653742800,2022-05-28 13:00:00,AURORA/USDT,2.8757,2.91,2.84,2.8766,305.1667,878.69469904
1653739200,2022-05-28 12:00:00,AURORA/USDT,2.875,2.9807,2.8337,2.8894,1177.83241442,3413.149477191694
1653735600,2022-05-28 11:00:00,AURORA/USDT,2.8476,2.9117,2.8348,2.875,440.19887645,1265.37569088071
1653732000,2022-05-28 10:00:00,AURORA/USDT,2.86,2.8778,2.8352,2.8413,438.9913,1257.3917356
1653728400,2022-05-28 09:00:00,AURORA/USDT,2.881,2.9049,2.8571,2.8571,320.56375526,922.14415902653
1653724800,2022-05-28 08:00:00,AURORA/USDT,2.875,2.9318,2.848,2.8995,563.47715633,1622.905125895834
1653721200,2022-05-28 07:00:00,AURORA/USDT,2.905,2.9264,2.881,2.881,806.77095757,2331.837578041032
1653717600,2022-05-28 06:00:00,AURORA/USDT,2.868,2.928,2.8571,2.9081,77.64612639,226.294123884886
1653714000,2022-05-28 05:00:00,AURORA/USDT,2.8986,2.9205,2.8558,2.8711,241.38502312,700.609285140408
1653710400,2022-05-28 04:00:00,AURORA/USDT,2.9277,2.9425,2.8711,2.8986,1315.8816495,3836.4298921433
1653706800,2022-05-28 03:00:00,AURORA/USDT,2.84,2.9354,2.8217,2.9354,1164.91946951,3347.127037850118
1653703200,2022-05-28 02:00:00,AURORA/USDT,2.8639,2.91,2.8195,2.84,342.3974,979.64873148
1653699600,2022-05-28 01:00:00,AURORA/USDT,2.858,2.9129,2.8457,2.8928,400.29187274,1155.718860380022
1653696000,2022-05-28 00:00:00,AURORA/USDT,2.8747,2.9663,2.826,2.865,1834.0096,5273.47889655
1653692400,2022-05-27 23:00:00,AURORA/USDT,2.9767,3.0002,2.8348,2.875,2027.32118217,5893.454396699627
1653688800,2022-05-27 22:00:00,AURORA/USDT,2.9767,3.0105,2.7809,3.0005,3544.13758231,10352.779292623541
1653685200,2022-05-27 21:00:00,AURORA/USDT,2.91,3.0281,2.7915,3.0106,2252.30707979,6667.36896027551
1653681600,2022-05-27 20:00:00,AURORA/USDT,2.8981,2.9972,2.8849,2.91,300.06443126,881.90078800212
1653678000,2022-05-27 19:00:00,AURORA/USDT,2.8,2.889,2.7724,2.881,416.81753283,1164.285308437244
1653674400,2022-05-27 18:00:00,AURORA/USDT,2.816,2.816,2.8,2.816,91.4860909,257.5822609344
1653670800,2022-05-27 17:00:00,AURORA/USDT,2.9283,2.9283,2.805,2.8457,351.78081692,1013.870151286836
1653667200,2022-05-27 16:00:00,AURORA/USDT,2.91,2.9559,2.8992,2.9391,369.1459,1083.87356502
1653663600,2022-05-27 15:00:00,AURORA/USDT,2.9363,2.9363,2.8267,2.8991,913.55338541,2630.54157702113
1653660000,2022-05-27 14:00:00,AURORA/USDT,2.9768,3.0206,2.9288,2.9526,679.35048246,2033.905511982046
1653656400,2022-05-27 13:00:00,AURORA/USDT,3.021,3.021,2.91,3.0007,541.2559942,1607.654681609205
1653652800,2022-05-27 12:00:00,AURORA/USDT,2.9887,3.0759,2.9617,3.021,860.24529592,2611.615409983876
1653649200,2022-05-27 11:00:00,AURORA/USDT,3.0305,3.0305,2.9813,3.0103,282.25901286,847.469087962458
1653645600,2022-05-27 10:00:00,AURORA/USDT,3.021,3.0498,3.0006,3.0006,48.4293834,147.13690256332
1653642000,2022-05-27 09:00:00,AURORA/USDT,3.0005,3.0043,2.9894,3.0043,13.8378,41.47107964
1653638400,2022-05-27 08:00:00,AURORA/USDT,2.98,3.0292,2.9795,3.0292,39.9421,119.66364645
1653634800,2022-05-27 07:00:00,AURORA/USDT,2.9527,3.0338,2.91,2.9824,750.73545375,2239.302481318621
1653631200,2022-05-27 06:00:00,AURORA/USDT,3.0257,3.0936,2.8794,2.98,3099.74440277,9164.69477448773
1653627600,2022-05-27 05:00:00,AURORA/USDT,3.0568,3.0568,3.0049,3.0483,351.13400322,1063.93973523744
1653624000,2022-05-27 04:00:00,AURORA/USDT,3.096,3.1285,3.037,3.037,1008.00056697,3094.457457641439
1653620400,2022-05-27 03:00:00,AURORA/USDT,3.0821,3.0961,3.05,3.0733,9.16100396,28.218578868068
1653616800,2022-05-27 02:00:00,AURORA/USDT,3.1122,3.1122,3.05,3.0571,376.3234,1157.12306812
1653613200,2022-05-27 01:00:00,AURORA/USDT,3.1124,3.1396,3.0597,3.1122,867.42562057,2690.803352161572
1653609600,2022-05-27 00:00:00,AURORA/USDT,3.1461,3.1517,3.1,3.1,64.9848,203.2867999
1653606000,2022-05-26 23:00:00,AURORA/USDT,3.1581,3.27,3.146,3.1691,1575.92201372,5069.723349690636
1653602400,2022-05-26 22:00:00,AURORA/USDT,3.1826,3.2314,3.1581,3.1581,549.329,1766.91553142
1653598800,2022-05-26 21:00:00,AURORA/USDT,3.12,3.174,3.099,3.174,263.6261,828.42572516
1653595200,2022-05-26 20:00:00,AURORA/USDT,3.1521,3.2189,3.085,3.0961,1307.19198078,4110.589646412036
1653591600,2022-05-26 19:00:00,AURORA/USDT,3.1678,3.1838,3.1086,3.1838,170.05468897,531.997630824884
1653588000,2022-05-26 18:00:00,AURORA/USDT,3.2348,3.2348,3.141,3.1943,331.71414903,1058.182138961664
1653584400,2022-05-26 17:00:00,AURORA/USDT,3.2352,3.2799,3.2314,3.2376,366.7863352,1194.463533505855
1653580800,2022-05-26 16:00:00,AURORA/USDT,3.2676,3.2799,3.05,3.2314,1954.81739561,6196.230236091469
1653577200,2022-05-26 15:00:00,AURORA/USDT,3.1439,3.3061,3.131,3.3061,1819.26828992,5862.138744680548
1653573600,2022-05-26 14:00:00,AURORA/USDT,3.1894,3.2689,3.1341,3.1891,1173.7109,3769.21675119
1653570000,2022-05-26 13:00:00,AURORA/USDT,3.1184,3.2148,3.1,3.1858,2459.63559125,7719.308018533534
1653566400,2022-05-26 12:00:00,AURORA/USDT,3.1187,3.174,3.0735,3.1246,578.65564282,1810.17125784068
1653562800,2022-05-26 11:00:00,AURORA/USDT,3.1549,3.1932,3.1021,3.1291,659.90481719,2079.07769375669
1653559200,2022-05-26 10:00:00,AURORA/USDT,3.174,3.2046,3.0934,3.1223,373.55427166,1178.015199838228
1653555600,2022-05-26 09:00:00,AURORA/USDT,3.1917,3.1917,3.0684,3.1678,351.7195,1098.62474008
1653552000,2022-05-26 08:00:00,AURORA/USDT,3.2902,3.3153,3.1844,3.2156,521.17901558,1690.387187542374
1653548400,2022-05-26 07:00:00,AURORA/USDT,3.3185,3.3295,3.2684,3.2964,158.4103,522.12981972
1653544800,2022-05-26 06:00:00,AURORA/USDT,3.3026,3.3672,3.2902,3.2964,225.23205003,750.051253268239
1653541200,2022-05-26 05:00:00,AURORA/USDT,3.2945,3.61,3.2937,3.3271,1040.94976892,3511.6961247412
1653537600,2022-05-26 04:00:00,AURORA/USDT,3.3549,3.3549,3.2863,3.3031,225.0858,744.94381881
1653534000,2022-05-26 03:00:00,AURORA/USDT,3.3576,3.3583,3.3153,3.3549,375.20575336,1249.171255018888
1653530400,2022-05-26 02:00:00,AURORA/USDT,3.3576,3.3576,3.3262,3.3362,23.7522,79.32268128
1653526800,2022-05-26 01:00:00,AURORA/USDT,3.33,3.384,3.3069,3.3413,109.95072587,366.359787005242
1653523200,2022-05-26 00:00:00,AURORA/USDT,3.3069,3.3852,3.3069,3.3302,85.8787,286.3755997
1653519600,2022-05-25 23:00:00,AURORA/USDT,3.3404,3.3404,3.3075,3.319,63.06664107,209.738268783808
1653516000,2022-05-25 22:00:00,AURORA/USDT,3.3404,3.341,3.327,3.3404,90.935,303.71872602
1653512400,2022-05-25 21:00:00,AURORA/USDT,3.3404,3.3757,3.3404,3.3404,348.44746196,1165.106474008372
1653508800,2022-05-25 20:00:00,AURORA/USDT,3.3682,3.3852,3.3404,3.3404,767.71896629,2565.364562194908
1653505200,2022-05-25 19:00:00,AURORA/USDT,3.3404,3.3825,3.33,3.3825,18.921,63.33497135
1653501600,2022-05-25 18:00:00,AURORA/USDT,3.3906,3.3906,3.3436,3.3546,91.6892,309.28197086
1653498000,2022-05-25 17:00:00,AURORA/USDT,3.37,3.4334,3.37,3.4334,117.0848983,400.250106593011
1653494400,2022-05-25 16:00:00,AURORA/USDT,3.4056,3.4577,3.37,3.37,349.28371678,1194.355079923336
1653490800,2022-05-25 15:00:00,AURORA/USDT,3.3739,3.463,3.37,3.3736,420.47558774,1426.80175871857
1653487200,2022-05-25 14:00:00,AURORA/USDT,3.3322,3.491,3.3062,3.3739,756.0351,2563.34344955
1653483600,2022-05-25 13:00:00,AURORA/USDT,3.29,3.633,3.29,3.3002,1966.28797911,6730.286418223177
1653480000,2022-05-25 12:00:00,AURORA/USDT,3.33,3.33,3.2171,3.3044,2633.72208567,8612.700502276167
1653476400,2022-05-25 11:00:00,AURORA/USDT,3.347,3.3655,3.33,3.33,45.15659496,150.99557101788
1653472800,2022-05-25 10:00:00,AURORA/USDT,3.4088,3.4408,3.3572,3.3572,239.376,812.87466392
1653469200,2022-05-25 09:00:00,AURORA/USDT,3.4554,3.4864,3.4088,3.4088,141.11427469,485.336674833642
1653465600,2022-05-25 08:00:00,AURORA/USDT,3.4831,3.4832,3.42,3.42,78.4154,269.07951604
1653462000,2022-05-25 07:00:00,AURORA/USDT,3.4754,3.4754,3.4754,3.4754,0.2373,0.82471242
1653458400,2022-05-25 06:00:00,AURORA/USDT,3.475,3.4832,3.475,3.4832,33.49882531,116.611940519792
1653454800,2022-05-25 05:00:00,AURORA/USDT,3.4832,3.4832,3.4732,3.4777,18.5371,64.41626672
1653451200,2022-05-25 04:00:00,AURORA/USDT,3.491,3.5367,3.4462,3.4826,306.52154195,1065.213667430419
1653447600,2022-05-25 03:00:00,AURORA/USDT,3.5106,3.5765,3.4033,3.4647,243.82104297,856.649298692859
1653444000,2022-05-25 02:00:00,AURORA/USDT,3.5048,3.5422,3.4659,3.4816,136.94807951,480.669524250238
1653440400,2022-05-25 01:00:00,AURORA/USDT,3.4029,3.6038,3.3962,3.4953,1229.29921831,4274.472200005132
1653436800,2022-05-25 00:00:00,AURORA/USDT,3.4162,3.4162,3.3551,3.4029,351.54762048,1189.900977391392
1653433200,2022-05-24 23:00:00,AURORA/USDT,3.4117,3.4362,3.3676,3.4229,613.5939087,2101.52640110363
1653429600,2022-05-24 22:00:00,AURORA/USDT,3.3309,3.4492,3.3162,3.438,207.63983221,697.835042360431
1653426000,2022-05-24 21:00:00,AURORA/USDT,3.32,3.3722,3.3054,3.33,190.06572681,636.194415176177
1653422400,2022-05-24 20:00:00,AURORA/USDT,3.3404,3.3603,3.3,3.3,19.9598,66.53544953
1653418800,2022-05-24 19:00:00,AURORA/USDT,3.2793,3.382,3.2669,3.3119,443.75375781,1488.935572882196
1653415200,2022-05-24 18:00:00,AURORA/USDT,3.2902,3.3298,3.2784,3.2795,11.60243579,38.299551573542
1653411600,2022-05-24 17:00:00,AURORA/USDT,3.3655,3.4332,3.2283,3.2671,1934.69422696,6403.326296250934
1653408000,2022-05-24 16:00:00,AURORA/USDT,3.3408,3.4367,3.3322,3.3322,1119.47667914,3779.825053276357
1653404400,2022-05-24 15:00:00,AURORA/USDT,3.3121,3.3576,3.2527,3.3408,791.19536473,2606.359509740185
1653400800,2022-05-24 14:00:00,AURORA/USDT,3.36,3.36,3.02,3.3265,9531.07764623,29918.162024170637
1653397200,2022-05-24 13:00:00,AURORA/USDT,3.3364,3.37,3.3163,3.36,1759.421,5918.57476756
1653393600,2022-05-24 12:00:00,AURORA/USDT,3.3831,3.3887,3.33,3.33,163.96361361,551.849162164323
1653390000,2022-05-24 11:00:00,AURORA/USDT,3.4631,3.4771,3.37,3.37,569.76346979,1935.053062207685
1653386400,2022-05-24 10:00:00,AURORA/USDT,3.5122,3.5697,3.4497,3.4497,139.15060038,489.249049894373
1653382800,2022-05-24 09:00:00,AURORA/USDT,3.5244,3.5244,3.4769,3.5122,527.26458863,1851.378507537572
1653379200,2022-05-24 08:00:00,AURORA/USDT,3.5237,3.5237,3.5237,3.5237,99,348.8463
1653375600,2022-05-24 07:00:00,AURORA/USDT,3.5179,3.5542,3.5088,3.5246,55.85218369,197.154818313263
1653372000,2022-05-24 06:00:00,AURORA/USDT,3.5606,3.575,3.5088,3.5551,914.35159151,3243.267572142421
1653368400,2022-05-24 05:00:00,AURORA/USDT,3.5627,3.5628,3.56,3.5628,49.399233,175.9940437124
1653364800,2022-05-24 04:00:00,AURORA/USDT,3.5351,3.5627,3.4671,3.56,568.63367849,2013.767192158575
1653361200,2022-05-24 03:00:00,AURORA/USDT,3.4771,3.5294,3.4597,3.5202,101.66944768,354.870127273136
1653357600,2022-05-24 02:00:00,AURORA/USDT,3.4646,3.5278,3.4493,3.4737,312.78739297,1092.326960775088
1653354000,2022-05-24 01:00:00,AURORA/USDT,3.4912,3.5162,3.43,3.43,526.79624138,1831.82914008053
1653350400,2022-05-24 00:00:00,AURORA/USDT,3.4712,3.5206,3.4712,3.5006,150.39161171,525.738698886226
1653346800,2022-05-23 23:00:00,AURORA/USDT,3.5177,3.5885,3.4712,3.4734,2130.58301879,7480.244604875708
1653343200,2022-05-23 22:00:00,AURORA/USDT,3.7053,3.7185,3.5193,3.5312,2563.1252,9423.43947935
1653339600,2022-05-23 21:00:00,AURORA/USDT,3.74,3.7634,3.7053,3.7053,153.03311147,571.626284258512
1653336000,2022-05-23 20:00:00,AURORA/USDT,3.7051,3.7499,3.7051,3.745,128.26793697,479.025325993803
1653332400,2022-05-23 19:00:00,AURORA/USDT,3.8092,3.8134,3.7051,3.7056,141.14476572,529.98712246456
1653328800,2022-05-23 18:00:00,AURORA/USDT,3.8115,3.8377,3.7536,3.7771,458.49915613,1736.288083471636
1653325200,2022-05-23 17:00:00,AURORA/USDT,3.7922,3.8675,3.7746,3.7827,432.16206777,1647.194785400475
1653321600,2022-05-23 16:00:00,AURORA/USDT,3.9597,3.9597,3.75,3.8095,1286.6413505,4895.88989732351
1653318000,2022-05-23 15:00:00,AURORA/USDT,3.9503,3.9911,3.9329,3.9911,44.83514902,177.31907839612
1653314400,2022-05-23 14:00:00,AURORA/USDT,3.9615,3.9754,3.8692,3.9563,286.13764542,1125.038843293538
1653310800,2022-05-23 13:00:00,AURORA/USDT,3.9177,3.9865,3.9177,3.9428,111.43962478,440.20017712547
1653307200,2022-05-23 12:00:00,AURORA/USDT,4.0186,4.1499,3.8692,3.9496,2197.64389194,8890.098808811806
1653303600,2022-05-23 11:00:00,AURORA/USDT,3.8793,4.0458,3.8793,4.0335,1127.04340452,4505.324925561396
1653300000,2022-05-23 10:00:00,AURORA/USDT,3.8257,3.8884,3.8257,3.85,441.64929316,1702.038368593344
1653296400,2022-05-23 09:00:00,AURORA/USDT,3.8599,3.8599,3.7846,3.8173,114.3307,435.13167209
1653292800,2022-05-23 08:00:00,AURORA/USDT,3.8257,3.9108,3.776,3.8599,257.23686537,984.686861282098
1653289200,2022-05-23 07:00:00,AURORA/USDT,3.7747,3.9997,3.7747,3.7986,1153.21708605,4492.752633159268
1653285600,2022-05-23 06:00:00,AURORA/USDT,3.75,3.8326,3.75,3.7747,94.33553197,357.397702501765
1653282000,2022-05-23 05:00:00,AURORA/USDT,3.75,3.7959,3.75,3.75,62.96368907,236.381913780813
1653278400,2022-05-23 04:00:00,AURORA/USDT,3.7306,3.8357,3.705,3.75,1253.0156,4717.12851341
1653274800,2022-05-23 03:00:00,AURORA/USDT,3.7721,3.7773,3.7297,3.7297,13.5984,50.970669283292
1653271200,2022-05-23 02:00:00,AURORA/USDT,3.8173,3.8362,3.7306,3.7721,327.23854871,1242.197304298991
1653267600,2022-05-23 01:00:00,AURORA/USDT,3.86,3.86,3.8248,3.8252,196.7954,757.92668038
1653264000,2022-05-23 00:00:00,AURORA/USDT,3.8675,3.8778,3.805,3.8685,38.26055362,147.099640693377
1653260400,2022-05-22 23:00:00,AURORA/USDT,3.8525,3.911,3.8257,3.8675,115.18717712,449.07698558632
1653256800,2022-05-22 22:00:00,AURORA/USDT,3.8357,3.88,3.8357,3.88,32.19734276,124.733917063552
1653253200,2022-05-22 21:00:00,AURORA/USDT,3.8675,3.8688,3.7989,3.7989,17.77435912,67.821246213456
1653249600,2022-05-22 20:00:00,AURORA/USDT,3.8357,3.8357,3.8357,3.8357,0,0
1653246000,2022-05-22 19:00:00,AURORA/USDT,3.8166,3.876,3.7709,3.8357,92.7373,352.42930924
1653242400,2022-05-22 18:00:00,AURORA/USDT,3.8206,3.8841,3.8166,3.8166,82.00667298,317.206141034
1653238800,2022-05-22 17:00:00,AURORA/USDT,3.7453,3.8424,3.7453,3.8351,163.28338664,624.85789439069
1653235200,2022-05-22 16:00:00,AURORA/USDT,3.8173,3.8357,3.705,3.7183,684.6353468,2575.753484031726
1653231600,2022-05-22 15:00:00,AURORA/USDT,3.8323,3.8431,3.7866,3.7866,88.78716233,340.024559234113
1653228000,2022-05-22 14:00:00,AURORA/USDT,3.7961,3.8525,3.76,3.8424,255.0885226,975.99593049346
1653224400,2022-05-22 13:00:00,AURORA/USDT,3.8357,3.8669,3.7747,3.7961,213.8697,819.93695369
1653220800,2022-05-22 12:00:00,AURORA/USDT,3.8257,3.8671,3.7867,3.8538,181.8784582,697.24550545522
1653217200,2022-05-22 11:00:00,AURORA/USDT,3.92,3.92,3.7562,3.8537,133.4691,510.70107144
1653213600,2022-05-22 10:00:00,AURORA/USDT,3.8424,3.9396,3.7992,3.92,254.43995001,986.518048449231
1653210000,2022-05-22 09:00:00,AURORA/USDT,3.8173,3.9376,3.8173,3.8509,856.77603015,3325.030721010814
1653206400,2022-05-22 08:00:00,AURORA/USDT,3.8257,3.8257,3.7871,3.7871,257.55319006,979.775167712542
1653202800,2022-05-22 07:00:00,AURORA/USDT,3.8092,3.8375,3.7871,3.8257,97.02815266,369.17537540275
1653199200,2022-05-22 06:00:00,AURORA/USDT,3.8173,3.8663,3.8166,3.8166,160.30717424,616.665831754112
1653195600,2022-05-22 05:00:00,AURORA/USDT,3.786,3.8484,3.786,3.7871,282.4171771,1073.112405366368
1653192000,2022-05-22 04:00:00,AURORA/USDT,3.7989,3.8197,3.7157,3.7833,358.93435202,1341.122377646111
1653188400,2022-05-22 03:00:00,AURORA/USDT,3.8092,3.8514,3.802,3.802,184.87518709,709.021208128405
1653184800,2022-05-22 02:00:00,AURORA/USDT,3.8257,3.9405,3.7777,3.8092,230.82593847,891.924083020078
1653181200,2022-05-22 01:00:00,AURORA/USDT,3.7989,3.9417,3.7827,3.852,52.353448,201.864743759094
1653177600,2022-05-22 00:00:00,AURORA/USDT,3.7827,3.8525,3.7701,3.8016,155.01711953,590.485295148547
